Species Temperature
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 13
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 11
Merlangius_merlangus 4.5
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merlangius_merlangus 9
Merluccius_albidus 12
Merluccius_albidus 26
Merluccius_angustimanus 20
Merluccius_angustimanus 13.2
Merluccius_australis 10
Merluccius_australis 11
Merluccius_australis 10
Merluccius_australis 10
Merluccius_australis 10
Merluccius_australis 10
Merluccius_australis 11
Merluccius_australis 10
Merluccius_australis 10
Merluccius_australis 10
Merluccius_australis 10
Merluccius_australis 10
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 12
Merluccius_bilinearis 7
Merluccius_bilinearis 5
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 18
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 18
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_capensis 15
Merluccius_gayi_gayi 11
Merluccius_gayi_gayi 11
Merluccius_gayi_gayi 11
Merluccius_gayi_gayi 11
Merluccius_gayi_gayi 14
Merluccius_gayi_gayi 11
Merluccius_gayi_peruanus 14
Merluccius_gayi_peruanus 16.5
Merluccius_gayi_peruanus 14
Merluccius_gayi_peruanus 16.5
Merluccius_hubbsi 24
Merluccius_hubbsi 6.2
Merluccius_hubbsi 6.2
Merluccius_hubbsi 24
Merluccius_hubbsi 6.2
Merluccius_hubbsi 6.2
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 13.2
Merluccius_merluccius 14
Merluccius_merluccius 13
Merluccius_merluccius 14.2
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 15.5
Merluccius_merluccius 13.2
Merluccius_merluccius 14.2
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14.2
Merluccius_merluccius 13.2
Merluccius_merluccius 11
Merluccius_merluccius 14
Merluccius_merluccius 13
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_merluccius 11
Merluccius_merluccius 14
Merluccius_merluccius 14
Merluccius_paradoxus 15
Merluccius_paradoxus 18
Merluccius_paradoxus 15
Merluccius_paradoxus 15
Merluccius_paradoxus 18
Merluccius_paradoxus 15
Merluccius_paradoxus 15
Merluccius_paradoxus 15
Merluccius_paradoxus 15
Merluccius_polli 17.5
Merluccius_productus 12
Merluccius_productus 12
Merluccius_productus 14
Merluccius_productus 14
Merluccius_senegalensis 17.5
Merluccius_senegalensis 17.5
Merluccius_senegalensis 17.5
Merluccius_senegalensis 17.5
Metelectrona_ventralis 6.2
Micralestes_acutidens 28
Micralestes_acutidens 20
Microchirus_theophila 14.5
Microchirus_theophila 14.5
Microchirus_theophila 17.5
Microchirus_variegatus 11
Microchirus_variegatus 11
Microgobius_thalassinus 15
Microgobius_thalassinus 15
Micromesistius_australis 11
Micromesistius_australis 11
Micromesistius_australis 6.2
Micromesistius_australis 6.2
Micromesistius_australis 6.2
Micromesistius_australis 6.2
Micromesistius_poutassou 14
Micromesistius_poutassou 14
Micromesistius_poutassou 14
Micromesistius_poutassou 14
Micromesistius_poutassou 14
Micromesistius_poutassou 14
Micromesistius_poutassou 14
Micromesistius_poutassou 6
Micromesistius_poutassou 5
Micromesistius_poutassou 14
Micromesistius_poutassou 8
Micromesistius_poutassou 14
Micromesistius_poutassou 14
Micromesistius_poutassou 13.1
Micrometrus_aurora 18
Micropogonias_furnieri 27.2
Micropogonias_furnieri 27
Micropogonias_furnieri 10
Micropogonias_furnieri 9
Micropogonias_furnieri 9
Micropogonias_furnieri 24
Micropogonias_furnieri 23
Micropogonias_furnieri 23
Micropogonias_furnieri 27.2
Micropogonias_furnieri 27.5
Micropogonias_furnieri 27.5
Micropogonias_furnieri 23
Micropogonias_furnieri 27.2
Micropogonias_furnieri 23
Micropogonias_furnieri 23
Micropogonias_furnieri 24
Micropogonias_undulatus 25
Micropogonias_undulatus 26
Micropogonias_undulatus 25
Micropogonias_undulatus 24
Micropterus_dolomieu 14.5
Micropterus_dolomieu 9.6
Micropterus_dolomieu 5
Micropterus_dolomieu 6.4
Micropterus_dolomieu 8.9
Micropterus_dolomieu 6.4
Micropterus_dolomieu 10.7
Micropterus_dolomieu 5.5
Micropterus_dolomieu 9.2
Micropterus_dolomieu 6.1
Micropterus_dolomieu 11.2
Micropterus_dolomieu 8.6
Micropterus_dolomieu 8.4
Micropterus_dolomieu 13.8
Micropterus_dolomieu 16.3
Micropterus_dolomieu 16
Micropterus_dolomieu 9.3
Micropterus_dolomieu 5.5
Micropterus_dolomieu 12.1
Micropterus_dolomieu 11.7
Micropterus_dolomieu 15.7
Micropterus_salmoides 19.7
Micropterus_salmoides 13.2
Micropterus_salmoides 8.6
Micropterus_salmoides 26
Micropterus_salmoides 6.3
Micropterus_salmoides 13
Micropterus_salmoides 16.8
Micropterus_salmoides 6.3
Micropterus_salmoides 7.6
Micropterus_salmoides 5.2
Micropterus_salmoides 18.9
Micropterus_salmoides 9.3
Micropterus_salmoides 16.2
Micropterus_salmoides 13.2
Micropterus_salmoides 12.1
Micropterus_salmoides 9.7
Micropterus_salmoides 5.9
Micropterus_salmoides 19.4
Micropterus_salmoides 14.3
Micropterus_salmoides 9.2
Micropterus_salmoides 15
Micropterus_salmoides 21.7
Micropterus_salmoides 17.9
Micropterus_salmoides 8.8
Micropterus_salmoides 13
Micropterus_salmoides 8.5
Micropterus_salmoides 15.6
Micropterus_salmoides 10.4
Micropterus_salmoides 9.5
Micropterus_salmoides 14.7
Micropterus_salmoides 8.5
Micropterus_salmoides 10.2
Micropterus_salmoides 8.1
Micropterus_salmoides 7.1
Micropterus_salmoides 15.7
Micropterus_salmoides 9.3
Microstomus_achne 13
Microstomus_achne 13
Microstomus_kitt 9
Microstomus_pacificus 14
Miichthys_miiuy 20
Mirogrex_terraesanctae 23
Mirogrex_terraesanctae 23
Mistichthys_luzonensis 29
Molva_dypterygia 9
Molva_dypterygia 9
Molva_molva 9
Molva_molva 9
Monocentris_reedi 20
Monochirus_hispidus 14
Monochirus_hispidus 14
Moolgarda_cunnesius 27.6
Moolgarda_cunnesius 27.5
Moolgarda_seheli 27
Moolgarda_seheli 27
Mormyrops_anguilloides 28
Mormyrops_anguilloides 20
Mormyrus_longirostris 20
Morone_americana 15
Morone_americana 15
Morone_chrysops 10.4
Morone_chrysops 7.9
Morone_chrysops 10.4
Morone_chrysops 8.3
Morone_chrysops 8.6
Morone_chrysops 8.3
Morone_chrysops 7.9
Morone_chrysops 8.3
Morone_chrysops 8.3
Morone_chrysops 5.2
Morone_chrysops 5.2
Morone_chrysops 5.2
Morone_saxatilis 18
Morone_saxatilis 18
Morone_saxatilis 18
Morone_saxatilis 18
Morone_saxatilis 15
Morone_saxatilis 18
Morone_saxatilis 15
Morone_saxatilis 18
Morone_saxatilis 18
Morone_saxatilis 15
Mugil_cephalus 12
Mugil_cephalus 24.6
Mugil_cephalus 12
Mugil_cephalus 19
Mugil_cephalus 19
Mugil_cephalus 24.6
Mugil_cephalus 19
Mugil_cephalus 18.7
Mugil_cephalus 20
Mugil_cephalus 17
Mugil_cephalus 18.7
Mugil_cephalus 22.4
Mugil_cephalus 16.1
Mugil_cephalus 27.5
Mugil_cephalus 16.1
Mugil_curema 20.5
Mugil_curema 27
Mugil_hospes 27.2
Mugil_hospes 27.2
Mugil_liza 27
Mugil_liza 27.2
Mugil_trichodon 27.2
Mulloidichthys_flavolineatus 27
Mulloidichthys_flavolineatus 27.5
Mulloidichthys_flavolineatus 27.5
Mulloidichthys_flavolineatus 27.5
Mulloidichthys_martinicus 27
Mulloidichthys_martinicus 27
Mulloidichthys_vanicolensis 27.5
Mulloidichthys_vanicolensis 27.5
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 17.2
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 13
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_barbatus_barbatus 14
Mullus_surmuletus 19
Mullus_surmuletus 19
Mullus_surmuletus 19
Mullus_surmuletus 19
Mullus_surmuletus 17.2
Mullus_surmuletus 17.2
Mullus_surmuletus 19
Mullus_surmuletus 19
Mullus_surmuletus 19
Mullus_surmuletus 19
Mustelus_antarcticus 15
Mustelus_antarcticus 12
Mustelus_antarcticus 12
Mustelus_antarcticus 12
Mustelus_antarcticus 12
Mustelus_antarcticus 12
Mustelus_antarcticus 15
Mustelus_antarcticus 12
Mustelus_californicus 14
Mustelus_californicus 14
Mustelus_canis 12
Mustelus_canis 12
Mustelus_canis 12
Mustelus_canis 12
Mustelus_henlei 14
Mustelus_henlei 14
Mustelus_lenticulatus 11
Mustelus_lenticulatus 11
Mustelus_lenticulatus 11
Mustelus_lenticulatus 11
Mustelus_manazo 20
Mustelus_manazo 20
Mustelus_manazo 18
Mustelus_manazo 18
Mustelus_manazo 18
Mustelus_manazo 18
Mustelus_mustelus 22
Mustelus_mustelus 22
Mycteroperca_bonaci 26
Mycteroperca_bonaci 23
Mycteroperca_interstitialis 27.2
Mycteroperca_microlepis 21
Mycteroperca_microlepis 26
Mycteroperca_microlepis 25
Mycteroperca_microlepis 24
Mycteroperca_microlepis 21
Mycteroperca_olfax 22
Mycteroperca_phenax 26
Mycteroperca_phenax 24
Mycteroperca_tigris 27.2
Mycteroperca_venenosa 27
Mycteroperca_venenosa 28
Myctophum_nitidulum 10
Myctophum_punctatum 15
Myliobatis_californica 18
Myliobatis_californica 18
Mylochromis_anaphyrmus 26
Myoxocephalus_brandtii 15
Myoxocephalus_brandtii 15
Myoxocephalus_octodecemspinosus 15
Myoxocephalus_scorpius 8
Myoxocephalus_scorpius 12
Myoxocephalus_scorpius 8
Myripristis_murdjan 27
Mystus_tengara 26
Mystus_tengara 26
Mystus_tengara 26
Myxus_elongatus 18
Myxus_elongatus 20
Myxus_elongatus 18
Myxus_elongatus 20
Nandus_nandus 26
Nannatherina_balstoni 20
Nannatherina_balstoni 20
Nannoperca_vittata 11.5
Nannoperca_vittata 11.5
Naso_annulatus 26
Naso_brachycentron 26
Naso_brevirostris 26
Naso_hexacanthus 26
Naso_lituratus 28
Naso_tuberosus 26
Naso_unicornis 28
Naso_vlamingii 26
Naucrates_ductor 19
Negaprion_brevirostris 26
Nemacheilus_spiniferus 29
Nemacheilus_triangularis 23.5
Nemadactylus_macropterus 14
Nemadactylus_macropterus 11
Nemadactylus_macropterus 11
Nemadactylus_macropterus 14
Nemadactylus_macropterus 14
Nemadactylus_macropterus 12
Nemadactylus_macropterus 12
Nemadactylus_macropterus 14
Nemadactylus_macropterus 12
Nemadactylus_macropterus 12
Nemadactylus_macropterus 12
Nematabramis_everetti 29
Nematabramis_everetti 29
Nematabramis_everetti 29
Nematabramis_everetti 29
Nematalosa_nasus 27
Nematalosa_vlaminghi 12.5
Nemichthys_scolopaceus 4
Nemipterus_balinensoides 29
Nemipterus_bathybius 27
Nemipterus_bathybius 12
Nemipterus_bathybius 22
Nemipterus_bathybius 12
Nemipterus_bathybius 28.7
Nemipterus_bathybius 29
Nemipterus_bathybius 27
Nemipterus_bathybius 29
Nemipterus_bipunctatus 27.2
Nemipterus_bipunctatus 27
Nemipterus_bipunctatus 28
Nemipterus_bipunctatus 27.9
Nemipterus_bipunctatus 28
Nemipterus_bipunctatus 29
Nemipterus_furcosus 27.7
Nemipterus_furcosus 27
Nemipterus_furcosus 27
Nemipterus_hexodon 28
Nemipterus_hexodon 28.5
Nemipterus_hexodon 28.2
Nemipterus_hexodon 28.5
Nemipterus_hexodon 28
Nemipterus_hexodon 28
Nemipterus_japonicus 27.5
Nemipterus_japonicus 28.4
Nemipterus_japonicus 28
Nemipterus_japonicus 28.5
Nemipterus_japonicus 27.6
Nemipterus_japonicus 28
Nemipterus_japonicus 28
Nemipterus_japonicus 28.5
Nemipterus_japonicus 26
Nemipterus_japonicus 28
Nemipterus_japonicus 27
Nemipterus_japonicus 28.5
Nemipterus_japonicus 28.7
Nemipterus_japonicus 28
Nemipterus_japonicus 27
Nemipterus_japonicus 29
Nemipterus_japonicus 28
Nemipterus_japonicus 28.5
Nemipterus_japonicus 28.5
Nemipterus_japonicus 28
Nemipterus_japonicus 27.9
Nemipterus_japonicus 28.2
Nemipterus_japonicus 28.4
Nemipterus_japonicus 22.6
Nemipterus_japonicus 26
Nemipterus_japonicus 27.5
Nemipterus_japonicus 27.6
Nemipterus_japonicus 28
Nemipterus_japonicus 28
Nemipterus_japonicus 27.5
Nemipterus_japonicus 29
Nemipterus_japonicus 27.2
Nemipterus_japonicus 28
Nemipterus_japonicus 27
Nemipterus_japonicus 27
Nemipterus_japonicus 27
Nemipterus_japonicus 27
Nemipterus_japonicus 27
Nemipterus_japonicus 22.6
Nemipterus_japonicus 28
Nemipterus_japonicus 27.2
Nemipterus_japonicus 23.3
Nemipterus_japonicus 27
Nemipterus_japonicus 27
Nemipterus_japonicus 28
Nemipterus_japonicus 27.9
Nemipterus_japonicus 27
Nemipterus_japonicus 28
Nemipterus_japonicus 27
Nemipterus_japonicus 27
Nemipterus_japonicus 27.6
Nemipterus_japonicus 27.6
Nemipterus_japonicus 23.3
Nemipterus_japonicus 27
Nemipterus_marginatus 28
Nemipterus_marginatus 29
Nemipterus_marginatus 29
Nemipterus_mesoprion 27
Nemipterus_mesoprion 27
Nemipterus_mesoprion 28
Nemipterus_mesoprion 28
Nemipterus_mesoprion 28
Nemipterus_mesoprion 28
Nemipterus_mesoprion 27
Nemipterus_mesoprion 27
Nemipterus_mesoprion 27
Nemipterus_mesoprion 28
Nemipterus_mesoprion 28
Nemipterus_mesoprion 27
Nemipterus_mesoprion 27
Nemipterus_mesoprion 27
Nemipterus_mesoprion 27
Nemipterus_nematophorus 28
Nemipterus_nematophorus 28.5
Nemipterus_nematophorus 28.7
Nemipterus_nematophorus 27.7
Nemipterus_nematophorus 28
Nemipterus_nematophorus 28
Nemipterus_nematophorus 29
Nemipterus_nemurus 27
Nemipterus_nemurus 28
Nemipterus_nemurus 29
Nemipterus_peronii 28
Nemipterus_peronii 28
Nemipterus_peronii 27
Nemipterus_peronii 27
Nemipterus_peronii 27
Nemipterus_peronii 29
Nemipterus_randalli 27.2
Nemipterus_tambuloides 29
Nemipterus_tambuloides 29
Nemipterus_thosaporni 28
Nemipterus_thosaporni 28
Nemipterus_thosaporni 29
Nemipterus_virgatus 27
Nemipterus_virgatus 28
Nemipterus_virgatus 27
Nemipterus_virgatus 22
Nemipterus_virgatus 27
Nemipterus_virgatus 27
Nemipterus_virgatus 27
Nemipterus_virgatus 27
Nemipterus_virgatus 22
Nemipterus_virgatus 27
Nemipterus_virgatus 27
Nemipterus_virgatus 27
Nemipterus_zysron 26
Neobola_stellae 29
Neoniphon_sammara 27
Neosalanx_pseudotaihuensis 18
Neosalanx_pseudotaihuensis 18
Neosalanx_pseudotaihuensis 18
Neosalanx_pseudotaihuensis 18
Neoscorpis_lithophilus 21
Nerophis_ophidion 8.2
Netuma_thalassina 27
Netuma_thalassina 27
Netuma_thalassina 28
Netuma_thalassina 27.6
Netuma_thalassina 21.8
Nezumia_bairdii 12
Nezumia_sclerorhynchus 14
Nezumia_sclerorhynchus 14
Nezumia_sclerorhynchus 17.5
Nezumia_stelgidolepis 13.2
Nibea_albiflora 22
Nibea_maculata 28.4
Notarius_troschelii 26.5
Notolabrus_celidotus 12
Notolabrus_fucicola 12
Notolabrus_parilus 21.4
Notolabrus_parilus 20.6
Notolychnus_valdiviae 12
Notoscopelus_elongatus 6.5
Notothenia_coriiceps -1
Notothenia_coriiceps -0.9
Notothenia_coriiceps -1
Notothenia_coriiceps -0.9
Notothenia_cyanobrancha 5
Notothenia_rossii 12
Notothenia_rossii 12
Notothenia_rossii 12
Notothenia_rossii 12
Notothenia_rossii 20
Notothenia_rossii 1.5
Notothenia_rossii 1
Notothenia_rossii 12
Notothenia_rossii 12
Notothenia_rossii 12
Notothenia_rossii 1.5
Notothenia_rossii 1.5
Notothenia_rossii 12
Notothenia_rossii 1.5
Nototheniops_larseni 20
Novaculichthys_taeniourus 27
Nuchequula_blochii 28.2
Nuchequula_blochii 28.2
Nuchequula_blochii 28.2
Nuchequula_gerreoides 25
Nuchequula_gerreoides 28
Nuchequula_nuchalis 18
Oblada_melanura 15.6
Oblada_melanura 15.6
Ocyurus_chrysurus 27.2
Ocyurus_chrysurus 25.7
Ocyurus_chrysurus 26
Ocyurus_chrysurus 27.2
Ocyurus_chrysurus 27.2
Ocyurus_chrysurus 27.2
Ocyurus_chrysurus 27.2
Ocyurus_chrysurus 26
Ocyurus_chrysurus 27
Ocyurus_chrysurus 27.2
Ocyurus_chrysurus 27
Ocyurus_chrysurus 27.2
Ocyurus_chrysurus 27.2
Odax_pullus 14
Odontesthes_regia 18
Okamejei_hollandi 22
Okamejei_hollandi 22
Okamejei_hollandi 22
Okamejei_hollandi 22
Oligocottus_maculosus 8.5
Oncorhynchus_keta 10
Oncorhynchus_keta 5
Oncorhynchus_keta 10
Oncorhynchus_keta 5
Oncorhynchus_kisutch 13
Oncorhynchus_masou_masou 18
Oncorhynchus_masou_masou 18
Oncorhynchus_mykiss 15
Oncorhynchus_mykiss 15
Oncorhynchus_mykiss 15
Oncorhynchus_mykiss 15
Oneirodes_acanthias 4
Ophichthus_zophochir 4
Ophiodon_elongatus 10
Ophiodon_elongatus 5.4
Ophiodon_elongatus 10
Ophiodon_elongatus 5.4
Ophthalmolepis_lineolata 21.4
Ophthalmolepis_lineolata 20.6
Opisthonema_libertate 18
Opisthonema_libertate 13.2
Opisthonema_libertate 13.2
Opisthonema_libertate 27
Opisthonema_oglinum 27.2
Opisthonema_oglinum 27.2
Opisthonema_oglinum 26
Opisthonema_oglinum 24.5
Opisthonema_oglinum 24
Opisthonema_oglinum 27
Opsanus_beta 20
Opsanus_tau 15
Opsanus_tau 23
Opsanus_tau 15
Oreochromis_andersonii 28
Oreochromis_aureus 20.2
Oreochromis_aureus 20.2
Oreochromis_aureus 27.8
Oreochromis_aureus 27.8
Oreochromis_aureus 23
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 25.5
Oreochromis_esculentus 22.5
Oreochromis_esculentus 25
Oreochromis_esculentus 25
Oreochromis_esculentus 25
Oreochromis_esculentus 25
Oreochromis_leucostictus 25.5
Oreochromis_leucostictus 25.5
Oreochromis_macrochir 23.5
Oreochromis_mortimeri 20
Oreochromis_mossambicus 30.8
Oreochromis_mossambicus 27.6
Oreochromis_mossambicus 27.6
Oreochromis_mossambicus 27.6
Oreochromis_mossambicus 27.6
Oreochromis_mossambicus 25.8
Oreochromis_mossambicus 25.8
Oreochromis_mossambicus 28
Oreochromis_mossambicus 28
Oreochromis_niloticus 27.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 20.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 27.6
Oreochromis_niloticus 28.1
Oreochromis_niloticus 19.3
Oreochromis_niloticus 20.2
Oreochromis_niloticus 20.2
Oreochromis_niloticus 27
Oreochromis_niloticus 20.5
Oreochromis_niloticus 20.2
Oreochromis_niloticus 28
Oreochromis_niloticus 22
Oreochromis_niloticus 27
Oreochromis_saka 25.2
Oreochromis_shiranus 24.4
Oreochromis_shiranus 26
Oreochromis_shiranus 24.4
Oreochromis_shiranus 24.4
Oreochromis_shiranus 24.7
Oreochromis_spilurus 24.6
Oreochromis_squamipinnis 25.2
Oreochromis_variabilis 22.5
Oreochromis_variabilis 25.5
Orthopristis_reddingi 27
Orthopristis_ruber 20.2
Oryzias_latipes 26.5
Osmerus_dentex 2.6
Osmerus_eperlanus 2
Osmerus_eperlanus 2
Osmerus_eperlanus 9
Osmerus_eperlanus 3.1
Osmerus_eperlanus 2
Osmerus_mordax 1
Osteochilus_kahajanensis 29
Osteochilus_kahajanensis 29
Osteochilus_vittatus 28
Ostorhinchus_cyanosoma 24
Otolithes_cuvieri 26
Otolithes_cuvieri 27
Otolithes_cuvieri 27
Otolithes_cuvieri 27
Otolithes_ruber 28.3
Otolithes_ruber 28.3
Otolithes_ruber 25
Otolithes_ruber 25
Otolithes_ruber 26
Otolithes_ruber 22.8
Otolithoides_biauritus 27
Otolithoides_biauritus 21.5
Oxydoras_kneri 20
Oxyporhamphus_micropterus 28.7
Pachymetopon_aeneum 21
Pachymetopon_blochii 22
Pachymetopon_blochii 22
Pachymetopon_blochii 22
Pachymetopon_grande 18
Pagellus_acarne 17.2
Pagellus_acarne 17.5
Pagellus_acarne 17.5
Pagellus_acarne 14
Pagellus_acarne 17.5
Pagellus_acarne 17.5
Pagellus_affinis 27.6
Pagellus_bellottii 26.6
Pagellus_bellottii 26.6
Pagellus_bellottii 26.6
Pagellus_bellottii 27
Pagellus_bellottii 22
Pagellus_bellottii 22
Pagellus_bellottii 22
Pagellus_bellottii 20
Pagellus_bellottii 26.6
Pagellus_bogaraveo 14
Pagellus_bogaraveo 9
Pagellus_bogaraveo 11
Pagellus_bogaraveo 11
Pagellus_bogaraveo 14.5
Pagellus_bogaraveo 16
Pagellus_bogaraveo 14
Pagellus_erythrinus 19
Pagellus_erythrinus 19
Pagellus_erythrinus 19
Pagellus_erythrinus 19
Pagellus_erythrinus 19
Pagellus_erythrinus 19
Pagellus_erythrinus 16.6
Pagellus_erythrinus 19
Pagellus_erythrinus 22
Pagellus_erythrinus 19
Pagellus_erythrinus 19
Pagellus_erythrinus 22
Pagellus_erythrinus 18
Pagellus_natalensis 21
Pagellus_natalensis 27.6
Pagrus_auratus 11
Pagrus_auratus 11
Pagrus_auratus 11
Pagrus_auratus 12
Pagrus_auratus 10
Pagrus_auratus 19
Pagrus_auratus 15.8
Pagrus_caeruleostictus 26.6
Pagrus_caeruleostictus 26.6
Pagrus_major 15
Pagrus_major 18
Pagrus_major 15
Pagrus_major 15
Pagrus_major 18
Pagrus_pagrus 23
Pagrus_pagrus 23
Pagrus_pagrus 23
Pagrus_pagrus 20.1
Pagrus_pagrus 19
Pagrus_pagrus 19
Pagrus_pagrus 23
Pagrus_pagrus 26
Pagrus_pagrus 10
Pagrus_pagrus 26
Pagrus_pagrus 16
Pagrus_pagrus 22
Pagrus_pagrus 22
Pagrus_pagrus 23
Pagrus_pagrus 24
Pagrus_pagrus 18
Pampus_argenteus 27
Pampus_argenteus 18
Pampus_argenteus 28
Pampus_argenteus 27
Pampus_argenteus 22
Pampus_argenteus 22
Pampus_chinensis 28
Pangio_kuhlii 29
Pangio_muraeniformis 29
Paracanthobrama_guichenoti 15
Paracentropogon_rubripinnis 19.7
Paracrossochilus_acerus 29
Parailia_pellucida 27.7
Parajulis_poecilepterus 18
Parajulis_poecilepterus 18
Paralabrax_clathratus 14
Paralichthys_californicus 18
Paralichthys_californicus 18
Paralichthys_californicus 18
Paralichthys_californicus 18
Paralichthys_dentatus 23
Paralichthys_dentatus 13.4
Paralichthys_dentatus 15
Paralichthys_lethostigma 26
Paralichthys_lethostigma 26
Paralichthys_lethostigma 26
Paralichthys_lethostigma 26
Paralichthys_lethostigma 23
Paralichthys_lethostigma 26
Paralichthys_olivaceus 15
Paralichthys_patagonicus 24
Paralichthys_patagonicus 24
Parambassis_ranga 26
Paranotothenia_magellanica 12.5
Paranthias_furcifer 27.9
Paranthias_furcifer 24.8
Parapercis_colias 12
Parapercis_hexophtalma 24
Parapristipoma_trilineatum 18
Parapristipoma_trilineatum 18
Parapristipoma_trilineatum 22
Parapristipoma_trilineatum 18
Parascolopsis_inermis 28.7
Parastromateus_niger 27
Parastromateus_niger 23.5
Parastromateus_niger 23.5
Parastromateus_niger 28.4
Parastromateus_niger 28
Parexocoetus_brachypterus 27.2
Parma_microlepis 20.6
Parma_microlepis 20.6
Parophrys_vetulus 10
Parophrys_vetulus 14
Parupeneus_barberinus 27.5
Parupeneus_barberinus 27.5
Parupeneus_barberinus 27
Parupeneus_forsskali 27
Parupeneus_forsskali 25
Parupeneus_heptacanthus 27
Parupeneus_heptacanthus 29
Parupeneus_macronemus 27
Patagonotothen_ramsayi 20
Patagonotothen_ramsayi 20
Pegusa_impar 13
Pegusa_impar 13
Pegusa_lascaris 13
Pegusa_lascaris 13
Pelates_octolineatus 19.6
Pelates_octolineatus 19.6
Pellona_ditchela 21
Pellona_ditchela 21
Pellona_ditchela 21
Pellona_ditchela 21
Pellona_ditchela 21
Pellonula_leonensis 29
Pempheris_adspersa 12
Pennahia_anea 28.3
Pennahia_anea 28.4
Pennahia_anea 27
Pennahia_anea 28.2
Pennahia_anea 27
Pennahia_anea 28
Pennahia_anea 27.9
Pennahia_anea 28
Pennahia_anea 29
Pennahia_anea 28
Pennahia_argentata 22
Pentanemus_quinquarius 26.6
Pentanemus_quinquarius 26.6
Pentaprion_longimanus 28.2
Pentaprion_longimanus 28
Pentaprion_longimanus 28.2
Pentaprion_longimanus 28.5
Pentaprion_longimanus 28.2
Pentaprion_longimanus 28.5
Pentaprion_longimanus 28
Pentaprion_longimanus 28.7
Pentaprion_longimanus 25
Pentaprion_longimanus 28
Pentaprion_longimanus 28.2
