"","species_name","GhAhSkew_seq_begining","GhAhSkew_start_codon"
"1149","Laterallus ruber","-0.199086472259196","-0.0463122214944625"
"1150","Laterallus spilonota","-0.20863309352518","0.0847457627118644"
"1151","Laterallus tuerosi","-0.26027397260274","-0.230769230769231"
"1152","Laterallus xenopterus","-0.257870704157654","-0.080655737704918"
"1153","Lewinia mirifica","-0.325301204819277","0.308641975308642"
"1154","Lewinia muelleri","0.223299979579334","0.336631797191594"
"1155","Lewinia pectoralis","-0.30952380952381","-0.3"
"1156","Micropygia schomburgkii","0.515151515151515","0.515151515151515"
"1157","Neocrex erythrops","0.0833333333333333","0.228070175438596"
"1158","Nesotrochis steganinos","-0.25","0.52755905511811"
"1159","Paragallinula angulata","-0.0470779220779221","-0.0314645308924485"
"1160","Pardirallus maculatus","-0.236842105263158","0.276595744680851"
"1161","Pardirallus nigricans","0.272727272727273","-0.159420289855072"
"1162","Pardirallus sanguinolentus","0.0836123795027905","0.194784580498866"
"1163","Porphyrio alleni","0.341772151898734","0.324675324675325"
"1164","Porphyrio flavirostris","0.184993060769458","0.122455322455322"
"1165","Porphyrio hochstetteri","0.555555555555556","0.568"
"1166","Porphyrio mantelli","0.603326612903226","0.00460455037919827"
"1167","Porphyrio martinica","-0.313570487483531","0.155979115934622"
"1168","Porphyrio melanotus","-0.217197557352698","0.371187540558079"
"1169","Porphyrio porphyrio","0.0343583567509702","0.303732502818799"
"1170","Porzana albicollis","0.27536231884058","0.170731707317073"
"1171","Porzana carolina","0.0665374737269976","0.205372841550967"
"1172","Porzana fluminea","0.276595744680851","-0.136363636363636"
"1173","Porzana fusca","0.0736442680235292","-0.0354069693600525"
"1174","Porzana paykullii","0.0742368742368742","0.595890410958904"
"1175","Porzana porzana","-0.0550511516007637","0.00226336609719557"
"1176","Porzana pusilla","0.0875944848359933","0.0724331958736168"
"1177","Porzana spiloptera","0.337534246575342","0.290867579908676"
"1178","Porzana tabuensis","0.30983709273183","0.158450704225352"
"1179","Rallina eurizonoides","0.0401892321732608","0.249844865482425"
"1180","Rallina tricolor","0.6","0.636363636363636"
"1181","Rallus aquaticus","0.171295883883357","0.135699346329454"
"1182","Rallus caerulescens","0.550561797752809","-0.217391304347826"
"1183","Rallus crepitans","0.539544513457557","0.45409604519774"
"1184","Rallus elegans","0.459953161592506","0.122574306067305"
"1185","Rallus indicus","0.563380281690141","-0.220125786163522"
"1186","Rallus limicola","0.322702718319866","0.180157039617656"
"1187","Rallus longirostris","-0.263157894736842","0.416666666666667"
"1188","Rallus obsoletus","-0.215686274509804","0.482014388489209"
"1189","Rufirallus castaneiceps","-0.309090909090909","0.4"
"1190","Rufirallus viridis","0.371617204404578","-0.00632960035133948"
"1191","Sarothrura ayresi","0.333333333333333","0.12280701754386"
"1192","Sarothrura rufa","-0.0731922398589065","0.188063492063492"
"1193","Tribonyx mortierii","-0.269230769230769","-0.2"
"1194","Zapornia atra","-0.176470588235294","0.12"
"1195","Zapornia fusca","-0.213333333333333","0.55"
"1196","Corythaeola cristata","-0.223684210526316","-0.226666666666667"
"1197","Corythaixoides concolor","-0.249819429396894","0.29249426417568"
"1198","Tauraco erythrolophus","-0.192982456140351","-0.132075471698113"
"1199","Tauraco hartlaubi","-0.296296296296296","0.230769230769231"
"1200","Tauraco livingstonii","0.252032520325203","0.0178571428571429"
"1201","Opisthocomus hoazin","0.271840747904578","0.0565640807492551"
"1202","Acanthisitta chloris","0.189711435202583","0.17209645085315"
"1203","Pachyplichas yaldwyni","0.130434782608696","0.132743362831858"
"1204","Traversia lyalli","0.393103448275862","0.393103448275862"
"1205","Xenicus gilviventris","0.5","-0.167701863354037"
"1206","Xenicus longipes","0.407407407407407","0.224489795918367"
"1207","Calamonastides gracilirostris","0.75","0.741935483870968"
"1208","Gymnorhina tibicen","0.0188806622061212","-0.0748874051908147"
"1209","Bombycilla cedrorum","-0.0972780878159688","-0.0695633681145226"
"1210","Bombycilla garrulus","-0.0268658924800616","-0.0239116507511477"
"1211","Bombycilla japonica","-0.0588235294117647","0.12"
"1212","Phainopepla nitens","0.363137607265591","0.355111649179446"
"1213","Phainoptila melanoxantha","-0.265272121436505","-0.0599439775910364"
"1214","Amaurospiza moesta","0.216216216216216","0.578947368421053"
"1215","Cardinalis cardinalis","-0.0303445974470552","0.00445527165246045"
"1216","Cardinalis sinuatus","-0.283582089552239","-0.0303030303030303"
"1217","Caryothraustes canadensis","0.000474158368895194","0.0186813186813187"
"1218","Caryothraustes poliogaster","0.12280701754386","0.142857142857143"
"1219","Cyanocompsa brissonii","0.140479511984678","0.177580769646168"
"1220","Cyanoloxia cyanoides","0.0101472093861216","0.118648173363535"
"1221","Cyanoloxia glaucocaerulea","0.157329393134578","0.0229168069255124"
"1222","Cyanoloxia rothschildii","-0.121498599439776","0.130779771368007"
"1223","Granatellus pelzelni","0.453468506523984","-0.184468339307049"
"1224","Habia fuscicauda","0.193613092721805","0.0670351606344546"
"1225","Habia rubica","0.0900645862160898","0.068958570385056"
"1226","Passerina amoena","0.0591753983108672","0.103501506537251"
"1227","Passerina caerulea","0.192050262836079","0.167638372761701"
"1228","Passerina ciris","0.369476148668423","0.104326850595507"
"1229","Passerina cyanea","0.037075171205606","0.174195546661407"
"1230","Passerina versicolor","0.127894327894328","0.142634199480193"
"1231","Periporphyrus erythromelas","-0.297297297297297","0.161290322580645"
"1232","Pheucticus aureoventris","0.21456043956044","0.05005005005005"
"1233","Pheucticus ludovicianus","-0.0685504585670362","-0.0937807685672961"
"1234","Pheucticus melanocephalus","-0.00404863637727603","0.00558663031199772"
"1235","Piranga bidentata","0.221095334685598","-0.0224165211829152"
"1236","Piranga erythrocephala","0.0852713178294574","0.0362384105960265"
"1237","Piranga flava","0.167155061642895","0.202179154545055"
"1238","Piranga hepatica","0.177375256322625","-0.0745614035087719"
"1239","Piranga leucoptera","0.526018285769247","0.0994952016244544"
"1240","Piranga ludoviciana","0.206456150822513","0.00895975587171605"
"1241","Piranga lutea","0.378408708338009","0.294798377475543"
"1242","Piranga olivacea","0.248688206646678","0.248395677489729"
"1243","Piranga roseogularis","0.15056648777579","-0.066673801369863"
"1244","Piranga rubra","0.156232388203961","-0.122354652328101"
"1245","Piranga rubriceps","0.364341085271318","0.162790697674419"
"1246","Spiza americana","-0.0201631701631702","-0.0402397963373573"
"1247","Certhia americana","0.241980583249293","0.217738882729966"
"1248","Certhia brachydactyla","0.0623331456851005","0.0706411700933768"
"1249","Certhia discolor","-0.315068493150685","0.34375"
"1250","Certhia familiaris","0.107706541130599","-0.00373081494118603"
"1251","Certhia himalayana","-0.088348271446863","0.272687798523665"
"1252","Certhia hodgsoni","0.28964368964369","0.153878153699869"
"1253","Certhia manipurensis","0.254237288135593","0.235294117647059"
"1254","Certhia nipalensis","-0.173333333333333","0.142857142857143"
"1255","Certhia tianquanensis","0.220779220779221","-0.223880597014925"
"1256","Salpornis salvadori","0.432835820895522","0.174603174603175"
"1257","Salpornis spilonota","0.106060606060606","1"
"1258","Auriparus flaviceps","-0.177788993030522","-0.027436086662767"
"1259","Microbates collaris","-0.291139240506329","0.235294117647059"
"1260","Polioptila caerulea","0.127360102680797","0.0819841622492715"
"1261","Polioptila californica","0.0764411027568922","0.417710944026733"
"1262","Polioptila dumicola","0.474637671371649","0.10959706959707"
"1263","Polioptila guianensis","0.153846153846154","0.137254901960784"
"1264","Polioptila melanura","0.0173160173160173","0.5"
"1265","Polioptila plumbea","0.0918900227179382","0.194221628045157"
"1266","Ramphocaenus melanurus","0.32838818715531","0.15925471188363"
"1267","Campylorhynchus brunneicapillus","0.276583170012465","0.317704213722348"
"1268","Campylorhynchus griseus","0.167392046424304","0.219745442036464"
"1269","Campylorhynchus rufinucha","0.0879144267169107","0.191134273677999"
"1270","Campylorhynchus turdinus","0.495265151515151","0.492063492063492"
"1271","Campylorhynchus zonatus","0.73972602739726","0.751724137931034"
"1272","Cantorchilus leucotis","0.0231208788344757","0.0217326041508424"
"1273","Catherpes mexicanus","0.284505552617663","0.221428571428571"
"1274","Cistothorus palustris","-0.00917735496263895","0.138295797978139"
"1275","Cistothorus platensis","0.193539450551297","0.24029644646021"
"1276","Cyphorhinus arada","0.0515501261271624","0.137070058036169"
"1277","Cyphorhinus phaeocephalus","0.506849315068493","-0.297297297297297"
"1278","Henicorhina leucophrys","-0.269230769230769","0.20655737704918"
"1279","Henicorhina leucosticta","0.0606313263832865","0.195452937404648"
"1280","Microcerculus bambla","0.164614836255204","0.257589074112883"
"1281","Microcerculus marginatus","-0.0326147042564953","0.137145587766805"
"1282","Microcerculus ustulatus","0.298029556650246","0.0161904761904762"
"1283","Pheugopedius coraya","-0.157515897070185","0.0401977583071046"
"1284","Pheugopedius genibarbis","-0.333333333333333","0.391304347826087"
"1285","Salpinctes obsoletus","0.0884899580214581","0.280961907291021"
"1286","Thryomanes bewickii","0.0927441033437208","0.0913372306727362"
"1287","Thryophilus rufalbus","0.531826163301141","-0.287911180936456"
"1288","Thryothorus atrogularis","0.303030303030303","0.671232876712329"
"1289","Thryothorus longirostris","0.335335542667771","0.460314262691378"
"1290","Thryothorus ludovicianus","0.159658797255658","0.242548310594173"
"1291","Thryothorus maculipectus","0.538461538461538","0.666666666666667"
"1292","Thryothorus modestus","0.402728873239437","0.398594847775176"
"1293","Thryothorus nigricapillus","0.0918742343813801","0.14078431372549"
"1294","Troglodytes aedon","0.22288422370351","0.143539782564098"
"1295","Troglodytes cobbi","0.069470483362278","0.221025206398101"
"1296","Troglodytes hiemalis","0.450681261318845","0.473137401853033"
"1297","Troglodytes musculus","0.233675546459453","0.191452991452991"
"1298","Troglodytes pacificus","-0.260869565217391","0.628571428571429"
"1299","Troglodytes rufulus","0.0259006815968841","0.167853881278539"
"1300","Troglodytes solstitialis","0.427091721209368","0.0831174245808392"
"1301","Troglodytes troglodytes","0.185937368889777","0.160863573946694"
"1302","Uropsila leucogastra","0.32","0.210526315789474"
"1303","Cinclus cinclus","0.0891661688862984","0.0773620742174201"
"1304","Cinclus mexicanus","-0.127314902520462","0.0653107046279485"
"1305","Cinclus pallasii","0.141343148501595","0.21387653442448"
"1306","Climacteris picumnus","0.131073953540568","-0.270967741935484"
"1307","Climacteris rufus","0.138686131386861","-0.271604938271605"
"1308","Cormobates leucophaea","0.0979772669499219","0.0904197340276297"
"1309","Conopophaga aurita","0.0274706837497824","0.087765045377488"
"1310","Conopophaga lineata","-0.158965922444183","0.0498260279262101"
"1311","Conopophaga melanogaster","0.333333333333333","0.113924050632911"
"1312","Conopophaga melanops","0.00231990827835277","0.165366766428782"
"1313","Conopophaga roberti","-0.204938271604938","0.0101694915254237"
"1314","Cephalopterus glabricollis","0.037037037037037","-0.192982456140351"
"1315","Cephalopterus ornatus","0.0420646051782097","-0.137861417549932"
"1316","Cotinga cayana","-0.177894736842105","0.00482160077145612"
"1317","Cotinga cotinga","-0.03032997870627","-0.0166666666666667"
"1318","Haematoderus militaris","-0.14575332612396","0.0645757633709441"
"1319","Iodopleura fusca","-0.0735252309879176","0.0520361990950226"
"1320","Laniisoma elegans","-0.258064516129032","-0.220338983050847"
"1321","Lipaugus vociferans","0.0253876235758176","-0.155997474273384"
"1322","Oxyruncus cristatus","-0.0634920634920635","-0.191489361702128"
"1323","Perissocephalus tricolor","-0.0559947299077734","0.152930402930403"
"1324","Phoenicircus carnifex","0.274131274131274","0.188375350140056"
"1325","Phoenicircus nigricollis","0.375","0.254237288135593"
"1326","Phytotoma rara","0.0748238405965591","0.0323780472805097"
"1327","Phytotoma rutila","0.0745610016796457","0.0946616098539543"
"1328","Pipreola whitelyi","0.000698530807486428","0.0163294070270814"
"1329","Procnias albus","-0.267605633802817","0.379310344827586"
"1330","Procnias tricarunculatus","0.333333333333333","0.372549019607843"
"1331","Querula purpurata","0.107794361525705","0.107794361525705"
"1332","Rupicola peruvianus","0.320512820512821","0.320512820512821"
"1333","Rupicola rupicola","-0.103896103896104","-0.0637181409295352"
"1334","Xipholena punicea","-0.0247493159933198","-0.0595819557844874"
"1335","Campylorhamphus falcularius","0.2","-0.295774647887324"
"1336","Campylorhamphus procurvoides","-0.00901875901875902","0.0112422487422487"
"1337","Campylorhamphus pusillus","-0.0259370430231663","-0.0142470781416015"
"1338","Campylorhamphus trochilirostris","-0.0889211727239896","0.0183095493159142"
"1339","Certhiasomus stictolaemus","0.189339447552506","0.0592679738562092"
"1340","Deconychura longicauda","-0.174129241860679","0.136946555810653"
"1341","Dendrocincla anabatina","0.0119617224880383","0.0428571428571428"
"1342","Dendrocincla fuliginosa","0.0123671432485901","0.0143690071054279"
"1343","Dendrocincla homochroa","0.247508305647841","0.142857142857143"
"1344","Dendrocincla merula","0.0430993765893948","0.00113477278432105"
"1345","Dendrocincla turdina","-0.0105443226835417","0.135708534621578"
"1346","Dendrocincla tyrannina","0.09375","0.103448275862069"
"1347","Dendrocolaptes certhia","0.3","-0.2"
"1348","Dendrocolaptes concolor","0.254237288135593","-0.2"
"1349","Dendrocolaptes picumnus","0.143990136102812","0.15309262166405"
"1350","Dendrocolaptes platyrostris","0.183711434852987","-0.0157741801577418"
"1351","Dendroplex picus","-0.141912485842153","-0.0329776556234872"
"1352","Drymornis bridgesii","-0.0549810844892812","-0.0300878972278567"
"1353","Lepidocolaptes affinis","-0.0824256346313216","0.00466691385490051"
"1354","Lepidocolaptes albolineatus","-0.0590736092966497","-0.109371350188954"
"1355","Lepidocolaptes angustirostris","-0.0475954988583474","0.0373235599652275"
"1356","Lepidocolaptes falcinellus","-0.257142857142857","-0.235294117647059"
"1357","Lepidocolaptes lacrymiger","-0.0704225352112676","-0.0982758620689655"
"1358","Lepidocolaptes leucogaster","0.164021164021164","0.0655987795575896"
"1359","Lepidocolaptes souleyetii","0.0785543719998287","-0.0188699471178663"
"1360","Lepidocolaptes squamatus","0.0801457194899818","0.200354609929078"
"1361","Sittasomus griseicapillus","-0.0111616592320966","-0.0086965687240128"
"1362","Xiphocolaptes albicollis","-0.0765027322404371","0.451643192488263"
"1363","Xiphocolaptes falcirostris","0.180327868852459","-0.26027397260274"
"1364","Xiphocolaptes major","0.256661991584853","0.126048817696415"
"1365","Xiphocolaptes promeropirhynchus","-0.0132361978598544","0.185810672664077"
"1366","Xiphorhynchus elegans","-0.304307597409273","-0.0950426971276478"
"1367","Xiphorhynchus erythropygius","0.213810641627543","0.0665643693812708"
"1368","Xiphorhynchus flavigaster","0.246296296296296","-0.310191678354371"
"1369","Xiphorhynchus fuscus","0.0110310332658389","-0.0247796623522035"
"1370","Xiphorhynchus guttatus","0.126116647287526","0.147052611367127"
"1371","Xiphorhynchus lachrymosus","0.155802861685215","0.156737814590634"
"1372","Xiphorhynchus obsoletus","-0.0131255945257602","0.122430510665805"
"1373","Xiphorhynchus ocellatus","-0.323943661971831","-0.323943661971831"
"1374","Xiphorhynchus pardalotus","0.0373405079287432","0.0505465832276008"
"1375","Elachura formosa","-0.251700680272109","0.112781954887218"
"1376","Calyptomena viridis","0.0392156862745098","0.360160965794769"
"1377","Cymbirhynchus macrorhynchos","0.123133906010618","0.104567492098561"
"1378","Eurylaimus javanicus","0.153846153846154","0.408450704225352"
"1379","Psarisomus dalhousiae","-0.0789473684210526","-0.285714285714286"
"1380","Pseudocalyptomena graueri","0.555555555555556","0.25"
"1381","Serilophus lunatus","0.0307692307692308","-0.192307692307692"
"1382","Smithornis capensis","-0.0671936758893281","0.454545454545455"
"1383","Smithornis rufolateralis","0.272727272727273","0.333333333333333"
"1384","Smithornis sharpei","0.267080745341615","0.181195516811955"
"1385","Cercomacra carbonaria","0.26027397260274","0.392857142857143"
"1386","Cercomacra cinerascens","-0.26027397260274","0.303030303030303"
"1387","Cercomacra laeta","-0.0706313294548589","0.305386025338893"
"1388","Cercomacra melanaria","0.0798319327731092","0.539473684210526"
"1389","Cercomacra nigricans","0.27027027027027","-0.267605633802817"
"1390","Chamaeza campanisona","-0.261538461538462","0.136363636363636"
"1391","Chamaeza meruloides","-0.171428571428571","0.0882352941176471"
"1392","Chamaeza ruficauda","-0.222222222222222","0.25"
"1393","Formicarius analis","-0.0379405678103977","0.0334880036181737"
"1394","Formicarius colma","0.0429061222968249","0.0168049126945085"
"1395","Formicarius rufipectus","0.272302337976785","0.0633913033555285"
"1396","Grallaria albigula","-0.314285714285714","0.428571428571429"
"1397","Grallaria guatimalensis","0.326666666666667","0.054726368159204"
"1398","Grallaria varia","-0.0230751572730051","0.122337055515958"
"1399","Grallaricula nana","0.333333333333333","0.352112676056338"
"1400","Hylopezus berlepschi","0.181818181818182","-0.292307692307692"
"1401","Hylopezus fulviventris","-0.294117647058824","0.26530612244898"
"1402","Hylopezus macularius","0.214202898550725","-0.0351185250219491"
"1403","Hylopezus ochroleucus","0.0665362035225049","0.238095238095238"
"1404","Myrmothera campanisona","0.2","0.15625"
"1405","Myrmothera simplex","0.0704225352112676","-0.235294117647059"
"1406","Pyriglena leuconota","0.153961625590218","0.193062636720963"
"1407","Pyriglena leucoptera","0.0531820428889794","-0.0546120364744386"
"1408","Anabacerthia amaurotis","0.05","0.192982456140351"
"1409","Anabazenops fuscus","0.0328787768381404","0.0198499912785627"
"1410","Ancistrops strigilatus","0.2","-0.228571428571429"
"1411","Anumbius annumbi","0.0120167189132706","-0.0393905611296916"
"1412","Aphrastura masafuerae","0.230735930735931","-0.0423802612481858"
"1413","Aphrastura spinicauda","0.0283348482582199","0.230486906436274"
"1414","Asthenes anthoides","0.390243902439024","0.4"
"1415","Asthenes baeri","-0.0108188653451811","-0.00589556081985786"
"1416","Asthenes dorbignyi","0.0769230769230769","0.0909090909090909"
"1417","Asthenes modesta","0.0410646754185809","0.0663890666864202"
"1418","Asthenes pyrrholeuca","-0.0714053878610841","0.125"
"1419","Automolus infuscatus","-0.0170987293628803","-0.0064935064935065"
"1420","Automolus leucophthalmus","-0.000644909654722325","0.217849539700806"
"1421","Automolus ochrolaemus","0.0887965915430146","0.0420135415671593"
"1422","Automolus rubiginosus","0.230769230769231","0.24"
"1423","Automolus rufipileatus","-0.0892979858012302","-0.0814432390136615"
"1424","Berlepschia rikeri","0.0332438530967943","0.0340821696012953"
"1425","Certhiaxis cinnamomeus","0.14797564558087","0.148424569443303"
"1426","Cinclodes antarcticus","-0.0749807953290012","0.0839756247336892"
"1427","Cinclodes atacamensis","0.0880895420369104","0.0894480519480519"
"1428","Cinclodes espinhacensis","0.126760563380282","-0.333333333333333"
"1429","Cinclodes excelsior","0.12987012987013","-0.062781954887218"
"1430","Cinclodes fuscus","0.0211345833128525","0.0911351913518729"
"1431","Cinclodes pabsti","0.0985915492957746","0.16"
"1432","Cinclodes patagonicus","0.261904761904762","0.220338983050847"
"1433","Coryphistera alaudina","-0.00540887572466521","0.0123768803014086"
"1434","Cranioleuca demissa","-0.0789473684210526","0.178571428571429"
"1435","Cranioleuca pyrrhophia","-0.0126680337206653","0.0462859775359775"
"1436","Cranioleuca sulphurifera","-0.0725780419861578","-0.0566353232689841"
"1437","Furnarius figulus","0.067403800921198","0.0826321724709785"
"1438","Furnarius leucopus","-0.0493189511201934","-0.0106723387779288"
"1439","Furnarius rufus","0.0555817892857459","0.00162453642028144"
"1440","Geositta cunicularia","-0.0304993625262382","-0.00445702537666084"
"1441","Geositta punensis","-0.00614833464044452","0.0649122807017544"
"1442","Geositta tenuirostris","0.0136986301369863","-0.264705882352941"
"1443","Glyphorynchus spirurus","0.0577271236888603","0.137946741211993"
"1444","Heliobletus contaminatus","-0.272496392496393","-0.0862779013260851"
"1445","Hylexetastes perrotii","0.279518587095855","0.0966983265490728"
"1446","Hylexetastes uniformis","0.230769230769231","0.238095238095238"
"1447","Hylocryptus rectirostris","-0.0806979724900639","0.0930760905760906"
"1448","Hyloctistes subulatus","-0.27027027027027","-0.27027027027027"
"1449","Leptasthenura aegithaloides","-0.021658901531033","0.0406750667709265"
"1450","Leptasthenura andicola","0.160974444709816","-0.0677650810523518"
"1451","Leptasthenura fuliginiceps","0.152542372881356","0.170731707317073"
"1452","Leptasthenura platensis","0.0147451963241437","0.0361654187217904"
"1453","Leptasthenura setaria","0.0697674418604651","-0.192307692307692"
"1454","Limnoctites rectirostris","0.0526315789473684","0.0943396226415094"
"1455","Limnornis curvirostris","-0.264705882352941","-0.0810810810810811"
"1456","Lochmias nematura","-0.0313166630285155","-0.119047099601978"
"1457","Margarornis rubiginosus","0.0123456790123457","0.025"
"1458","Megaxenops parnaguae","-0.106307583274274","0.051307847082495"
"1459","Microxenops milleri","0.285714285714286","0.285714285714286"
"1460","Nasica longirostris","0.220454545454545","-0.231060606060606"
"1461","Ochetorhynchus phoenicurus","-0.218659420289855","-0.0173134328358209"
"1462","Ochetorhynchus ruficaudus","0.0375","-0.167613636363636"
"1463","Phacellodomus erythrophthalmus","0.282857142857143","-0.0589622641509434"
"1464","Phacellodomus maculipectus","-0.307692307692308","0.36"
"1465","Phacellodomus ruber","-0.10254529778503","-0.026376396264016"
"1466","Phacellodomus rufifrons","0.156298910805765","0.0314708146940368"
"1467","Phacellodomus sibilatrix","0.26606914212548","0.260916442048517"
"1468","Phacellodomus striaticeps","-0.24390243902439","-0.225"
"1469","Phacellodomus striaticollis","0.0578189111561059","0.0624134751644199"
"1470","Philydor atricapillus","-0.00543418445960819","0.130632183908046"
"1471","Philydor erythrocercum","0.0397108516402949","0.110692026397897"
"1472","Philydor lichtensteini","-0.0768136557610242","-0.0514264264264264"
"1473","Philydor pyrrhodes","-0.00275050979276332","0.0090909090909091"
"1474","Philydor ruficaudatum","0.265822784810127","0.222222222222222"
"1475","Philydor rufum","-0.0504921336123382","0.140665221312406"
"1476","Phleocryptes melanops","0.252499303815093","0.226242602765173"
"1477","Premnoplex brunnescens","0.00586854460093897","0.0204968944099379"
"1478","Pseudasthenes patagonica","0.114754098360656","0.11864406779661"
"1479","Pseudasthenes steinbachi","0.184210526315789","0.173333333333333"
"1480","Pseudoseisura gutturalis","-0.115601912212082","-0.105263157894737"
"1481","Pseudoseisura lophotes","0.168831168831169","0.173333333333333"
"1482","Pseudoseisura unirufa","0.2","-0.23943661971831"
"1483","Pygarrhichas albogularis","0.0649829702461281","0.0596066900173448"
"1484","Roraimia adusta","0.0508429926238145","-0.119718309859155"
"1485","Schoeniophylax phryganophilus","0.0546786318704127","0.0239196732819084"
"1486","Sclerurus caudacutus","-0.118905305471171","0.0160382793122888"
"1487","Sclerurus guatemalensis","0.173140954495006","0.00436590436590437"
"1488","Sclerurus mexicanus","-0.0300756070729878","0.21924552237518"
"1489","Sclerurus rufigularis","0.244022503516174","-0.0507527926177756"
"1490","Spartonoica maluroides","-0.282051282051282","0.27027027027027"
"1491","Sylviorthorhynchus desmursii","0.21875","-0.289473684210526"
"1492","Synallaxis albescens","0.123375328645496","0.0348553661148176"
"1493","Synallaxis azarae","0.157894736842105","0.259259259259259"
"1494","Synallaxis brachyura","-0.306666666666667","-0.123287671232877"
"1495","Synallaxis cinerascens","0.0718390804597701","0.288705091754975"
"1496","Synallaxis cinerea","0.294117647058824","-0.246376811594203"
"1497","Synallaxis frontalis","0.124252257215187","0.156664678787746"
"1498","Synallaxis gujanensis","0.0984356047647187","0.120251848524923"
"1499","Synallaxis hellmayri","0.037037037037037","0.375"
"1500","Synallaxis kollari","-0.233311589475973","0.247887323943662"
"1501","Synallaxis ruficapilla","0.155555555555556","0.1625"
"1502","Synallaxis rutilans","0.0591800431401792","0.0443198368465471"
"1503","Synallaxis scutata","0.219424322953735","-0.1356369121075"
"1504","Synallaxis spixi","0.0984929226308537","0.0560374084946003"
"1505","Syndactyla dimidiata","-0.108730158730159","-0.0620621196251189"
"1506","Syndactyla roraimae","-0.153725490196078","-0.129514321295143"
"1507","Syndactyla rufosuperciliata","-0.0821771822502944","-0.0709342798710497"
"1508","Syndactyla subalaris","-0.0784093953108038","-0.154708374063213"
"1509","Syndactyla ucayalae","-0.257142857142857","-0.2"
"1510","Tarphonomus certhioides","-0.0999385155906895","-0.036454894610923"
"1511","Thripadectes rufobrunneus","-0.314285714285714","0.184210526315789"
"1512","Upucerthia dumetaria","-0.0109479121851288","-0.0527369455940884"
"1513","Upucerthia validirostris","0.131578947368421","0.215686274509804"
"1514","Xenops minutus","0.00113064914529989","-0.033776378852985"
"1515","Xenops rutilans","-0.310139983313247","-0.0665670359052712"
"1516","Xenops tenuirostris","0.08","0.0874626865671642"
"1517","Hyliota flavigaster","0.252032520325203","0.252032520325203"
"1518","Hypocolius ampelinus","0.104477611940299","-0.343283582089552"
"1519","Atrichornis clamosus","-0.215189873417722","-0.0262405460247187"
"1520","Atrichornis rufescens","-0.225","0.152"
"1521","Menura alberti","-0.255790521015719","0.0550702397648682"
"1522","Menura novaehollandiae","-0.236830142368549","0.0671541241396958"
"1523","Allenia fusca","-0.33529475863572","-0.137910798122066"
"1524","Cinclocerthia gutturalis","-0.278018278018278","-0.0872884168602722"
"1525","Cinclocerthia ruficauda","-0.141817988808339","-0.0537188824247648"
"1526","Donacobius atricapilla","0.303027640653963","0.227952362460107"
"1527","Dumetella carolinensis","0.102774680695121","0.125234852774526"
"1528","Margarops fuscatus","-0.290603913630229","0.131190694827058"
"1529","Melanoptila glabrirostris","-0.323771599889113","0.338817077947513"
"1530","Mimus dorsalis","0.208591922168299","0.123682110358717"
"1531","Mimus gilvus","0.472809180453737","0.140286414224453"
"1532","Mimus graysoni","0.584615384615385","0.136690647482014"
"1533","Mimus gundlachii","0.547985347985348","0.146428571428571"
"1534","Mimus longicaudatus","0.572294372294372","0.280236822001528"
"1535","Mimus macdonaldi","0.184909400559506","0.24559763578354"
"1536","Mimus magnirostris","-0.275","-0.275"
"1537","Mimus melanotis","-0.0639533037066244","0.230341421234671"
"1538","Mimus parvulus","0.157153402462574","0.187787477122216"
"1539","Mimus patagonicus","-0.154957038246163","-0.0246692816211366"
"1540","Mimus polyglottos","0.372840693120437","0.118010321373801"
"1541","Mimus saturninus","0.282944940883615","0.488873877336567"
"1542","Mimus thenca","0.411071486652882","0.294167193742962"
"1543","Mimus trifasciatus","0.105944273644109","0.160722545262323"
"1544","Mimus triurus","0.141350042676671","0.220479802120757"
"1545","Ramphocinclus brachyurus","0.635294117647059","0.224691358024691"
"1546","Toxostoma bendirei","0.15068547744301","-0.101292703842766"
"1547","Toxostoma cinereum","0.523076923076923","0.171428571428571"
"1548","Toxostoma crissale","0.52","0.135"
"1549","Toxostoma curvirostre","0.39247423620611","0.0538805913064673"
"1550","Toxostoma guttatum","-0.254901960784314","0.559322033898305"
"1551","Toxostoma lecontei","-0.210526315789474","-0.205298013245033"
"1552","Toxostoma longirostre","0.443010752688172","0.0344711839335495"
"1553","Toxostoma redivivum","0.232957156699889","0.247100529428918"
"1554","Toxostoma rufum","0.195048379498028","-0.0382426401427949"
"1555","Moho braccatus","0.142857142857143","0.142857142857143"
"1556","Anthipes monileger","0.370879120879121","0.0802801724137931"
"1557","Brachypteryx leucophris","-0.116363636363636","0.0880696364567332"
"1558","Calliope calliope","0.221630775739825","-0.00658965521945826"
"1559","Calliope pectardens","0.25","0.358974358974359"
"1560","Calliope pectoralis","0.194130446214337","0.537351774193879"
"1561","Campicoloides bifasciatus","0.421052631578947","0.395348837209302"
"1562","Cercomela familiaris","0.392405063291139","-0.341772151898734"
"1563","Cercomela melanura","0.358656537385046","0.132944879780323"
"1564","Cercotrichas coryphoeus","0.0294117647058824","-0.306666666666667"
"1565","Cercotrichas galactotes","-0.0239628862817269","-0.136996336996337"
"1566","Cercotrichas podobe","-0.10626755001755","0.0788267813810903"
"1567","Copsychus albospecularis","0.084280071541953","0.176633249525248"
"1568","Copsychus luzoniensis","0.137100853492624","0.263118657350832"
"1569","Copsychus malabaricus","0.11786670064993","0.0178398126782915"
"1570","Copsychus pyrropygus","-0.00449550449550451","0.246553672316384"
