"Original_Name","IOС-10.1","BirdTree","NameComments","Original-1_Cited-2","Reference","Bad1Good2","Wild-1_Aviary-2_Domestic-3","Day-Night","n","Sex","Mass","Trait","CommentTrait","TraitValue","Method","Place","Latitude","Longitude","StartDate","EndDate","Mountains","Summer-Winter","Breeding-NonBreeding","Climate","World","Comments","CapturePlace","CaptureLatitude","CaptureLongitude","Passerine","Order","Elevation","ElevationLatCor","MeanSurfaceTemperature","AbsoluteMinSurfaceTemperature","AbsoluteMaxSurfaceTemperature","AbsoluteSurfaceTemperatureRange","AverageDailyMinimumSurfaceTemperature","AverageDailyMaximumSurfaceTemperature","AverageDailySurfaceTemperatureDifference","SD_DailyMeanSurfaceTemperature","SE_DailyMeanSurfaceTemperature","MeanGaussianTemperature","AbsoluteMinGaussianTemperature","AbsoluteMaxGaussianTemperature","AbsoluteGaussianTemperatureRange","AverageDailyMinimumGaussianTemperature","AverageDailyMaximumGaussianTemperature","AverageDailyGaussianTemperatureDifference","SD_DailyMeanGaussianTemperature","SE_DailyMeanGaussianTemperature","","","","","","","","","","","","","","","","","","","",""
"Troglodytes aedon musculus","Troglodytes aedon","Troglodytes aedon","","1","{Wiersma, 2007 #226}","2","1","N","27","","13.30","BMR","","38.01","flow","Panama, Gamboa","9.11666667","-79.7","07.04.2004, 05.05.2005","03.07.2004, 08.06.2005","","Summer","","Tropical","New","","Panama, Gamboa","9.11666667","-79.7","P","Passeriformes","37","9.6019125716393","25.86921464","23.67713138","28.59682462","4.919693235","25.38733006","26.43547584","1.048145781","0.531055638","0.045705992","25.67656049","23.78640422","28.38896015","4.602555933","24.98260248","26.56470202","1.582099542","0.423261754","0.036428572","","","","","","","","","","","","","","","","","","","",""
"Troglodytes solstitialis","Troglodytes solstitialis","Troglodytes solstitialis","","1","{Londoño, 2015 #1696}","2","1","N","2","NA","13.00","BMR","","48.36","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Troglodytes troglodytes","Troglodytes troglodytes","Troglodytes troglodytes","","1","{Lindström, 1995 #3655}","2","2","N","1","","8.90","BMR","Пиц после поимки предерживали в клетках несколько дней, но сколько максимум не ясно. Птиц ловили во время осенней миграции. ","30.09","flow","Stensoffa ecological station in 1993, and in Lund in 1994","NA","NA","1993, 1994","1993, 1994","N","Autumn","N","Temperate","Old","","Falsterbo Bird Observatory, Ottenby Ornithological Research Centre, Stensoffa ecological station","55.2","12.38333333","P","Passeriformes","NA","NA","22","20","24","NA","NA","NA","NA","NA","NA","22","20","24","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Troglodytes troglodytes","Troglodytes troglodytes","Troglodytes troglodytes","","1","{Gavrilov, 2014 #1688}","NA","NA","N","16","","9","BMR","","38.5","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Troglodytes troglodytes","Troglodytes troglodytes","Troglodytes troglodytes","","1","{Gavrilov, 2014 #1688}","NA","NA","N","16","","9.2","BMR","","43.5","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Troglodythes troglodythes","Troglodytes troglodytes","Troglodytes troglodytes","","2","{Гаврилов, 1974 #3935}","NA","","","","","9.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","38.2","","","","","","","","Summer","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Troglodythes troglodythes","Troglodytes troglodytes","Troglodytes troglodytes","","2","{Гаврилов, 1974 #3935}","NA","","","","","9.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","43.4","","","","","","","","Winter","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Trogon personatus","Trogon personatus","Trogon personatus","","1","{Londoño, 2015 #1696}","2","1","N","1","NA","59.00","BMR","","148.66","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","N","Trogoniformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Trogon rufus","Trogon rufus","Trogon rufus","","1","{Yarbrough, 1971 #403}","2","1","N","1","","53.00","BMR","","76.90","flow","Along the Rio Negro near the junction with the Rio Branco in the state of Amazonas, Brazil.","-1.012089","-62.905086","","","N","Winter","NA","Tropical","New","","Along the Rio Negro near the junction with the Rio Branco in the state of Amazonas, Brazil,","-1.012089","-62.905086","N","Trogoniformes","54","-0.30389227868852","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Tropicoperdix chloropus","Arborophila chloropus","Arborophila chloropus","","1","Bushuev et al. (unpublished)","2","1","N","2","","251.9","BMR","","200.90","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","11.04.2013, 11.04.2013","11.04.2013, 11.04.2013","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.41666797","107.41666797","N","Galliformes","140","13.252732243771","26.666766978761","24.055555910356","33.178666683573","9.1231107732179","24.71460726647","29.011511189743","4.296903923273","1.416399844931","0.53534882095971","26.902757407354","23.911222863891","36.00420609461","12.092983230719","24.635445364453","30.618318484959","5.9828731205059","1.8185818935689","0.68735934702687","","","","","","","","","","","","","","","","","","","",""
"Turdus albicollis","Turdus albicollis","Turdus albicollis","","1","{Londoño, 2015 #1696}","2","1","N","15","NA","51.30","BMR","","82.39","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Turdus chiguanco","Turdus chiguanco","Turdus chiguanco","","1","{Londoño, 2015 #1696}","2","1","N","4","NA","87.00","BMR","","96.72","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Turdus fuscater","Turdus fuscater","Turdus fuscater","","1","{Londoño, 2015 #1696}","2","1","N","1","NA","138.00","BMR","","171.94","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Turdus grayi","Turdus grayi","Turdus grayi","","1","{Wiersma, 2007 #226}","2","1","N","6","","77.90","BMR","","121.55","flow","Panama, Gamboa","9.11666667","-79.7","07.04.2004, 05.05.2005","03.07.2004, 08.06.2005","","Summer","","Tropical","New","","Panama, Gamboa","9.11666667","-79.7","P","Passeriformes","37","9.6019125716393","25.86921464","23.67713138","28.59682462","4.919693235","25.38733006","26.43547584","1.048145781","0.531055638","0.045705992","25.67656049","23.78640422","28.38896015","4.602555933","24.98260248","26.56470202","1.582099542","0.423261754","0.036428572","","","","","","","","","","","","","","","","","","","",""
"Turdus hauxwelli","Turdus hauxwelli","Turdus hauxwelli","","1","{Londoño, 2015 #1696}","2","1","N","4","NA","63.30","BMR","","89.55","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Turdus ignobilis","Turdus ignobilis","Turdus ignobilis","","1","{Londoño, 2015 #1696}","2","1","N","1","NA","56.60","BMR","","73.43","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Turdus iliacus","Turdus iliacus","Turdus iliacus","","2","{Kendeigh, 1977 #523}","2","NA","N","NA","NA","58.00","BMR","","129.48","NA","","","","","","","","","Temperate","Old","","","","","P","Passeriformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus iliacus","Turdus iliacus","Turdus iliacus","","1","{Lindström, 1995 #3655}","2","2","N","2","","57.90","BMR","Пиц после поимки предерживали в клетках несколько дней, но сколько максимум не ясно. Птиц ловили во время осенней миграции. ","129.63","flow","Stensoffa ecological station in 1993, and in Lund in 1994","NA","NA","1993, 1994","1993, 1994","N","Autumn","N","Temperate","Old","","Falsterbo Bird Observatory, Ottenby Ornithological Research Centre, Stensoffa ecological station","55.2","12.38333333","P","Passeriformes","NA","NA","22","20","24","NA","NA","NA","NA","NA","NA","22","20","24","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus iliacus","Turdus iliacus","Turdus iliacus","","2","{Gavrilov, 2014 #1688}","NA","NA","N","","","58","BMR","","130","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus iliacus","Turdus iliacus","Turdus iliacus","","2","{Gavrilov, 2014 #1688}","NA","NA","D","","","58","BMR","","151.5","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus lawrencii","Turdus lawrencii","Turdus lawrencii","","1","{Londoño, 2015 #1696}","2","1","N","1","NA","55.30","BMR","","120.00","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Turdus leucops","Turdus leucops","Turdus leucops","","1","{Londoño, 2015 #1696}","2","1","N","1","NA","62.20","BMR","","127.16","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Turdus merula","Turdus merula","Turdus merula","","1","{Bech, 2016 #2143}","2","1","N","3","NA","85.10","BMR","","172.80","flow","Wollongong, NSW","-31.09","141.7","01.10.1998","30.08.1999","N","NA","NA","Sub","Old","","Wollongong, NSW","-31.09","141.7","P","Passeriformes","183","-28.69","20.02134173","1.16325567","41.29384767","40.130592","15.5680908","25.48640237","9.918311567","7.554803262","0.409716733","19.61899372","-3.811825799","46.10407571","49.91590151","13.6256509","27.34295786","13.71730697","8.13874518","0.441385429","","","","","","","","","","","","","","","","","","","",""
"Turdus merula","Turdus merula","Turdus merula","","2","{Daan, 1990 #1493}","2","1","N","2","NA","66.80","BMR","","133.20","flow","Zoological Laboratory of the University of Groningen, Haren","53.177262574122","6.603154878399","NA","NA","N","NA","NA","Temperate","Old","","Haren, The Netherlands","53.178544","6.601173","","","9","53.295295356885","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus merula","Turdus merula","Turdus merula","","1","{Gavrilov, 2014 #1688}","NA","NA","N","12","","82.6","BMR","","167.5","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus merula","Turdus merula","Turdus merula","","1","{Gavrilov, 2014 #1688}","NA","NA","D","12","","82.6","BMR","","194.5","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus merula","Turdus merula","Turdus merula","","1","{Gavrilov, 2014 #1688}","NA","NA","N","12","","83","BMR","","186.5","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus merula","Turdus merula","Turdus merula","","1","{Gavrilov, 2014 #1688}","NA","NA","D","12","","83","BMR","","220","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus merula","Turdus merula","Turdus merula","","2","{Гаврилов, 1974 #3935}","NA","","","","","83.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","166.7","","","","","","","","Summer","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus merula","Turdus merula","Turdus merula","","2","{Гаврилов, 1974 #3935}","NA","","","","","83.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","185.79","","","","","","","","Winter","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus migratorius","Turdus migratorius","Turdus migratorius","","1","{Wiersma, 2007 #226}","2","1","N","11","","62.40","BMR","","136.61","flow","Ohio, Columbus","39.95","-83","01.04.2005, 01.05.2006","30.04.2005, 30.07.2006","","Spring","","Temperate","New","","Ohio, Columbus","39.95","-83","P","Passeriformes","229","42.953278688525","16.29813914","-0.24559968","30.33136032","30.57696","12.91965756","19.81458952","6.894931955","6.078959762","0.527112661","16.09038541","-1.012051379","32.73610562","33.748157","12.01804384","20.27683416","8.258790323","5.969063226","0.517583423","","","","","","","","","","","","","","","","","","","",""
"Turdus migratorius","Turdus migratorius","Turdus migratorius","","1","{Boyce, 2020 #4107}","2","1","D","3","both","73.11","RMR","NA","169.24","flow","Coconino National Forest, Arizona, USA","35","-111","5/19/2015","7/18/2015","NA","Summer","Y","Sub","New","","Coconino National Forest, Arizona, USA","35","-111","P","Passeriformes","1696","57.24262295082","22.85962082","5.91","35.07","29.16","18.51954582","26.93417299","8.414627164","5.337615944","0.652093574","22.41234743","1.548223342","39.02711136","37.47888801","12.62182469","30.35274606","17.73092137","5.191807178","0.634280198","","","","","","","","","","","","","","","","","","","",""
"Turdus nigriceps","Turdus nigriceps","Turdus nigriceps","","1","{Londoño, 2015 #1696}","2","1","N","5","NA","51.10","BMR","","94.93","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Turdus philomelos","Turdus philomelos","Turdus philomelos","","1","{Lindström, 1995 #3655}","2","2","N","4","","62.40","BMR","Пиц после поимки предерживали в клетках несколько дней, но сколько максимум не ясно. Птиц ловили во время осенней миграции. ","129.63","flow","Stensoffa ecological station in 1993, and in Lund in 1994","NA","NA","1993, 1994","1993, 1994","N","Autumn","N","Temperate","Old","","Falsterbo Bird Observatory, Ottenby Ornithological Research Centre, Stensoffa ecological station","55.2","12.38333333","P","Passeriformes","NA","NA","22","20","24","NA","NA","NA","NA","NA","NA","22","20","24","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus philomelos","Turdus philomelos","Turdus philomelos","","1","{Gavrilov, 2014 #1688}","NA","NA","N","12","","62.8","BMR","","131","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus philomelos","Turdus philomelos","Turdus philomelos","","1","{Gavrilov, 2014 #1688}","NA","NA","D","12","","62.8","BMR","","148","close","","","","","","","Summer","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus philomelos","Turdus philomelos","Turdus philomelos","","1","{Gavrilov, 2014 #1688}","NA","NA","D","12","","64","BMR","","156","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus philomelos","Turdus philomelos","Turdus philomelos","","1","{Gavrilov, 2014 #1688}","NA","NA","N","12","","64","BMR","","136","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus philomelos","Turdus philomelos","Turdus philomelos","","2","{Гаврилов, 1974 #3935}","NA","","","","","64.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","130.2","","","","","","","","Summer","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus philomelos","Turdus philomelos","Turdus philomelos","","2","{Гаврилов, 1974 #3935}","NA","","","","","64.00","SMR","Не указаны условия измерений (продолжительность, время суток, температура, при которой измеряли SMR)","135.44","","","","","","","","Winter","","","","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus poliocephalus","Turdus poliocephalus","Turdus poliocephalus","","1","{McNab, 2013 #1621}","2","1","N","9","NA","66.1","BMR","","137.5","flow","Kumul Lounge & Ambua Lodge","-5.934387","143.644141","NA","NA","Y","","","Tropical","Old","","Kumul Lounge & Ambua Lodge","-5.934387","143.644141","P","Passeriformes","3132","35.141022836066","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turdus serranus","Turdus serranus","Turdus serranus","","1","{Londoño, 2015 #1696}","2","1","N","4","NA","81.20","BMR","","173.73","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","P","Passeriformes","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Turdus viscivorus","Turdus viscivorus","Turdus viscivorus","","2","{Gavrilov, 2014 #1688}","NA","NA","N","","","108.2","BMR","","199","close","","","","","","","Winter","","NA","Old","","","","","","","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turnix suscitator","Turnix suscitator","Turnix suscitator","","1","{Prinzinger, 1993 #3696}","2","2","N","","","58.10","BMR","","69.42","flow","","","","","","","","","","Old","","","","","N","Charadriiformes","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Turnix suscitator","Turnix suscitator","Turnix suscitator","","1","Bushuev et al. (unpublished)","2","1","N","1","","66","BMR","","73.30","flow","Cat Tien National Park, Vietnam","11.41666667","107.41666667","3/19/2017","3/19/2017","N","Spring","NA","Tropical","Old","","Cat Tien National Park, Vietnam","11.41666798","107.41666798","N","Charadriiformes","140","13.252732243771","26.432848478249","22.992655672498","32.399857933809","9.4072022613111","23.613626405763","30.206270685764","6.5926442800006","1.1041613230258","0.4173337525746","27.091066110745","22.764646327717","34.753023687226","11.988377359509","23.721711653021","32.449842073875","8.7281304208541","1.391787600661","0.5260462670246","","","","","","","","","","","","","","","","","","","",""
"Tyrannus melancholicus","Tyrannus melancholicus","Tyrannus melancholicus","","1","{Wiersma, 2007 #226}","2","1","N","1","","38.00","BMR","","65.08","flow","Panama, Gamboa","9.11666667","-79.7","07.04.2004, 05.05.2005","03.07.2004, 08.06.2005","","Summer","","Tropical","New","","Panama, Gamboa","9.11666667","-79.7","P","Passeriformes","37","9.6019125716393","25.86921464","23.67713138","28.59682462","4.919693235","25.38733006","26.43547584","1.048145781","0.531055638","0.045705992","25.67656049","23.78640422","28.38896015","4.602555933","24.98260248","26.56470202","1.582099542","0.423261754","0.036428572","","","","","","","","","","","","","","","","","","","",""
"Tyrannus tyrannus","Tyrannus tyrannus","Tyrannus tyrannus","","1","{Yarbrough, 1971 #403}","2","1","N","1","","35.70","BMR","","77.80","flow","Coastal plain of North Carolina","35.395454","-76.126495","","","N","Summer","NA","Sub","New","","Coastal plain of North Carolina","35.395454","-76.126495","P","Passeriformes","13","35.565945803279","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
"Tyrannus tyrannus","Tyrannus tyrannus","Tyrannus tyrannus","","1","{Londoño, 2015 #1696}","2","1","N","2","NA","36.10","BMR","","64.48","flow","Peru, Pantiacolla","-12.65","-71.21666667","15.07.2011, 15.07.2012, 15.07.2013","15.12.2011, 15.12.2012, 15.12.2013","N","NA","N","Tropical","New","Птицы были пойманы в нескольких местах, но не указано, где какой вид. Поэтому координаты данны для низинного леса - ведь отличий по BMR обнаружено не было","Peru, Pantiacolla","-12.65","-71.21666667","","","427","-7.05","16.36000568","8.88461333","22.83929391","13.95468058","14.71226554","18.55727791","3.845012366","1.015403607","0.046346622","15.55087837","6.007049766","22.64380206","16.6367523","13.27533128","18.68043551","5.405104225","1.301585237","0.059408966","","","","","","","","","","","","","","","","","","","",""
"Tyto alba","Tyto alba","Tyto alba","","1","{Edwards, 1987 #3612}","","2","N","2","f","533.20","BMR","","322.00","flow","University of Florida","29.640622","-82.362845","","","","","","","","","Center for Birds of Prey, Florida Audubon Society, Maitland, Florida","28.622447","-81.365417","N","Strigiformes","24","29.955376098361","25","NA","NA","NA","NA","NA","NA","NA","NA","25","NA","NA","NA","NA","NA","NA","NA","NA","","","","","","","","","","","","","","","","","","","",""
