"","Ecology1","Ecology2","p_value","mult_r_squared","effect_size","p_adj_bon","p_adj_holm","p_adj_hochberg","p_adj_hommel","p_adj_bh","p_adj_fdr","p_adj_by","p_adj_none"
"3021","fAn","fCn",1.08801856413265e-14,0.075427806987416,-0.566762415071403,3.3989699943504e-11,3.26731974809035e-11,3.26731974809035e-11,3.26623172952622e-11,2.78604097897574e-13,2.78604097897574e-13,2.40275005915844e-12,1.08801856413265e-14
"3022","fAn","fGn",0,0.227637516316278,-0.351311340829014,0,0,0,0,0,0,0,0
"3023","fAn","ghahSkew",0,0.869488848203666,-0.244287017622554,0,0,0,0,0,0,0,0
"3024","fAn","Stg_Sac",0,0.776792886017149,-0.447617468378962,0,0,0,0,0,0,0,0
"3076","fGn","fTn",0,0.510362136924297,-0.791029600481359,0,0,0,0,0,0,0,0
"3078","fGn","fAn",0,0.227054447916303,-0.647041535103504,0,0,0,0,0,0,0,0
"3079","fGn","ghahSkew",0,0.561004378597203,0.266464244191241,0,0,0,0,0,0,0,0
"3080","fGn","Stg_Sac",0,0.239847954828605,0.337925410116242,0,0,0,0,0,0,0,0
"3120","ghahSkew","omnivoretn1",5.09971870146231e-05,0.0213198795981906,-0.040409541662322,0.159315212233683,0.1468209014151,0.1468209014151,0.143761070194223,0.000647622813958059,0.000647622813958059,0.00558525795669437,5.09971870146231e-05
"3132","ghahSkew","fTn",7.22431022113224e-05,0.0204719218792792,-0.445289972170258,0.225687451308171,0.207193217142073,0.207193217142073,0.202063956885069,0.000878096536756777,0.000878096536756777,0.00757291985854003,7.22431022113224e-05
"3133","ghahSkew","fCn",1.92833641943224e-07,0.0349664104129618,1.47484075166868,0.000602412297430632,0.000569052077374454,0.000569052077374454,0.000566159572745306,3.46213964040593e-06,3.46213964040593e-06,2.98583412396841e-05,1.92833641943224e-07
"3134","ghahSkew","fAn",0,0.869488848203666,-3.5592920846376,0,0,0,0,0,0,0,0
"3135","ghahSkew","fGn",0,0.561298180871467,2.10571062460934,0,0,0,0,0,0,0,0
"3136","ghahSkew","Stg_Sac",0,0.731238954448686,1.65803078397879,0,0,0,0,0,0,0,0
"3176","Stg_Sac","omnivoretn1",1.28432581014692e-07,0.0359620211394636,-0.026947540413063,0.000401223383089898,0.00037964670947943,0.00037964670947943,0.000377720220764209,2.37410285852011e-06,2.37410285852011e-06,2.04748452259111e-05,1.28432581014692e-07
"3178","Stg_Sac","frugivore1",0.00081867875703967,0.014598097222581,0.029283587663195,1,1,0.999956867492758,0.999956867492758,0.00841300143747345,0.00841300143747345,0.0725557874206896,0.00081867875703967
"3188","Stg_Sac","fTn",2.62456723021387e-13,0.0678097194995323,0.41794072942055,8.19914802718813e-10,7.87370169064161e-10,7.87370169064161e-10,7.86845255618118e-10,6.5593184217505e-12,6.5593184217505e-12,5.65691705356546e-11,2.62456723021387e-13
"3189","Stg_Sac","fCn",2.60105403881994e-09,0.0455005276459078,-0.866475101642308,8.12569281727349e-06,7.71732733317876e-06,7.71732733317876e-06,7.71212522510112e-06,5.12827047186881e-08,5.12827047186881e-08,4.42274620963878e-07,2.60105403881994e-09
"3190","Stg_Sac","fAn",0,0.776825568130581,-1.73538648865059,0,0,0,0,0,0,0,0
"3191","Stg_Sac","fGn",0,0.240456227316286,0.710267182900783,0,0,0,0,0,0,0,0
"3192","Stg_Sac","ghahSkew",0,0.731214394866409,0.440893731963274,0,0,0,0,0,0,0,0
