"","X.insessorial1.","X.med_c.","X.0.235714975198238.","X.0.00184470358502261.","X..0.454588226886974."
"66","terrestrial1","Hand_wing_index","0.0626367859403443","0.00454139967189394","0.0029579612431574"
"67","terrestrial1","Tail_length","0.638887908013125","0.000289123666540761","9.44050689199272e-05"
"68","terrestrial1","Mass","0.604503279296019","0.00035221255974764","1.77956224413412e-06"
"69","terrestrial1","forest1","4.82969528521338e-05","0.021452421333193","-0.107695157808609"
"70","terrestrial1","grassland1","0.00758082317614761","0.00931928723885544","0.0869181428443985"
"71","terrestrial1","human1","5.25699224458442e-05","0.0212458885309551","0.203774084291064"
"72","terrestrial1","wetland1","0.535769843781796","0.000503400910698037","-0.0211347444826761"
"73","terrestrial1","shrubland1","0.961096147381993","3.12448759301884e-06","0.00177747899793871"
"74","terrestrial1","woodland1","0.282583793048173","0.00151509685426253","-0.0378417782328898"
"75","terrestrial1","marine1","0.00219785947502826","0.0122376770231196","-0.283990185158219"
"76","terrestrial1","riverline1","0.911917814584481","1.60691370626656e-05","-0.0138292356866867"
"77","terrestrial1","coastal1","0.808615851091113","7.70379633180327e-05","0.0142453336925408"
"78","terrestrial1","rock1","2.22881394926766e-05","0.0233385977534268","0.347098323844232"
"79","terrestrial1","desert1","0.142299430304003","0.00282320997369045","0.243355892754316"
"80","terrestrial1","carnivore1","0.000208691318965393","0.0178959077428581","0.113368865433744"
"81","terrestrial1","herbivore1","0.116092633910482","0.00323737235456121","-0.0559791398478727"
"82","terrestrial1","omnivore1","0.0228430067168159","0.00677980353357571","-0.06545505865531"
"83","terrestrial1","scavenger1","0.0668000028458202","0.00440255961384989","0.654136549676183"
"84","terrestrial1","australian1","0.896832135665076","2.20782748996509e-05","-0.00620785424414988"
"85","terrestrial1","palearctic1","0.266220234890102","0.00162195191413588","0.0291808071405592"
"86","terrestrial1","indo_malay1","0.85127044871176","4.61648823395106e-05","0.00670725739603761"
"87","terrestrial1","madagascar1","0.611824837897537","0.000338125478087498","0.0999221241330764"
"88","terrestrial1","neotropic1","0.327356056106582","0.0012589946919265","-0.0364152040816245"
"89","terrestrial1","nearctic1","0.40765754369779","0.000899951602258404","0.0308863943742376"
"90","terrestrial1","afrotropic1","0.69318781969456","0.000204386180725988","-0.0166223606717852"
"91","terrestrial1","oceania1","0.00905212990606286","0.00890627137649746","-0.254530912101543"
"92","terrestrial1","antarctic1","0.432306380036319","0.000809414960983069","-0.0902150938677165"
"93","terrestrial1","invertivore1","0.0712273026758776","0.00426469077305858","0.065257635964594"
"94","terrestrial1","vertivore1","0.536884935317838","0.000500654281123814","-0.0653832438580093"
"95","terrestrial1","aquatic_predator1","0.617993903785883","0.000326535198291737","-0.0268126003683426"
"96","terrestrial1","omnivoretn1","0.91991066051324","1.32757460962462e-05","-0.00265001492903275"
"97","terrestrial1","granivore1","0.0298282029521957","0.00617803149078526","0.10992692667866"
"98","terrestrial1","frugivore1","0.00415688326147112","0.0107286063754942","-0.130255012105553"
"99","terrestrial1","nectarivore1","0.530412384372283","0.000516742788329192","-0.0809417993713389"
"100","terrestrial1","herbivore_aquatic1","0.00982157047362398","0.00871683698470545","-0.284746174746723"
"101","terrestrial1","herbivore_terrestrial1","0.272268833681047","0.0015815190471179","0.0895909722233368"
"102","terrestrial1","scavengertn1","0.0668000028458202","0.00440255961384989","0.654136549676183"
"103","terrestrial1","insessorial1","0","0.304641565020354","-0.527767488784903"
"104","terrestrial1","generalist1","0","0.105970594957809","-0.310707882539865"
"105","terrestrial1","aerial1","0.0693354971384177","0.004322450590538","-0.108775102030757"
"106","terrestrial1","aquatic1","1.54226887527642e-06","0.0298723878795284","-0.415679676539117"
"107","terrestrial1","fTn","0.555605979091351","0.000456060677688438","-0.139776702300641"
"108","terrestrial1","fCn","0.553486887139974","0.000460967109652871","-0.357872094673346"
"109","terrestrial1","fAn","0.487837207274616","0.000631833029226954","0.201391657807495"
"110","terrestrial1","fGn","0.819210073994408","6.85992988058082e-05","0.04920044088981"
"111","terrestrial1","ghahSkew","0.758832448089819","0.000123771448550078","-0.0236295905245069"
"112","terrestrial1","Stg_Sac","0.671585372999496","0.000236023640849229","-0.0637998585682327"
"113","generalist1","med_c","0.0914403064214118","0.00373408968538875","0.387161236404832"
"114","generalist1","med_a","0.495423747435175","0.000610090090705668","-0.285564999111676"
"115","generalist1","Beak_length_Culmen","0.639558468367943","0.000287969079730656","-0.000171175254577155"
"116","generalist1","Beak_length_Nares","0.540800873130202","0.00049109061899998","-0.000287796709641474"
"117","generalist1","Beak_width","0.839314394627422","5.39918162476726e-05","-0.000405851930528714"
"118","generalist1","Beak_depth","0.985003268510616","4.63974544790259e-07","-2.50407301847932e-05"
"119","generalist1","Tarsus_length","0.832562202662151","5.86942327809856e-05","5.4206362353979e-05"
"120","generalist1","Wing_length","0.658437508133165","0.000256601499146307","4.58824327839855e-05"
"121","generalist1","Kipps_distance","0.91977945191267","1.33194276457012e-05","2.13083179911034e-05"
"122","generalist1","Hand_wing_index","0.201169890550143","0.00214328117552574","-0.00119625046016446"
"123","generalist1","Tail_length","0.5889770976806","0.000383307332793963","7.46481200035183e-05"
"124","generalist1","Mass","0.821711814529594","6.66817228904597e-05","-5.07416029946299e-07"
"125","generalist1","forest1","0.169258015346837","0.00247821383991206","-0.030643585053674"
"126","generalist1","grassland1","0.47687791315002","0.000664250062610611","-0.0223413730214927"
"127","generalist1","human1","0.270107028008923","0.00159584021802265","-0.0560148952659514"
"128","generalist1","wetland1","0.625086572375538","0.000313519875373325","-0.0159944794966448"
"129","generalist1","shrubland1","0.52115595406216","0.000540372627403819","0.0229458279254377"
"130","generalist1","woodland1","0.00295243958574343","0.0115371612550248","0.103811390291901"
"131","generalist1","marine1","0.314943985344801","0.0013252248191941","0.056963938705141"
"132","generalist1","riverline1","0.514400817423494","0.000558090582324134","0.0720203482659646"
"133","generalist1","coastal1","0.898776242540988","2.12495720696388e-05","0.00873571939563465"
"134","generalist1","rock1","0.85058143021302","4.65987057907041e-05","-0.0144511672478824"
"135","generalist1","desert1","0.429361331620675","0.00081982168040893","-0.123042517353585"
"136","generalist1","carnivore1","0.0779009482390585","0.00407330728980185","-0.0439609675225457"
"137","generalist1","herbivore1","0.477728611909818","0.000661690151285435","0.0204221074615922"
"138","generalist1","omnivore1","0.191627529397176","0.00223657551071434","0.0367213988363112"
"139","generalist1","scavenger1","0.822717214466484","6.59191310726938e-05","-0.0463662193880349"
"140","generalist1","australian1","0.0290623096769171","0.00623643545354803","0.0717513625647698"
"141","generalist1","palearctic1","0.881481270561006","2.9189766891532e-05","0.0033953373848285"
"142","generalist1","indo_malay1","0.104126157255342","0.00346238244230122","-0.0503280493512404"
"143","generalist1","madagascar1","0.6394957630409","0.000288076927900299","-0.0622951768482422"
"144","generalist1","neotropic1","0.382252655071314","0.00100205112728439","-0.0254664663845804"
"145","generalist1","nearctic1","0.973572544370303","1.44118299717278e-06","0.00121469251194415"
"146","generalist1","afrotropic1","0.617623231858591","0.000327224474111808","0.0180701668059248"
"147","generalist1","oceania1","0.172877004160621","0.00243670595524292","-0.115241389402728"
"148","generalist1","antarctic1","0.199390355504968","0.00216028134212332","0.11239378561977"
"149","generalist1","invertivore1","0.255238425169374","0.00169836037923934","-0.0315197407570543"
"150","generalist1","vertivore1","0.100589881999387","0.00353433675936148","0.114061222588582"
"151","generalist1","aquatic_predator1","0.6109008418436","0.00033988333415765","-0.0197429307044724"
"152","generalist1","omnivoretn1","0.943672407319967","6.55561251971325e-06","-0.00176415432341016"
"153","generalist1","granivore1","0.000238751364578738","0.0175700218568765","0.145735464794037"
"154","generalist1","frugivore1","0.152016234912115","0.00269092406159376","-0.0569638804749262"
"155","generalist1","nectarivore1","0.579417208205986","0.00040330366809129","-0.0491355408658217"
"156","generalist1","herbivore_aquatic1","0.283520874362648","0.00150921420755315","-0.113601522919079"
"157","generalist1","herbivore_terrestrial1","0.966412454644823","2.32842661154331e-06","0.0035323188728136"
"158","generalist1","scavengertn1","0.822717214466484","6.59191310726938e-05","-0.0463662193880349"
"159","generalist1","insessorial1","0","0.139525213347725","-0.269271348832811"
"160","generalist1","terrestrial1","2.74380518305861e-12","0.0621520306673692","-0.182237851419934"
"161","generalist1","aerial1",NA,NA,NA
"162","generalist1","aquatic1","0.0606663446172795","0.00461057560793748","-0.100409056548751"
"163","generalist1","fTn","0.14000038490005","0.00285599805523629","0.366857112009777"
"164","generalist1","fCn","0.0775905177225522","0.0040818132311839","-1.10355742444979"
"165","generalist1","fAn","0.43075908804583","0.000814869098229929","0.240424140126975"
"166","generalist1","fGn","0.201136897828319","0.00214359475226017","-0.286755480450546"
"167","generalist1","ghahSkew","0.244859226250328","0.00177439000544001","-0.0929353719334956"
"168","generalist1","Stg_Sac","0.94129398782039","7.12194016002776e-06","0.0114347858175674"
"169","aerial1","med_c","0.931899225742533","9.58977781038432e-06","0.0171302036859813"
"170","aerial1","med_a","0.947587032609469","5.67481285452114e-06","0.0207939882515573"
"171","aerial1","Beak_length_Culmen","0.10502437913046","0.00344453069946799","-0.000529670515859001"
"172","aerial1","Beak_length_Nares","0.120400838440639","0.00316254991728946","-0.000675225997557501"
"173","aerial1","Beak_width","0.352899863957753","0.00113265041262776","-0.00160728539154929"
"174","aerial1","Beak_depth","0.19806699294696","0.00217303937709774","-0.00149396525567163"
"175","aerial1","Tarsus_length","0.0191260655004573","0.00718346260917242","-0.000567886623200109"
"176","aerial1","Wing_length","0.0134592221927483","0.00798856597764572","0.000231595736057832"
"177","aerial1","Kipps_distance","6.75632882973787e-11","0.054391493594857","0.00124451960977717"
"178","aerial1","Hand_wing_index","0","0.111381517375295","0.00767331251510038"
"179","aerial1","Tail_length","0.487170768573109","0.000633769960470156","7.75796807023716e-05"
"180","aerial1","Mass","0.794865974109255","8.87662526648791e-05","-4.74331797689467e-07"
"181","aerial1","forest1","0.0538347987128742","0.00487032390951704","-0.0302395872286788"
"182","aerial1","grassland1","0.443056325344864","0.000772326478755914","0.0155827844759443"
"183","aerial1","human1","0.629508679574593","0.000305570582759892","0.0153862115897539"
"184","aerial1","wetland1","0.194228610071813","0.00221061556681359","-0.0287411730286814"
"185","aerial1","shrubland1","0.681924937202999","0.000220549519291366","0.00927781454961846"
"186","aerial1","woodland1","0.708350495873915","0.000183738974626057","-0.0082462366324573"
"187","aerial1","marine1","0.0064536409580136","0.00969538265723361","0.143030910176135"
"188","aerial1","riverline1","0.945165424278338","6.21215246261282e-06","-0.0051669616410783"
"189","aerial1","coastal1","0.00740541129495464","0.00937390964091773","0.109956934529428"
"190","aerial1","rock1","0.350985725859011","0.00114168513177231","0.0470680357247478"
"191","aerial1","desert1","0.992801296638316","1.06898149914922e-07","-0.000882655027930442"
"192","aerial1","carnivore1","0.371489091507699","0.00104827120239054","0.0169685201802987"
"193","aerial1","herbivore1","0.921684096158975","1.26924467874748e-05","-0.00212384050186695"
"194","aerial1","omnivore1","0.484876996478242","0.000640470231934902","-0.0129332386269775"
"195","aerial1","scavenger1","0.40697873699185","0.000902559122917715","-0.147812255984452"
"196","aerial1","australian1","0.92886547438092","1.04655385084102e-05","-0.00239488658887887"
