"species_name","med_c","med_a","Beak_length_Culmen","Beak_length_Nares","Beak_width","Beak_depth","Tarsus_length","Wing_length","Kipps_distance","Hand_wing_index","Tail_length","Mass","forest1","grassland1","human1","wetland1","shrubland1","woodland1","marine1","riverline1","coastal1","rock1","desert1","carnivore1","herbivore1","omnivore1","scavenger1","australian1","palearctic1","indo_malay1","madagascar1","neotropic1","nearctic1","afrotropic1","oceania1","antarctic1","invertivore1","vertivore1","aquatic_predator1","omnivoretn1","granivore1","frugivore1","nectarivore1","herbivore_aquatic1","herbivore_terrestrial1","scavengertn1","insessorial1","terrestrial1","generalist1","aerial1","aquatic1","fTn","fCn","fAn","fGn","ghahSkew","Stg_Sac"
"Pomatostomus_ruficeps",0.778571428571429,0.877669817927171,27.7,17.9,4.1,6.6,28.2,85.9,10.1,11.7,89.2,57.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.466731423020884,0.0456532297231666,0.122875182127246,0.364740165128703,0.49601593625498,0.662943176299174
"Porphyrio_hochstetteri",0.81317257871662,0.92438628994905,71.2,42.7,15.2,39.3,95.8,232.5,30.5,13.3,107,2462.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.384382871536524,0.0221662468513854,0.202015113350126,0.391435768261965,0.31918505942275,0.551637279596977
"Porzana_paykullii",0.74826130153999,0.883746801646457,28.5,14.1,3.7,7.3,35.8,126.4,37.5,29.4,53.4,111,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.446988551518168,0.0497760079641613,0.141363862618218,0.361871577899452,0.438180019782394,0.617720258835242
"Porzana_pusilla",0.773315731198365,0.920879676440849,17.4,9.2,2.4,4.8,25,84.4,29.8,35.3,32.2,35.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.455479452054795,0.0518590998043053,0.138454011741683,0.354207436399217,0.437934458788481,0.619373776908023
"Primolius_couloni",0.759234234234234,0.877751892836342,36.2,36.6,21.6,40.5,21.3,221.8,93.5,42.2,218.7,250,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.330257406508014,0.0417678484701311,0.132102962603205,0.49587178241865,0.579273008507347,0.652258377853327
"Primolius_maracana",0.762295081967213,0.900923654206956,37.3,33.9,18,38,14.8,209.8,73.3,35.4,208.8,256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.443823080833757,0.0299949161159126,0.176410777834265,0.349771225216065,0.329468599033816,0.587188612099644
"Prodotiscus_insignis",0.690321583178726,0.910312097812098,9,6.4,3.5,2.9,11.4,64.7,13.5,20.8,44.2,10.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.509667024704619,0.0354457572502685,0.174543501611171,0.280343716433942,0.23258559622196,0.580021482277121
"Progne_chalybea",0.841267942583732,0.901282666027332,15.3,7.8,5.6,4.5,13.5,130.6,69.2,54.8,66.4,50,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.44044044044044,0.0500500500500501,0.195195195195195,0.314314314314314,0.233791748526523,0.50950950950951
"Prosthemadera_novaeseelandiae",0.728414862336274,0.928719008264463,31.3,14.2,5.2,5.9,36.5,147.8,29.9,20.8,118.8,105.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.447278077488965,0.0328592447278077,0.112800392349191,0.407062285434036,0.566037735849057,0.708680725846003
"Prunella_fulvescens",0.757352941176471,0.905392156862745,14.3,7.9,3.9,3.9,20.2,75.1,15.5,20.5,67.2,18.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.439036144578313,0.0332530120481928,0.111325301204819,0.416385542168675,0.578082191780822,0.710843373493976
"Prunella_himalayana",0.757906976744186,0.909183673469388,13.4,8,4.3,4.3,21.4,90.6,27.4,30.2,59.8,25.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.451439726695949,0.0283064909712055,0.102489019033675,0.41776476329917,0.606003752345216,0.738408979990239
"Prunella_montanella",0.764675533134602,0.899686678795229,12.9,7.4,3.5,3.4,18.9,72.1,17.5,24.4,66.4,17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.47576211894053,0.0294852573713143,0.129435282358821,0.365317341329335,0.476767676767677,0.68215892053973
"Prunella_rubeculoides",0.784286762009534,0.896078431372549,13.8,7.6,3.4,4.2,22.9,76.8,12.6,16.4,65.8,23.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.444985394352483,0.0511197663096397,0.118792599805258,0.385102239532619,0.528502415458937,0.660175267770204
"Prunella_strophiata",0.747873471557682,0.8875,13.1,7,3.9,3.8,19.6,63.1,10.2,16.3,57.4,18.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.439371624938635,0.0328915071183112,0.12125675012273,0.406480117820324,0.54046511627907,0.691703485517918
"Pseudoleistes_guirahuro",0.775869336143309,0.915613652868555,30.5,20.4,6.5,9.5,34.4,119.8,27.8,23.2,86.8,86.4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.421317244846657,0.0387129210658622,0.180995475113122,0.358974358974359,0.329608938547486,0.560583207642031
"Pseudoleistes_virescens",0.776254310824341,0.923939808481532,30.5,20.6,6.2,8.4,32.1,114.8,28.6,25.2,90.2,79.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.41937069813176,0.0471976401179941,0.141592920353982,0.391838741396264,0.469124423963134,0.622418879056047
"Pseudonestor_xanthophrys",0.798141891891892,0.919059785385795,21.4,13.8,5.4,13,21.9,72.2,14.1,19.9,45.4,22.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.448106246925726,0.0678799803246434,0.124938514510575,0.359075258239056,0.483739837398374,0.614363010329562
"Pseudopodoces_humilis",0.809825195901145,0.904545454545455,24.9,18.3,5,6,28.4,88.6,13.2,15.2,63.3,45.4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.480519480519481,0.034965034965035,0.116383616383616,0.368131868131868,0.519587628865979,0.697302697302697
"Psittacula_alexandri",0.827969310482264,0.917127799736495,27.7,25.2,15.6,24.6,14.2,163.9,86.3,52.3,163.8,147,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.414236282748393,0.0454770143351458,0.147305981216016,0.392980721700445,0.454711802378774,0.614434008897677
"Psittacula_cyanocephala",0.809580762935918,0.953488372093023,21.4,17.6,11.6,17.1,12.5,127.1,64.6,50.8,197.1,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.465161923454367,0.0343473994111874,0.108930323846909,0.391560353287537,0.564705882352941,0.713444553483808
"Psittacula_derbiana",0.830532786885246,0.923414634146342,38,31,17.7,36.5,19.3,212.8,106,49.8,248.8,251,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.496364517692681,0.0538051381483277,0.167232186136694,0.282598158022298,0.256465517241379,0.557925351429956
"Psittacula_eupatria",0.832176973353444,0.950676982591876,37.6,34.3,20.8,37.9,18.4,209.9,112.8,53.4,289.2,214,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.415150024594196,0.0472208558780128,0.14510575504181,0.392523364485981,0.460201280878317,0.615346778160354
"Psittacula_roseata",0.811388410786001,0.948200175592625,22.7,17.4,11.6,17.6,13.8,137.8,70.2,50.8,156.2,66,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.484158415841584,0.0301980198019802,0.144554455445545,0.341089108910891,0.404689092762487,0.650495049504951
"Psittirostra_psittacea",0.811152882205514,0.950137931034483,17.5,10.8,6.4,8.3,23.1,90,21.1,23.9,55.3,28.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.491450903761602,0.0439667806546165,0.162677088422081,0.3019052271617,0.299684542586751,0.586712261846605
"Psittrichas_fulgidus",0.843357664233577,0.964140111490141,42.1,35.8,15.3,25.3,27.4,283.6,90.5,32.2,165,865,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.487839771101574,0.0648545541249404,0.128755364806867,0.318550309966619,0.424307036247335,0.612780162136385
"Psophia_crepitans",0.801346153846154,0.905012531328321,39.7,19.3,7.6,12.6,128.9,278.3,20.8,7.5,118.8,1026,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.484789956542733,0.0391115403186866,0.115403186866248,0.360695316272332,0.515212981744422,0.69097054563013
"Pterocles_burchelli",0.649695585996956,0.914205416453756,16.2,6.8,4.2,4.8,26.6,159.2,83.2,52.2,68,180.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.431718061674009,0.0465002447381302,0.1429270680372,0.378854625550661,0.452157598499062,0.621145374449339
"Pteruthius_melanotis",0.74436964504284,0.876046511627907,11.8,5.4,4,3.9,19.9,59.3,10.2,17.2,41.4,13.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.489445262641139,0.0240549828178694,0.1173294059892,0.369170348551792,0.51765893037336,0.717231222385862
"Ptilopachus_petrosus",0.732057416267943,0.957427536231884,16.9,10.1,5.8,6.3,28,117.2,24.8,21.2,75.5,193,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.50170981924768,0.0468978993649243,0.144113336590132,0.307278944797264,0.361471861471861,0.617977528089888
"Ptilorrhoa_caerulescens",0.791930531567837,0.921667916979245,24.4,14,4.8,5.7,32.4,89,9.2,10.4,92.5,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.413674372848008,0.0457452041318249,0.143138219380226,0.397442203639941,0.470427661510464,0.622233152975898
"Ptilorrhoa_leucosticta",0.771603210153042,0.903186274509804,22.8,11.9,4.4,4.9,32.1,79.7,4.8,6,89.8,49.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.413300492610837,0.0482758620689655,0.142857142857143,0.395566502463054,0.469350411710887,0.617733990147783
"Pucrasia_macrolopha",0.730903225806452,0.952739649592679,29.7,15.2,9.5,11,60.9,222,62.9,28.8,190.4,1050.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.4282982791587,0.0401529636711281,0.122848948374761,0.408699808795411,0.537769784172662,0.673996175908222
"Pycnonotus_jocosus",0.770576236613973,0.922250859106529,17.5,9.1,4.5,4.8,20.5,86.8,12.4,14.2,88.1,29.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.376081424936387,0.04529262086514,0.206106870229008,0.372519083969466,0.287598944591029,0.497201017811705
"Pycnonotus_melanicterus",0.785924379714408,0.951890482398957,14.7,7.7,3.7,4.2,15,79.1,10.7,13.4,79.7,29.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.465753424657534,0.0342465753424658,0.109099804305284,0.390900195694716,0.563600782778865,0.713307240704501
"Pycnonotus_sinensis",0.770907738095238,0.898726312519416,17.9,8.6,4.4,4.9,21.6,86.7,17.8,20.8,82.1,34.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.441190590494479,0.0331253000480077,0.0926548247719635,0.43302928468555,0.647488584474886,0.748439750360057
"Pycnonotus_taivanus",0.774603174603175,0.895505395505396,16.7,8.5,4.9,5,19.8,88.1,15.1,17.2,79.6,26.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.38994356080041,0.0323242688558235,0.207285787583376,0.37044638276039,0.282415630550622,0.520779887121601
"Pycnonotus_xanthorrhous",0.756089743589744,0.934758439458258,17.7,9.1,3.9,4.4,20,90.6,14.2,15.8,94.6,26.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.447600391772772,0.0288932419196866,0.107247796278159,0.416258570029383,0.590271281571562,0.727717923604309
"Pygoscelis_adeliae",0.81559497413156,0.930926216640502,59.7,24.2,12.9,17.2,32.5,94.5,7.2,7.4,139,4847.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.464494163424125,0.0442607003891051,0.142509727626459,0.348735408560311,0.41980198019802,0.626459143968872
"Pygoscelis_antarcticus",0.844551282051282,0.88960270498732,61.8,34,14.8,19.2,27,100.5,4.8,4.8,138,4146.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.547801147227533,0.0511472275334608,0.0941682600382409,0.306883365200765,0.530393325387366,0.709369024856596
"Pygoscelis_papua",0.832091097308489,0.916015930032797,64.8,37.8,12.4,17,33,126.1,6.2,5,122.8,5932.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.533971291866029,0.0516746411483254,0.0933014354066986,0.321052631578947,0.549653579676674,0.710047846889952
"Pyrrhocorax_graculus",0.696666666666667,0.937088274044796,36.2,22.2,9.3,9.8,43.8,267.4,98.5,36.7,163.5,211,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.469296055916126,0.0464303544682976,0.119321018472292,0.364952571143285,0.507216494845361,0.668497254118822
"Pyrrhocorax_pyrrhocorax",0.694506494580955,0.916721527320606,54.6,43.7,12.2,12.6,52.5,284.5,111,39,133.3,276.7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.404326923076923,0.0504807692307692,0.128365384615385,0.416826923076923,0.529100529100529,0.642307692307692
"Pyrrhula_pyrrhula",0.768761726078799,0.91403242147923,13.1,8.6,8.2,9,18,88.6,22.1,24.9,68.3,24.3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4997564539698,0.0560155869459328,0.154408183146615,0.289819775937652,0.304824561403509,0.579152459814905
"Pyrrhura_rupicola",0.840395480225989,0.903488372093023,19.6,16.5,11.2,17.9,13.2,124.1,46,37.1,117.7,75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.530434782608696,0.040920716112532,0.129411764705882,0.29923273657289,0.39618138424821,0.659335038363171
"Quiscalus_mexicanus",0.79404552774118,0.918036750483559,43.3,29.2,8.2,11.5,47.9,168.6,46,26.8,170.1,160.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.445742092457421,0.0545012165450122,0.117761557177616,0.381995133819951,0.528724440116845,0.655474452554744
"Quiscalus_quiscula",0.812772843594761,0.913994565217391,33,21.8,7.3,10.5,35.6,132.9,34.3,25.9,118.2,105.2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.391944990176817,0.0496070726915521,0.149312377210216,0.409135559921415,0.465259454705365,0.602161100196464
"Rallus_aquaticus",0.786889332003988,0.906247261894331,42,27.3,3.5,6.2,39.1,116.7,35.2,30.3,52.2,110.7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.457866536775451,0.0496833901607404,0.14174378957623,0.350706283487579,0.42433234421365,0.617145640526059
"Recurvirostra_avosetta",0.783676533676534,0.944810744810745,83.7,69.8,6.4,4.7,86.9,217.9,107.8,49.7,79.4,304,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.472544080604534,0.0146095717884131,0.175314861460957,0.337531486146096,0.316306483300589,0.620151133501259
"Regulus_calendula",0.74312675800744,0.934912081678956,10.6,6.3,2.7,2.2,18.4,58,12.6,22,42.2,6.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.474371859296482,0.0231155778894472,0.177386934673367,0.325125628140704,0.294,0.598994974874372
"Regulus_regulus",0.703414351851852,0.929971988795518,10.6,5.7,2.2,2.1,15,52.9,11.6,22,39.3,5.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.418017159199237,0.0886558627264061,0.0862726406101049,0.407054337464252,0.65024154589372,0.650142993326978
"Regulus_satrapa",0.729158878504673,0.925900592795258,9,5.4,2.1,2.5,16.2,57.2,13.4,23.6,42.8,6.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.382727701746107,0.0792826805096744,0.071260028315243,0.466729589428976,0.735087719298246,0.698914582350165
"Remiz_consobrinus",0.921692913385827,0.847822536744692,10.5,7.4,3,3.8,13.1,55.4,14,25.2,43.6,9.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.480980980980981,0.0275275275275275,0.101101101101101,0.39039039039039,0.588594704684318,0.742742742742743
"Rhabdornis_inornatus",0.755038759689922,0.924784234752589,18.8,10.8,4.3,5.4,21.2,87.9,27.1,30.4,57.7,39.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.503441494591937,0.0585054080629302,0.145034414945919,0.293018682399213,0.337822671156005,0.592920353982301
"Rhagologus_leucostigma",0.714928546704248,0.929274496792745,17.2,9.6,4.2,5.5,20,87.8,19.5,22.2,64.5,26.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.415326395458846,0.0643330179754021,0.0969725638599811,0.423368022705771,0.627272727272727,0.677388836329234
"Rhea_americana",0.760382775119617,0.896132172131147,86.5,35.6,27.2,17.2,308,604.5,0.3,0.1,62,23000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.422339405560882,0.0340364333652924,0.0790987535953979,0.464525407478428,0.708994708994709,0.773729626078619
"Rhea_pennata",0.779744787922358,0.876543209876543,69.8,33.5,24.8,16,293.2,625,0.4,0.1,58.4,23900,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.423960880195599,0.0342298288508557,0.153056234718826,0.388753056234719,0.435018050541516,0.625427872860636
"Rhegmatorhina_hoffmannsi",0.698389111426972,0.931203515889114,19.4,12.2,4.7,5,28.4,78.9,9.8,12.2,50.8,31.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.388702728578267,0.0651029200574438,0.12063188128291,0.425562470081379,0.558282208588957,0.628530397319292
"Rhinopomastus_cyanomelas",0.771497584541063,0.868268978198056,41.8,34.6,4.3,5.5,17.9,108.4,21.2,20.1,146.6,27.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.39002493765586,0.0329177057356609,0.195511221945137,0.381546134663342,0.32238547968885,0.543142144638404
"Rhipidura_dahli",0.72414490993726,0.938330170777989,13.4,6.3,4.4,3.3,17.7,65.8,10.5,16,66.8,9.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.448208149239077,0.0446735395189003,0.147275405007364,0.359842906234659,0.419167473378509,0.616102110947472
"Rhipidura_fuliginosa",0.696005620232838,0.937527618205921,11.8,5.4,3.1,2.5,17.8,73.6,15.5,20.9,86.3,7.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.454589371980676,0.0454106280193237,0.120772946859903,0.379227053140097,0.516908212560386,0.667632850241546
"Rhodinocichla_rosea",0.791895604395604,0.870588235294118,23.1,13.7,4.4,5.8,26.2,81.2,7.2,9.1,78.8,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.452765540871268,0.0822320117474303,0.12873225648556,0.336270190895742,0.446315789473684,0.578071463534019
"Rhynchopsitta_terrisi",0.676891453869871,0.885987057317594,43,38.1,18.2,45.2,23.4,282.8,133.1,47.1,191,442,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.471219512195122,0.0331707317073171,0.10390243902439,0.391707317073171,0.580708661417323,0.725853658536585
"Rhynochetos_jubatus",0.726651637835848,0.925900592795258,67.2,42.2,9.8,17,100,264.3,37.1,14,183.5,860,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.436606291706387,0.0448045757864633,0.100571973307912,0.418017159199237,0.612132352941177,0.709246901811249
"Rupicola_peruvianus",0.668075764722958,0.942498347653668,31,15.4,8.8,12.4,36.7,183.5,21.7,11.6,120.3,242.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.481481481481481,0.0229525299947835,0.183620239958268,0.311945748565467,0.258947368421053,0.586854460093897
"Sakesphorus_luctuosus",0.68129074315515,0.942156862745098,24.1,14,6.1,6.9,25,79.3,8.5,10.6,65.4,31.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.453648915187377,0.0369822485207101,0.118836291913215,0.390532544378698,0.533397870280736,0.68836291913215
"Saltator_similis",0.830924151372422,0.927634865134865,20.3,13.2,7.9,11.2,23.9,99.8,15,15.1,94,43.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.46318407960199,0.0417910447761194,0.160199004975124,0.334825870646766,0.352763819095477,0.596019900497512
"Sapayoa_aenigma",0.735131255127153,0.930438893131159,16.8,10.3,7.7,5,14.5,80.2,15.2,19,61.5,20.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.54369918699187,0.0533536585365854,0.178861788617886,0.224085365853659,0.112232030264817,0.535569105691057
"Sasia_ochracea",0.76601368159204,0.918845315904139,12.4,10.5,4.3,4.8,13.4,52.9,5.5,10.3,23.2,9.7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.430991529646238,0.0353761833582461,0.164424514200299,0.369207772795217,0.38375350140056,0.60039860488291
"Sclerurus_mexicanus",0.671443241224795,0.93390105433901,24,18.1,3.6,4.2,21.9,79.1,10.3,13,57.2,25.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.509842519685039,0.0492125984251969,0.12253937007874,0.318405511811024,0.444196428571429,0.656496062992126
"Scolopax_rusticola",0.71547619047619,0.922146636432351,76.7,60.9,6.5,10,34.2,192.4,75.1,39.4,84.8,308.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.432857142857143,0.0395238095238095,0.0861904761904762,0.441428571428571,0.673285198555957,0.748571428571429
