Order	Family	Species	Clutch	Range	Traits
Columbiformes	Columbidae	Gallicolumba_jobiensis	2.0	1	HBW4
Columbiformes	Columbidae	Gallicolumba_stairi	1.4	1	HBW4
Columbiformes	Columbidae	Gallicolumba_sanctaecrucis	1.0	1	HBW4
Columbiformes	Columbidae	Gallicolumba_beccarii	1.0	1	HBW4
Columbiformes	Columbidae	Trugon_terrestris	1.0	1	HBW4
Columbiformes	Columbidae	Otidiphaps_nobilis	1.0	1	HBW4
Columbiformes	Columbidae	Treron_fulvicollis	2.0	1	HBW4
Columbiformes	Columbidae	Treron_griseicauda	2.0	1	HBW4
Columbiformes	Columbidae	Treron_phoenicoptera	2.0	1	HBW4
Columbiformes	Columbidae	Treron_waalia	1.4	1	HBW4
Columbiformes	Columbidae	Treron_calva	2.0	1	HBW4
Columbiformes	Columbidae	Treron_australis	2.0	1	HBW4
Columbiformes	Columbidae	Treron_apicauda	2.0	1	HBW4
Columbiformes	Columbidae	Treron_sphenura	1.4	1	HBW4
Columbiformes	Columbidae	Treron_sieboldii	2.0	1	HBW4
Columbiformes	Columbidae	Treron_formosae	2.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_fischeri	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_jambu	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_leclancheri	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_bernsteinii	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_magnificus	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_perlatus	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_tannensis	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_aurantiifrons	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_superbus	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_perousii	1.4	1	HBW4
Columbiformes	Columbidae	Ptilinopus_coronulatus	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_pulchellus	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_regina	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_greyii	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_rivoli	2.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_solomonensis	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_viridis	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_iozonus	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_insolitus	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_melanospila	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_victor	1.0	1	HBW4
Columbiformes	Columbidae	Ptilinopus_luteovirens	1.0	1	HBW4
Columbiformes	Columbidae	Alectroenas_madagascariensis	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_radiata	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_carola	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_aenea	1.4	1	HBW4
Columbiformes	Columbidae	Ducula_pacifica	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_rubricera	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_pistrinaria	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_latrans	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_pinon	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_melanochroa	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_mullerii	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_badia	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_lacernulata	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_bicolor	1.0	1	HBW4
Columbiformes	Columbidae	Ducula_spilorrhoa	1.0	1	HBW4
Columbiformes	Columbidae	Lopholaimus_antarcticus	1.0	1	HBW4
Columbiformes	Columbidae	Gymnophaps_albertisii	1.0	1	HBW4
Gruiformes	Eurypygidae	Eurypyga_helias	2.0	1	HBW3
Gruiformes	Otididae	Tetrax_tetrax	3.5	1	HBW3
Gruiformes	Otididae	Otis_tarda	2.4	1	HBW3
Gruiformes	Otididae	Neotis_denhami	1.4	1	HBW3
Gruiformes	Otididae	Neotis_ludwigii	2.0	1	HBW3
Gruiformes	Otididae	Neotis_nuba	2.0	1	HBW3
Gruiformes	Otididae	Neotis_heuglinii	2.0	1	HBW3
Gruiformes	Otididae	Ardeotis_arabs	1.4	1	HBW3
Gruiformes	Otididae	Ardeotis_kori	2.0	1	HBW3
Gruiformes	Otididae	Ardeotis_nigriceps	1.0	1	HBW3
Gruiformes	Otididae	Ardeotis_australis	1.4	1	HBW3
Gruiformes	Otididae	Chlamydotis_undulata	2.4	1	HBW3
Gruiformes	Otididae	Eupodotis_savilei	1.4	1	HBW3
Gruiformes	Otididae	Eupodotis_gindiana	1.4	1	HBW3
Gruiformes	Otididae	Eupodotis_ruficrista	1.4	1	HBW3
Gruiformes	Otididae	Eupodotis_afraoides	1.4	1	HBW3
Gruiformes	Otididae	Eupodotis_afra	1.4	1	HBW3
Gruiformes	Otididae	Eupodotis_rueppellii	1.0	1	HBW3
Gruiformes	Otididae	Eupodotis_vigorsii	1.0	1	HBW3
Gruiformes	Otididae	Eupodotis_humilis	2.0	1	HBW3
Gruiformes	Otididae	Eupodotis_senegalensis	1.7	1	HBW3
Gruiformes	Otididae	Eupodotis_caerulescens	1.7	1	HBW3
Gruiformes	Otididae	Eupodotis_melanogaster	1.4	1	HBW3
Gruiformes	Otididae	Eupodotis_bengalensis	1.4	1	HBW3
Gruiformes	Otididae	Eupodotis_indica	3.9	1	HBW3
Gruiformes	Gruidae	Balearica_pavonina	2.4	1	HBW3
Gruiformes	Gruidae	Balearica_regulorum	2.0	1	HBW3
Gruiformes	Gruidae	Grus_leucogeranus	2.0	1	HBW3
Gruiformes	Gruidae	Grus_antigone	2.4	1	HBW3
Gruiformes	Gruidae	Grus_rubicunda	2.0	1	HBW3
Gruiformes	Gruidae	Grus_vipio	2.0	1	HBW3
Gruiformes	Gruidae	Grus_canadensis	2.0	1	HBW3
Gruiformes	Gruidae	Grus_virgo	2.0	1	HBW3
Gruiformes	Gruidae	Grus_paradisea	2.0	1	HBW3
Gruiformes	Gruidae	Grus_carunculatus	2.0	1	HBW3
Gruiformes	Gruidae	Grus_grus	2.0	1	HBW3
Gruiformes	Gruidae	Grus_monacha	2.0	1	HBW3
Gruiformes	Gruidae	Grus_americana	2.0	1	HBW3
Gruiformes	Gruidae	Grus_nigricollis	2.0	1	HBW3
Gruiformes	Gruidae	Grus_japonensis	2.0	1	HBW3
Gruiformes	Heliornithidae	Podica_senegalensis	2.4	1	HBW3
Gruiformes	Heliornithidae	Heliopais_personata	5.9	1	HBW3
Gruiformes	Heliornithidae	Heliornis_fulica	2.4	1	HBW3
Gruiformes	Psophiidae	Psophia_crepitans	3.0	1	HBW3
Gruiformes	Psophiidae	Psophia_leucoptera	3.0	1	HBW3
Gruiformes	Cariamidae	Cariama_cristata	2.4	1	HBW3
Gruiformes	Rallidae	Himantornis_haematopus	3.0	1	HBW3
Gruiformes	Rallidae	Canirallus_oculeus	2.0	1	HBW3
Gruiformes	Rallidae	Canirallus_kioloides	2.0	1	HBW3
Gruiformes	Rallidae	Sarothrura_pulchra	2.0	1	HBW3
Gruiformes	Rallidae	Sarothrura_elegans	3.9	1	HBW3
Gruiformes	Rallidae	Sarothrura_rufa	2.4	1	HBW3
Gruiformes	Rallidae	Sarothrura_boehmi	3.9	1	HBW3
Gruiformes	Rallidae	Sarothrura_affinis	4.0	1	HBW3
Gruiformes	Rallidae	Sarothrura_insularis	3.5	1	HBW3
Gruiformes	Rallidae	Sarothrura_ayresi	3.0	1	HBW3
Gruiformes	Rallidae	Coturnicops_exquisitus	3.5	1	HBW3
Gruiformes	Rallidae	Coturnicops_noveboracensis	8.0	1	HBW3
Gruiformes	Rallidae	Micropygia_schomburgkii	2.0	1	HBW3
Gruiformes	Rallidae	Rallina_rubra	1.0	1	HBW3
Gruiformes	Rallidae	Rallina_forbesi	4.5	1	HBW3
Gruiformes	Rallidae	Rallina_tricolor	4.6	1	HBW3
Gruiformes	Rallidae	Rallina_canningi	3.9	1	HBW3
Gruiformes	Rallidae	Rallina_fasciata	4.2	1	HBW3
Gruiformes	Rallidae	Rallina_eurizonoides	5.7	1	HBW3
Gruiformes	Rallidae	Anurolimnas_viridis	1.7	1	HBW3
Gruiformes	Rallidae	Laterallus_melanophaius	2.4	1	HBW3
Gruiformes	Rallidae	Laterallus_ruber	4.2	1	HBW3
Gruiformes	Rallidae	Laterallus_albigularis	3.2	1	HBW3
Gruiformes	Rallidae	Laterallus_exilis	3.0	1	HBW3
Gruiformes	Rallidae	Laterallus_jamaicensis	7.2	1	HBW3
Gruiformes	Rallidae	Laterallus_spilonotus	4.2	1	HBW3
Gruiformes	Rallidae	Laterallus_leucopyrrhus	2.4	1	HBW3
Gruiformes	Rallidae	Gallirallus_australis	2.8	1	HBW3
Gruiformes	Rallidae	Gallirallus_torquatus	3.5	1	HBW3
Gruiformes	Rallidae	Gallirallus_philippensis	5.7	1	HBW3
Gruiformes	Rallidae	Gallirallus_rovianae	2.4	1	HBW3
Gruiformes	Rallidae	Gallirallus_striatus	6.7	1	HBW3
Gruiformes	Rallidae	Rallus_longirostris	6.5	1	HBW3
Gruiformes	Rallidae	Rallus_elegans	11.0	1	HBW3
Gruiformes	Rallidae	Rallus_limicola	7.2	1	HBW3
Gruiformes	Rallidae	Rallus_antarcticus	8.0	1	HBW3
Gruiformes	Rallidae	Rallus_aquaticus	8.1	1	HBW3
Gruiformes	Rallidae	Rallus_caerulescens	3.5	1	HBW3
Gruiformes	Rallidae	Dryolimnas_cuvieri	3.5	1	HBW3
Gruiformes	Rallidae	Crecopsis_egregia	5.2	1	HBW3
Gruiformes	Rallidae	Crex_crex	9.8	1	HBW3
Gruiformes	Rallidae	Rougetius_rougetii	4.5	1	HBW3
Gruiformes	Rallidae	Aramides_axillaris	5.0	1	HBW3
Gruiformes	Rallidae	Aramides_cajanea	4.6	1	HBW3
Gruiformes	Rallidae	Aramides_ypecaha	4.5	1	HBW3
Gruiformes	Rallidae	Aramides_saracura	4.5	1	HBW3
Gruiformes	Rallidae	Amaurolimnas_concolor	4.0	1	HBW3
Gruiformes	Rallidae	Amaurornis_akool	5.5	1	HBW3
Gruiformes	Rallidae	Amaurornis_moluccanus	5.3	1	HBW3
Gruiformes	Rallidae	Amaurornis_phoenicurus	6.0	1	HBW3
Gruiformes	Rallidae	Amaurornis_flavirostra	3.0	1	HBW3
Gruiformes	Rallidae	Amaurornis_olivieri	2.0	1	HBW3
Gruiformes	Rallidae	Amaurornis_bicolor	6.3	1	HBW3
Gruiformes	Rallidae	Porzana_parva	7.9	1	HBW3
Gruiformes	Rallidae	Porzana_pusilla	6.6	1	HBW3
Gruiformes	Rallidae	Porzana_porzana	9.8	1	HBW3
Gruiformes	Rallidae	Porzana_fluminea	4.6	1	HBW3
Gruiformes	Rallidae	Porzana_carolina	11.0	1	HBW3
Gruiformes	Rallidae	Porzana_albicollis	2.4	1	HBW3
Gruiformes	Rallidae	Porzana_fusca	5.2	1	HBW3
Gruiformes	Rallidae	Porzana_paykullii	6.7	1	HBW3
Gruiformes	Rallidae	Porzana_tabuensis	3.5	1	HBW3
Gruiformes	Rallidae	Porzana_flaviventer	3.9	1	HBW3
Gruiformes	Rallidae	Porzana_cinerea	4.6	1	HBW3
Gruiformes	Rallidae	Aenigmatolimnas_marginalis	4.5	1	HBW3
Gruiformes	Rallidae	Neocrex_erythrops	4.6	1	HBW3
Gruiformes	Rallidae	Pardirallus_maculatus	3.7	1	HBW3
Gruiformes	Rallidae	Pardirallus_nigricans	3.0	1	HBW3
Gruiformes	Rallidae	Pardirallus_sanguinolentus	4.9	1	HBW3
Gruiformes	Rallidae	Eulabeornis_castaneoventris	4.5	1	HBW3
Gruiformes	Rallidae	Gallicrex_cinerea	4.2	1	HBW3
Gruiformes	Rallidae	Porphyrio_porphyrio	3.7	1	HBW3
Gruiformes	Rallidae	Porphyrio_mantelli	2.0	1	HBW3
Gruiformes	Rallidae	Porphyrio_alleni	4.9	1	HBW3
Gruiformes	Rallidae	Porphyrio_martinicus	6.0	1	HBW3
Gruiformes	Rallidae	Porphyrio_flavirostris	4.5	1	HBW3
Gruiformes	Rallidae	Gallinula_chloropus	5.8	1	HBW3
Gruiformes	Rallidae	Gallinula_tenebrosa	9.5	1	HBW3
Gruiformes	Rallidae	Gallinula_angulata	5.2	1	HBW3
Gruiformes	Rallidae	Gallinula_melanops	5.7	1	HBW3
Gruiformes	Rallidae	Gallinula_ventralis	5.9	1	HBW3
Gruiformes	Rallidae	Gallinula_mortierii	6.3	1	HBW3
Gruiformes	Rallidae	Fulica_cristata	5.9	1	HBW3
Gruiformes	Rallidae	Fulica_atra	7.7	1	HBW3
Gruiformes	Rallidae	Fulica_alai	7.7	1	HBW3
Gruiformes	Rallidae	Fulica_americana	9.5	1	HBW3
Gruiformes	Rallidae	Fulica_caribaea	5.3	1	HBW3
Gruiformes	Rallidae	Fulica_leucoptera	11.0	1	HBW3
Gruiformes	Rallidae	Fulica_ardesiaca	4.5	1	HBW3
Gruiformes	Rallidae	Fulica_armillata	4.0	1	HBW3
Gruiformes	Rallidae	Fulica_rufifrons	4.2	1	HBW3
Gruiformes	Rallidae	Fulica_gigantea	4.6	1	HBW3
Gruiformes	Rallidae	Fulica_cornuta	3.9	1	HBW3
Gruiformes	Mesitornithidae	Mesitornis_variegata	1.7	1	HBW3
Gruiformes	Mesitornithidae	Mesitornis_unicolor	1.0	1	HBW3
Gruiformes	Mesitornithidae	Monias_benschi	1.4	1	HBW3
Ciconiiformes	Pteroclidae	Syrrhaptes_tibetanus	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Syrrhaptes_paradoxus	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_alchata	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_namaqua	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_exustus	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_senegallus	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_gutturalis	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_orientalis	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_coronatus	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_personatus	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_decoratus	3.0	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_bicinctus	2.4	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_quadricinctus	2.4	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_indicus	2.4	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_lichtensteinii	2.4	1	HBW4
Ciconiiformes	Pteroclidae	Pterocles_burchelli	3.0	1	HBW4
Ciconiiformes	Thinocoridae	Attagis_gayi	4.0	1	HBW3
Ciconiiformes	Thinocoridae	Attagis_malouinus	4.0	1	HBW3
Ciconiiformes	Thinocoridae	Thinocorus_orbignyianus	4.0	1	HBW3
Ciconiiformes	Thinocoridae	Thinocorus_rumicivorus	4.0	1	HBW3
Ciconiiformes	Pedionomidae	Pedionomus_torquatus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Scolopax_rusticola	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Scolopax_saturata	2.0	1	HBW3
Ciconiiformes	Scolopacidae	Scolopax_minor	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_solitaria	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_hardwickii	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_stenura	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_megala	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_media	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_gallinago	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_nigripennis	2.4	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_macrodactyla	3.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_paraguaiae	2.8	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_nobilis	2.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_undulata	2.8	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_jamesoni	2.0	1	HBW3
Ciconiiformes	Scolopacidae	Gallinago_stricklandii	2.0	1	HBW3
Ciconiiformes	Scolopacidae	Limosa_limosa	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Limosa_haemastica	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Limosa_lapponica	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Limosa_fedoa	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Numenius_minutus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Numenius_borealis	3.5	1	HBW3
Ciconiiformes	Scolopacidae	Numenius_phaeopus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Numenius_tahitiensis	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Numenius_tenuirostris	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Numenius_arquata	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Numenius_americanus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Numenius_madagascariensis	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_erythropus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_totanus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_stagnatilis	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_nebularia	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_guttifer	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_melanoleuca	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_flavipes	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_solitaria	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_ochropus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_glareola	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_cinerea	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_hypoleucos	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_macularia	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_brevipes	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tringa_incana	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Arenaria_interpres	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Arenaria_melanocephala	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Limnodromus_griseus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Limnodromus_scolopaceus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Limnodromus_semipalmatus	2.0	1	HBW3
Ciconiiformes	Scolopacidae	Aphriza_virgata	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_tenuirostris	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_canutus	3.5	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_alba	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_pusilla	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_mauri	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_minuta	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_ruficollis	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_temminckii	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_subminuta	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_minutilla	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_fuscicollis	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_bairdii	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_melanotos	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_acuminata	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_maritima	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_ptilocnemis	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Calidris_alpina	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Micropalama_himantopus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Tryngites_subruficollis	3.5	1	HBW3
Ciconiiformes	Scolopacidae	Limicola_falcinellus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Philomachus_pugnax	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Phalaropus_tricolor	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Phalaropus_lobatus	4.0	1	HBW3
Ciconiiformes	Scolopacidae	Phalaropus_fulicaria	4.0	1	HBW3
Ciconiiformes	Rostratulidae	Rostratula_benghalensis	3.2	1	HBW3
Ciconiiformes	Rostratulidae	Rostratula_semicollaris	2.0	1	HBW3
Ciconiiformes	Jacanidae	Actophilornis_africanus	4.0	1	HBW3
Ciconiiformes	Jacanidae	Actophilornis_albinucha	4.0	1	HBW3
Ciconiiformes	Jacanidae	Microparra_capensis	3.0	1	HBW3
Ciconiiformes	Jacanidae	Irediparra_gallinacea	4.0	1	HBW3
Ciconiiformes	Jacanidae	Hydrophasianus_chirurgus	4.0	1	HBW3
Ciconiiformes	Jacanidae	Metopidius_indicus	4.0	1	HBW3
Ciconiiformes	Jacanidae	Jacana_spinosa	4.0	1	HBW3
Ciconiiformes	Jacanidae	Jacana_jacana	4.0	1	HBW3
Ciconiiformes	Pluvianellidae	Pluvianellus_socialis	2.0	1	HBW3
Ciconiiformes	Burhinidae	Burhinus_oedicnemus	2.0	1	HBW3
Ciconiiformes	Burhinidae	Burhinus_senegalensis	2.0	1	HBW3
Ciconiiformes	Burhinidae	Burhinus_vermiculatus	2.0	1	HBW3
Ciconiiformes	Burhinidae	Burhinus_capensis	2.0	1	HBW3
Ciconiiformes	Burhinidae	Burhinus_bistriatus	2.0	1	HBW3
Ciconiiformes	Burhinidae	Burhinus_superciliaris	2.0	1	HBW3
Ciconiiformes	Burhinidae	Burhinus_grallarius	2.0	1	HBW3
Ciconiiformes	Burhinidae	Burhinus_recurvirostris	1.4	1	HBW3
Ciconiiformes	Burhinidae	Esacus_neglectus	1.0	1	HBW3
Ciconiiformes	Charadriidae	Haematopus_ostralegus	3.2	1	HBW3
Ciconiiformes	Charadriidae	Ibidorhyncha_struthersii	4.0	1	HBW3
Ciconiiformes	Charadriidae	Cladorhynchus_leucocephalus	3.5	1	HBW3
Ciconiiformes	Charadriidae	Recurvirostra_avosetta	3.5	1	HBW3
Ciconiiformes	Charadriidae	Recurvirostra_americana	4.0	1	HBW3
Ciconiiformes	Charadriidae	Recurvirostra_novaehollandiae	4.0	1	HBW3
Ciconiiformes	Charadriidae	Recurvirostra_andina	4.0	1	HBW3
Ciconiiformes	Charadriidae	Pluvialis_apricaria	4.0	1	HBW3
Ciconiiformes	Charadriidae	Pluvialis_fulva	4.0	1	HBW3
Ciconiiformes	Charadriidae	Pluvialis_dominica	4.0	1	HBW3
Ciconiiformes	Charadriidae	Pluvialis_squatarola	4.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_obscurus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_hiaticula	3.5	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_semipalmatus	3.5	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_placidus	4.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_dubius	4.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_wilsonia	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_vociferus	4.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_thoracicus	2.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_pecuarius	2.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_tricollaris	2.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_forbesi	2.4	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_melodus	4.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_pallidus	2.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_alexandrinus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_marginatus	2.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_ruficapillus	2.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_peronii	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_collaris	2.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_bicinctus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_falklandicus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_mongolus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_leschenaultii	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_asiaticus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_montanus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_modestus	2.0	1	HBW3
Ciconiiformes	Charadriidae	Charadrius_australis	3.0	1	HBW3
Ciconiiformes	Charadriidae	Erythrogonys_cinctus	4.0	1	HBW3
Ciconiiformes	Charadriidae	Eudromias_morinellus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Elseyornis_melanops	3.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_vanellus	4.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_crassirostris	2.8	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_malarbaricus	4.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_tricolor	4.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_miles	4.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_armatus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_spinosus	2.8	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_duvaucelii	4.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_tectus	2.4	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_melanocephalus	4.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_cinereus	4.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_indicus	3.5	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_albiceps	2.8	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_senegallus	2.8	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_lugubris	3.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_melanopterus	3.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_coronatus	2.4	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_superciliosus	2.8	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_gregarius	3.2	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_leucurus	4.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_cayanus	2.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_chilensis	4.0	1	HBW3
Ciconiiformes	Charadriidae	Vanellus_resplendens	4.0	1	HBW3
Ciconiiformes	Glareolidae	Dromas_ardeola	1.0	1	HBW3
Ciconiiformes	Glareolidae	Pluvianus_aegyptius	2.4	1	HBW3
Ciconiiformes	Glareolidae	Rhinoptilus_africanus	1.0	1	HBW3
Ciconiiformes	Glareolidae	Rhinoptilus_chalcopterus	2.4	1	HBW3
Ciconiiformes	Glareolidae	Rhinoptilus_cinctus	2.0	1	HBW3
