Kingdom	Phylum	Class	Subclass	Infraclass	Superorder	Order (or infraorder for Cetacea)	Family	Species	AdultBodyMass_g	Sources_AdultBodyMass	GenerationLength_d	Sources_GL	FrT	residuals	Hib	Hib+unconfirmedHib	Daily	Daily+unconfirmedDaily	Mars	Mono	Temperature(C)_White2003,2006	Temperature(C)_White2003,2006+other	Temperature(C)_White2003,2006+other+close species	BMR(mL O2 h−1)_White2003,2006+other	BodyMassBMR(g)_White2003,2006+other	BMR(mL O2 h−1 g-1)_White2003,2006+other	Sourses_BodyT&BMR
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Xenarthra	Pilosa	Megalonychidae	Choloepus_hoffmanni	5893,5	PanTHERIA	5095,5978	Rspan-AFR(SM+Gest)	0,123016441	-0,059532411	0	0	0	0	0	0	34,40	34,40	34,40	603,20	3770,00	0,16	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Afrotheria	Afrosoricida	Chrysochloridae	Chrysochloris_asiatica	37,16	PanTHERIA	1036,557583	Mean_order_same_mass	0,256803092	0,05274996	0	0	0	0	0	0	33,95	33,95	34,00	51,48	44,00	1,17	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Canidae	Chrysocyon_brachyurus	23325	PanTHERIA	2032,3307	Rspan-AFR(SM+Gest)	0,253182906	0,054405253	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Colobus_guereza	9925,88	PanTHERIA	4509,575	Rspan-AFB	0,194608254	0,008954727	0	0	0	0	0	0	37,00	37,00	37,00	2978,00	10450,00	0,28	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Talpidae	Condylura_cristata	48,15	PanTHERIA	558,6411	Rspan-AFR(SM+Gest)	0,178035371	-0,028549702	0	0	0	0	0	0	37,70	37,70	37,70	110,25	49,00	2,25	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Connochaetes_gnou	156547,5	PanTHERIA	2860,14	Rspan-AFB	0,129310595	-0,065081429	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Connochaetes_taurinus	198619,7	PanTHERIA	2942,265	Rspan-AFB	0,130895896	-0,06306104	0	0	0	0	0	0	38,00	38,00	38,00	41242,00	196500,00	0,21	AnAge, White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Cricetulus_kamensis	30	Verde Arregoitia et al. 2013	589,3882991	Mean_family_same_body_mass	0,195194241	-0,011227938	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Cricetulus_longicaudatus	22,1	Verde Arregoitia et al. 2013	589,3882991	Mean_family_same_body_mass	0,285287748	0,07886557	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura_attenuata	14,265	Verde Arregoitia et al. 2013	427,67965	Mean_congenerics_same_body_mass	0,28784551	0,08056662	0	0	0	0	0	0			35,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura_beatus	10,55	PanTHERIA	427,67965	Mean_congenerics_same_body_mass	0,303425464	0,096146573	0	0	0	0	0	0			35,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura_grayi	10,7	PanTHERIA	427,67965	Mean_congenerics_same_body_mass	0,287053465	0,079774575	0	0	0	0	0	0			35,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura_lasiura	14,8	Verde Arregoitia et al. 2013	427,67965	Mean_congenerics_same_body_mass	0,29044353	0,08316464	0	0	0	0	0	0			35,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura_mindorus	11,79289643	Mean_congenerics	427,67965	Mean_congenerics_same_body_mass	0,288582014	0,081303124	0	0	0	0	0	0			35,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura_negrina	11,33	PanTHERIA	427,67965	Mean_congenerics_same_body_mass	0,305695264	0,098416374	0	0	0	0	0	0			35,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura_orientalis	12	Verde Arregoitia et al. 2013	427,67965	Mean_congenerics_same_body_mass	0,288566837	0,081287946	0	0	0	0	0	0			35,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura_palawanensis	8,157340556	Verde Arregoitia et al. 2013	409,171225	Mean_congenerics_same_body_mass	0,286129714	0,078752769	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Crocidura_shantungensis	4,5	Verde Arregoitia et al. 2013	409,171225	Mean_congenerics_same_body_mass	0,302319396	0,09494245	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Hyaenidae	Crocuta_crocuta	63369,98	PanTHERIA	5054,41125	Rspan-AFR(SM+Gest)	0,136359217	-0,046407836	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Ctenomyidae	Ctenomys_leucodon	243,6	PanTHERIA	600,93415	Mean_congenerics_same_body_mass	0,250888153	0,044527143	0	0	0	0	0	0			36,10				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Canidae	Cuon_alpinus	15800	PanTHERIA	2041,808633	Rspan-AFR(SM+Gest)	0,258316392	0,059588952	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Sciuridae	Cynomys_leucurus	963,76	PanTHERIA	1567,7682	Mean_congenerics_same_body_mass	0,290782378	0,089543532	1	1	0	0	0	0			36,70				White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Sciuridae	Cynomys_ludovicianus	797,05	PanTHERIA	1567,7682	Rspan-AFR(SM+Gest)	0,294949786	0,093710941	1	1	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Pteropodidae	Cynopterus_brachyotis	33,87	PanTHERIA	1287,664	Rspan-AFR(SM+Gest)	0,149408193	-0,05331461	0	0	0	0	0	0	36,50	36,50	36,50	47,50	37,40	1,27	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Phocidae	Cystophora_cristata	278896,8	PanTHERIA	3650	GMA	0,146245959	-0,043961487	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Echimyidae	Dactylomys_dactylinus	649,98	PanTHERIA	739,0095889	Mean_family_same_body_mass	0,259058567	0,053429063	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Diprotodontia	Petauridae	Dactylopsila_trivirgata	413,41	PanTHERIA	1905,2339	Mean_family_same_body_mass	0,194158497	-0,005292499	0	0	0	0	1	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Dama_dama	57224,61	PanTHERIA	3286,095	Rspan-AFB	0,215595122	0,023459754	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Dama_mesopotamica	57224,61	Mean_congenerics	2605,92075	Rspan-ASMmales	0,217302049	0,021563204	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Damaliscus_lunatus	136000,3	PanTHERIA	2190	GMA	0,121706386	-0,076235955	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Damaliscus_pygargus	77784,55	PanTHERIA	3053,358833	Rspan-AFB	0,13113282	-0,062235556	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Xenarthra	Cingulata	Dasypodidae	Dasypus_hybridus	1500	PanTHERIA	1460	GMA	0,150169603	-0,051640185	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Xenarthra	Cingulata	Dasypodidae	Dasypus_kappleri	9702,83	PanTHERIA	1642,5	Mean_congenerics_same_body_mass	0,108958043	-0,091884883	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Xenarthra	Cingulata	Dasypodidae	Dasypus_novemcinctus	3949,01	PanTHERIA	1825	GMA	0,136145334	-0,063730731	0	0	0	0	0	0	34,50	34,50	34,50	865,22	3510,00	0,25	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Xenarthra	Cingulata	Dasypodidae	Dasypus_pilosus	4444,98	PanTHERIA	1642,5	Mean_congenerics_same_body_mass	0,138441265	-0,062401662	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Xenarthra	Cingulata	Dasypodidae	Dasypus_sabanicola	1150,01	PanTHERIA	1642,5	Mean_congenerics_same_body_mass	0,136885615	-0,063957312	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Xenarthra	Cingulata	Dasypodidae	Dasypus_septemcinctus	1526,64	PanTHERIA	1642,5	Mean_congenerics_same_body_mass	0,149401328	-0,051441599	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Xenarthra	Cingulata	Dasypodidae	Dasypus_yepesi	3712,245	Mean_congenerics	1642,5	Mean_congenerics_same_body_mass	0,135611604	-0,065231322	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Daubentoniidae	Daubentonia_madagascariensis	2731,37	PanTHERIA	2920	GMA	0,156728058	-0,037346835	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Delphinidae	Delphinus_capensis	79271,69	Mean_congenerics	3545,59095	Mean_congenerics_same_body_mass	0,23229717	0,041536578	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Afrotheria	Hyracoidea	Procaviidae	Dendrohyrax_dorsalis	3174,99	PanTHERIA	1675,3724	Rspan-AFR(SM+Gest)	0,12652548	-0,074143293	0	0	0	0	0	0				751,00	2210,00	0,34	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Phyllostomidae	Desmodus_rotundus	33,16	PanTHERIA	2779,7975	Rspan-ASMmales	0,104024514	-0,090793154	0	0	0	0	0	0	35,00	35,00	35,00	34,69	29,40	1,18	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Perissodactyla	Rhinocerotidae	Dicerorhinus_sumatrensis	1046156	PanTHERIA	7300	GMA	0,131144027	-0,039726182	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Perissodactyla	Rhinocerotidae	Diceros_bicornis	995940,5	PanTHERIA	6205	GMA	0,166293783	-0,010377597	0	0	0	0	0	0		39,00	39,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Ameridelphia	Didelphimorphia	Didelphidae	Didelphis_virginiana	2442,08	PanTHERIA	745,99	Rspan-AFB	0,278012912	0,07242039	0	0	0	0	1	0	34,97	34,97	35,00	831,93	2488,33	0,33	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Dipodidae	Dipus_sagitta	89	PanTHERIA	726,1971375	Mean_family_same_body_mass	0,239635507	0,033938125	0	0	0	0	0	0	36,80	36,80	36,80	121,15	160,00	0,76	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Diprotodontia	Acrobatidae	Distoechurus_pennatus	52,74	PanTHERIA	997,9661	Mean_family_same_body_mass	0,230093275	0,02583569	0	0	0	0	1	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Dorcatragus_megalotis	10918,12	PanTHERIA	1825	GMA	0,21681414	0,016938075	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Sciuridae	Dremomys_rufigenis	200,32	PanTHERIA	1384,121263	Mean_family_same_body_mass	0,216095237	0,013883453	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Metatheria	Australidelphia	Microbiotheria	Microbiotheriidae	Dromiciops_gliroides	25	PanTHERIA	998,6765636	Mean_all_orders_same_body_mass	0,245857366	0,041603545	1	1	0	0	1	0		35,15	35,15				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Afrotheria	Sirenia	Dugongidae	Dugong_dugon	295000	PanTHERIA	10246,2396	Rspan-AFR(SM+Gest)	0,190342159	0,035080754	0	0	0	0	0	0		33,00	33,00				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Afrotheria	Afrosoricida	Tenrecidae	Echinops_telfairi	152,25	PanTHERIA	1967,0915	Rspan-AFR(SM+Gest)	0,307626089	0,108502808	1	1	0	0	0	0		34,70	34,70				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Erinaceidae	Echinosorex_gymnura	756,53	PanTHERIA	1202,925238	Mean_family_same_body_mass	0,274025995	0,070854258	0	0	0	0	0	0	36,30	36,30	36,30	504,84	721,20	0,70	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Elaphodus_cephalophus	23087,87	PanTHERIA	2555	GMA	0,199285822	0,003277205	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Cervidae	Elaphurus_davidianus	165989,2	PanTHERIA	3530,65	Rspan-ASMmales	0,201584535	0,010744788	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Afrotheria	Proboscidea	Elephantidae	Elephas_maximus	3269794	PanTHERIA	8030	GMA	0,250218018	0,083215256	0	0	0	0	0	0		35,80	35,80				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Enhydra_lutris	27410,93	PanTHERIA	5475	GMA	0,163396195	-0,017142633	0	0	0	0	0	0		37,50	37,50				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Spalacidae	Eospalax_rothschildi	104,345	Smith et al. 2003	1032,923574	Mean_order_same_mass	0,267993422	0,063921037	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Eothenomys_chinensis	45,3	Verde Arregoitia et al. 2013	589,3882991	Mean_family_same_body_mass	0,163957666	-0,042464512	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Eothenomys_melanogaster	19,59	PanTHERIA	589,3882991	Mean_family_same_body_mass	0,168316607	-0,038105572	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Cricetidae	Eothenomys_miletus	46,25861204	Verde Arregoitia et al. 2013	589,3882991	Mean_family_same_body_mass	0,151896034	-0,054526144	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Dipodidae	Eozapus_setchuanus	32,576	Verde Arregoitia et al. 2013	726,1971375	Mean_family_same_body_mass	0,256364409	0,050667027	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Episoriculus_caudatus	6,27	Verde Arregoitia et al. 2013	426,9101194	Mean_family_same_body_mass	0,238600205	0,031317237	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Episoriculus_fumidus	6,95	PanTHERIA	426,9101194	Mean_family_same_body_mass	0,237930335	0,030647368	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Soricidae	Episoriculus_macrurus	8,157340556	Verde Arregoitia et al. 2013	426,9101194	Mean_family_same_body_mass	0,24876713	0,041484162	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Pteropodidae	Epomophorus_gambianus	134,59	PanTHERIA	2349,856741	Mean_family_same_body_mass	0,17185568	-0,02523976	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Chiroptera	Vespertilionidae	Eptesicus_serotinus	23,09	PanTHERIA	2400,9362	Mean_congenerics_same_body_mass	0,223114837	0,026290009	0	1	0	0	0	0			36,00				White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Perissodactyla	Equidae	Equus_grevyi	408000,3	PanTHERIA	2190	GMA	0,15904335	-0,038898991	0	0	0	0	0	0			38,30				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Perissodactyla	Equidae	Equus_hemionus	235248,1	PanTHERIA	1825	GMA	0,152520646	-0,047355418	0	0	0	0	0	0			38,30				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Perissodactyla	Equidae	Equus_kiang	281138,6	PanTHERIA	3704,385	Rspan-ASMmales	0,153376651	-0,036542671	0	0	0	0	0	0			38,30				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Perissodactyla	Equidae	Equus_zebra	282462,1	PanTHERIA	4024,699367	Rspan-AFB	0,15721473	-0,031007606	0	0	0	0	0	0			38,30				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Afrotheria	Afrosoricida	Chrysochloridae	Eremitalpa_granti	22,04	PanTHERIA	1036,557583	Mean_order_same_mass	0,253054351	0,049001219	0	0	0	0	0	0	33,58	33,58	33,60	10,00	20,00	0,50	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Phocidae	Erignathus_barbatus	280000	PanTHERIA	6935	GMA	0,159838823	-0,01296511	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Erinaceidae	Erinaceus_europaeus	777,95	PanTHERIA	1608,5234	Rspan-AFB	0,320080855	0,119057925	1	1	0	0	0	0	34,00	34,00	34,00	337,50	750,00	0,45	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Cercopithecidae	Erythrocebus_patas	7966,3	PanTHERIA	3529,3359	Rspan-AFB	0,213834134	0,022987424	0	0	0	0	0	0	39,30	39,30	39,30	1068,00	3000,00	0,36	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Eschrichtiidae	Eschrichtius_robustus	27324024,19	PanTHERIA	10444,3345	Rspan-AFR(SM+Gest)	0,163629525	0,0094176	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Balaenidae	Eubalaena_australis	22999999,91	PanTHERIA	9855	GMA	0,163931741	0,006597597	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Balaenidae	Eubalaena_japonica	22999999,91	Mean_congenerics	9704,4375	Mean_congenerics	0,166511198	0,008379393	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Dipodidae	Euchoreutes_naso	24,14	Verde Arregoitia et al. 2013	726,1971375	Mean_family_same_body_mass	0,240942225	0,035244842	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Eudorcas_rufifrons	26999,77	PanTHERIA	1825	GMA	0,173273106	-0,026602959	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Lemuridae	Eulemur_mongoz	1771,13	PanTHERIA	4154,1015	Rspan-AFB	0,223699362	0,036162581	0	0	0	0	0	0			36,50				White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Lemuridae	Eulemur_rufus	2394,62	PanTHERIA	3206,295944	Mean_congenerics_same_body_mass	0,227739347	0,035181213	0	0	0	0	0	0			36,50				White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Otariidae	Eumetopias_jubatus	382466,7	PanTHERIA	3650	GMA	0,145688073	-0,044519374	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Felis_chaus	7157,99	PanTHERIA	1903,782067	Rspan-AFR(SM+Gest)	0,191888917	-0,00756977	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Felis_margarita	2823,36	PanTHERIA	1730,465	Rspan-ASMmales	0,190144324	-0,010232575	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Felis_nigripes	1362,77	PanTHERIA	1685,3793	Rspan-AFR(SM+Gest)	0,173652485	-0,026963272	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Felidae	Felis_silvestris	4573,08	PanTHERIA	2905,4	Rspan-AFB	0,172913201	-0,021239041	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Delphinidae	Feresa_attenuata	170000	PanTHERIA	7142,099015	Mean_family_same_body_mass	0,2095083	0,037801551	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Galagonidae	Galago_moholi	191,96	PanTHERIA	1930,5215	Rspan-AFB	0,194637482	-0,004679543	0	0	1	1	0	0				51,00	170,00	0,30	White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Galagonidae	Galago_senegalensis	215,2	PanTHERIA	2167,5525	Rspan-AFB	0,19578536	-0,002275904	0	0	0	0	0	0	37,85	37,85	37,90	137,20	171,50	0,80	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Talpidae	Galemys_pyrenaicus	60,17	PanTHERIA	730	GMA	0,193907569	-0,011769667	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Dermoptera	Cynocephalidae	Galeopterus_variegatus	1100	Smith et al. 2003	2840,441639	Mean_all_orders_same_body_mass	0,143712733	-0,05078365	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Gazella_cuvieri	25000	Smith et al. 2003	2022,515	Rspan-ASMmales	0,174396641	-0,024433014	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Gazella_gazella	21306,83	PanTHERIA	2190	GMA	0,182641847	-0,015300494	0	0	0	0	0	0		39,50	39,50				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Gazella_leptoceros	24645,75	PanTHERIA	1729,8227	Rspan-AFB	0,170048869	-0,030331433	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Gazella_spekei	20000	PanTHERIA	2190	GMA	0,182344281	-0,01559806	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Bovidae	Gazella_subgutturosa	26981,37	PanTHERIA	2496,146667	Rspan-AFR(SM+Gest)	0,171553202	-0,024767213	0	0	0	0	0	0		39,50	39,50				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Viverridae	Genetta_servalina	1175,84	PanTHERIA	2211,9	Rspan-ASMmales	0,209792305	0,011965988	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Artiodactyla	Giraffidae	Giraffa_camelopardalis	964654,7	PanTHERIA	5251,011667	Rspan-AFB	0,160542665	-0,021182824	0	0	0	0	0	0		37,10	37,10				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Rodentia	Gliridae	Glis_glis	128,09	PanTHERIA	1152,9402	Rspan-AFB	0,272249259	0,068812707	1	1	0	0	0	0	37,70	37,70	37,70	158,00	200,00	0,79	White_et_al2006
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Delphinidae	Globicephala_macrorhynchus	725999,99	PanTHERIA	8650,5	GMA	0,215648773	0,051933341	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Delphinidae	Globicephala_melas	800000	PanTHERIA	8760	GMA	0,213135221	0,049999906	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Hominidae	Gorilla_gorilla	112589	PanTHERIA	8030	GMA	0,15555646	-0,011446302	0	0	0	0	0	0		35,50	35,50				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Cetacea	Delphinidae	Grampus_griseus	387500	PanTHERIA	7300	GMA	0,210412372	0,039542163	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Mustelidae	Gulo_gulo	12792,49	PanTHERIA	2622,30185	Rspan-AFR(SM+Gest)	0,172316561	-0,023335499	0	0	0	0	0	0	37,00	37,00	37,00	5694,00	12700,00	0,45	AnAge, White&Seymour2003
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Phocidae	Halichoerus_grypus	197570	PanTHERIA	5110	GMA	0,138036817	-0,044435734	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Euarchontoglires	Primates	Lemuridae	Hapalemur_griseus	916	PanTHERIA	3285	GMA	0,266855268	0,074714099	0	0	0	0	0	0							
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Carnivora	Ursidae	Helarctos_malayanus	57075,78	PanTHERIA	3650	GMA	0,19663218	0,006424734	0	0	0	0	0	0		38,10	38,10				AnAge
Animalia	Chordata	Mammalia	Theriiformes	Eutheria	Laurasiatheria	Eulipotyphla	Erinaceidae	Hemiechinus_auritus	322,04	PanTHERIA	940,3939	Rspan-AFR(SM+Gest)	0,315081873	0,110519278	1	1	0	0	0	0	33,75	33,75	33,80	152,00	400,00	0,38	White_et_al2006
