Spece;OxyCon(mg/kg/h);OnyCon(at20C);Weight;Temp;Salinity;Activity;Applied_stress
Salvelinus_namaycush;292;348.1;27.70;18.0;0;active;hypoxia
Salvelinus_namaycush;294;631.9;82.80;12.0;0;active;none_specified
Salvelinus_namaycush;301;530.1;82.80;13.9;0;active;none_specified
Salvelinus_namaycush;307;366.0;82.80;18.0;0;active;none_specified
Salvelinus_namaycush;308;662.0;27.70;12.0;0;active;none_specified
Salvelinus_namaycush;309;664.1;82.80;12.0;0;active;none_specified
Salvelinus_namaycush;311;668.4;82.80;12.0;0;active;none_specified
Salvelinus_namaycush;316;453.0;27.70;16.0;0;active;none_specified
Salvelinus_namaycush;317;681.3;82.80;12.0;0;active;none_specified
Salvelinus_namaycush;330;709.3;27.70;12.0;0;active;none_specified
Salvelinus_namaycush;337;593.5;27.70;13.9;0;active;none_specified
Salvelinus_namaycush;337;294.3;27.70;21.6;0;active;none_specified
Salvelinus_namaycush;339;744.7;27.70;11.8;0;active;none_specified
Salvelinus_namaycush;341;594.5;27.70;14.0;0;active;none_specified
Salvelinus_namaycush;343;331.5;82.80;20.4;0;active;none_specified
Salvelinus_namaycush;345;289.0;27.70;22.1;0;active;none_specified
Salvelinus_namaycush;346;317.8;27.70;21.0;0;active;hypoxia
Salvelinus_namaycush;350;616.4;27.70;13.9;0;active;none_specified
Salvelinus_namaycush;359;326.9;27.70;21.1;0;active;none_specified
Salvelinus_namaycush;360;330.6;27.70;21.0;0;active;none_specified
Salvelinus_namaycush;365;371.3;82.80;19.8;0;active;none_specified
Salvelinus_namaycush;365;361.9;82.80;20.1;0;active;none_specified
Salvelinus_namaycush;372;443.4;27.70;18.0;0;active;none_specified
Salvelinus_namaycush;379;548.5;82.80;15.9;0;active;none_specified
Salvelinus_namaycush;380;566.0;82.80;15.6;0;active;none_specified
Salvelinus_namaycush;380;544.8;82.80;16.0;0;active;none_specified
Salvelinus_namaycush;381;454.2;82.80;18.0;0;active;none_specified
Salvelinus_namaycush;383;549.1;82.80;16.0;0;active;none_specified
Salvelinus_namaycush;390;456.6;27.70;18.2;0;active;none_specified
Salvelinus_namaycush;390;464.9;82.80;18.0;0;active;none_specified
Salvelinus_namaycush;392;467.3;82.80;18.0;0;active;none_specified
Salvelinus_namaycush;399;475.6;27.70;18.0;0;active;none_specified
Salvelinus_namaycush;407;636.2;27.70;15.1;0;active;none_specified
Salvelinus_namaycush;413;592.1;27.70;16.0;0;active;none_specified
Salvelinus_namaycush;418;659.8;5.80;15.0;0;active;none_specified
Salvelinus_namaycush;419;499.5;27.70;18.0;0;active;none_specified
Salvelinus_namaycush;421;658.1;27.70;15.1;0;active;none_specified
Salvelinus_namaycush;424;602.1;27.70;16.1;0;active;none_specified
Sander_vitreus;41;70.8;181.00;14.0;0;routine;hypoxia
Sander_vitreus;42;73.0;170.00;14.0;0;routine;hypoxia
Sander_vitreus;43;75.5;170.00;14.0;0;routine;hypoxia
Sander_vitreus;49;85.6;181.00;14.0;0;routine;hypoxia
Sander_vitreus;54;70.4;181.00;17.0;0;routine;hypoxia
Sander_vitreus;59;77.4;170.00;17.0;0;routine;hypoxia
Sander_vitreus;64;64.1;291.00;20.0;0;routine;none_specified
Sander_vitreus;65;65.3;493.00;20.0;0;routine;none_specified
Sander_vitreus;69;68.5;539.00;20.0;0;routine;none_specified
Sander_vitreus;69;69.4;170.00;20.0;0;routine;none_specified
Sander_vitreus;71;70.8;170.00;20.0;0;routine;none_specified
Sander_vitreus;73;72.5;181.00;20.0;0;routine;none_specified
Sander_vitreus;73;72.7;181.00;20.0;0;routine;none_specified
Sander_vitreus;74;73.5;674.00;20.0;0;routine;none_specified
Sander_vitreus;78;77.5;364.00;20.0;0;routine;none_specified
Sander_vitreus;88;68.4;170.00;23.0;0;routine;none_specified
Sander_vitreus;92;71.6;181.00;23.0;0;routine;none_specified
Sander_vitreus;95;95.0;74.00;20.0;0;routine;none_specified
Sander_vitreus;103;179.6;226.00;14.0;0;active;hypoxia
Sander_vitreus;104;81.6;5.50;22.9;0;routine;hypoxia
Sander_vitreus;125;98.0;4.69;22.9;0;routine;hypoxia
Sander_vitreus;125;111.9;5.44;21.3;0;routine;hypoxia
Sander_vitreus;131;131.0;319.00;20.0;0;active;none_specified
Sander_vitreus;137;178.9;226.00;17.0;0;active;hypoxia
Sander_vitreus;149;149.0;124.00;20.0;0;active;none_specified
Sander_vitreus;150;150.0;72.00;20.0;0;active;none_specified
Sander_vitreus;157;157.0;90.00;20.0;0;active;none_specified
Sander_vitreus;159;159.0;251.00;20.0;0;active;none_specified
Sander_vitreus;165;165.0;226.00;20.0;0;active;none_specified
Sander_vitreus;167;167.0;226.00;20.0;0;active;none_specified
Sander_vitreus;181;140.8;226.00;23.0;0;active;none_specified
Sander_vitreus;395;299.8;6.81;23.3;0;routine;hypoxia
Sander_vitreus;395;353.7;5.50;21.3;0;routine;hypoxia
Sander_vitreus;499;378.8;6.10;23.3;0;routine;hypoxia
Sander_vitreus;978;767.1;6.75;22.9;0;routine;hypoxia
Sarotherodon_galilaeus;69;42.3;283.00;26.0;0;standard;none_specified
Sarotherodon_galilaeus;81;35.7;283.00;30.0;0;standard;temperature
Sarotherodon_galilaeus;110;67.0;283.00;26.0;0;routine;none_specified
Sarotherodon_galilaeus;121;53.7;283.00;30.0;0;routine;temperature
Sarotherodon_galilaeus;134;;283.00;35.0;0;standard;temperature
Sarotherodon_galilaeus;157;;283.00;35.0;0;routine;temperature
Scolopsis_bilineata;375;166.2;1.90;30.0;;standard;
Scolopsis_bilineata;460;239.3;97.00;28.0;;active;otherstress
Scopelogadus_mizolepis;20;20.0;3.60;5.0;35;routine;none_specified
Scophthalmus_rhombus;130;148.2;145.00;18.5;;routine;none_specified
Scophthalmus_rhombus;146;166.4;70.00;18.5;;routine;none_specified
Scophthalmus_rhombus;192;218.9;50.00;18.5;;routine;none_specified
Scorpaena_porcus;26;138.3;138.00;5.0;;routine;
Scorpaena_porcus;66;65.7;50.00;20.0;;standard;none_specified
Scorpaena_porcus;97;169.4;40.00;14.0;;routine;none_specified
Scorpaena_porcus;178;149.1;16.30;22.1;;routine;none_specified
Artediellus_uncinatus;11;;47.00;0.0;;standard;none_specified
Artediellus_uncinatus;30;160.6;3.70;5.0;;routine;
Artediellus_uncinatus;30;;47.00;-1.5;;standard;none_specified
Artediellus_uncinatus;33;175.8;1.20;5.0;;routine;
Scorpaenopsis_oxycephala;8;41.1;58.00;5.0;;routine;
Scyliorhinus_stellaris;4;4.6;2530.00;18.3;35;standard;none_specified
Scyliorhinus_stellaris;5;5.1;2800.00;19.0;35;standard;none_specified
Scyliorhinus_stellaris;7;7.4;2800.00;19.0;35;routine;none_specified
Scyliorhinus_stellaris;7;8.0;2530.00;18.3;35;routine;none_specified
Scyliorhinus_stellaris;11;15.8;2300.00;16.0;35;standard;none_specified
Scyliorhinus_stellaris;25;35.4;2300.00;16.0;35;standard;none_specified
Scyliorhinus_stellaris;28;39.4;2300.00;16.0;35;standard;none_specified
Scyliorhinus_stellaris;48;59.9;1735.00;17.5;35;standard;none_specified
Scyliorhinus_stellaris;52;74.4;2180.00;16.0;35;routine;none_specified
Scyliorhinus_stellaris;54;70.6;1860.00;17.0;35;standard;none_specified
Scyliorhinus_stellaris;54;77.8;2200.00;16.0;;routine;none_specified
Scyliorhinus_stellaris;79;89.8;660.00;18.5;;routine;none_specified
Scyliorhinus_stellaris;88;99.7;685.00;18.5;;routine;none_specified
Scyliorhinus_stellaris;125;142.5;685.00;18.5;;routine;none_specified
Sebastes_flavidus;21;109.4;1506.00;5.0;;routine;
Sebastes_flavidus;21;112.7;1202.00;5.0;;routine;
Sebastes_flavidus;26;138.3;1206.00;5.0;;routine;
Sebastes_flavidus;28;150.4;1664.00;5.0;;routine;
Sebastes_flavidus;31;167.5;768.00;5.0;;routine;
Sebastes_flavidus;32;170.7;886.00;5.0;;routine;
Sebastes_flavidus;32;172.4;1382.00;5.0;;routine;
Sebastes_flavidus;34;182.7;1378.00;5.0;;routine;
Sebastes_flavidus;35;187.8;872.00;5.0;;routine;
Sebastolobus_altivelis;3;15.3;198.00;5.7;35;standard;none_specified
Sebastolobus_altivelis;4;18.3;152.00;5.7;35;standard;none_specified
Sebastolobus_altivelis;4;20.8;129.00;5.7;35;standard;none_specified
Sebastolobus_altivelis;5;21.6;139.00;5.7;35;standard;none_specified
Sebastolobus_altivelis;37;177.9;1.90;5.7;35;standard;none_specified
Sebastolobus_altivelis;48;230.1;1.70;5.7;35;standard;none_specified
Seriola_quinqueradiata;148;158.6;989.00;19.2;35;standard;none_specified
Solea_solea;105;183.0;185.00;14.0;;routine;none_specified
Solea_solea;159;163.1;150.00;19.7;;active;otherstress
Solea_solea;169;192.7;46.00;18.5;;routine;none_specified
Solea_solea;170;193.8;62.00;18.5;;routine;none_specified
Solea_solea;184;219.3;28.00;18.0;;routine;none_specified
Solea_solea;200;238.4;37.00;18.0;;routine;none_specified
Solea_solea;219;249.7;80.00;18.5;;routine;none_specified
Spectrunculus_grandis;7;35.8;2911.00;5.0;;routine;
Spinachia_spinachia;354;422.0;0.30;18.0;;routine;none_specified
Spinachia_spinachia;354;403.6;5.00;18.5;;routine;none_specified
Squalius_cephalus;112;176.8;14.00;15.0;0;routine;none_specified
Squalius_cephalus;180;214.6;168.00;18.0;0;routine;none_specified
Squalius_cephalus;267;318.3;12.90;18.0;0;routine;none_specified
Squalius_cephalus;282;336.2;3.04;18.0;0;routine;none_specified
Steatocranus_tinanti;118;78.3;4.00;25.0;0;routine;hypoxia
Steatocranus_tinanti;166;110.0;3.40;25.0;0;routine;hypoxia
Steatocranus_tinanti;301;199.3;2.20;25.0;0;routine;hypoxia
Steatocranus_tinanti;569;376.7;2.30;25.0;0;routine;hypoxia
Asterropteryx_semipunctata;403;178.7;1.40;30.0;;standard;
Stethojulis_bandanensis;5,314;2,833.6;15.80;27.7;;active;otherstress
Stomias_danae;42;;13.80;2.5;;routine;
Symbolophorus_californiensis;86;457.2;0.80;5.0;35;routine;none_specified
Synbranchus_marmoratus;31;20.3;163.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;36;23.8;151.00;25.0;0;routine;none_specified
Synbranchus_marmoratus;38;25.3;199.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;40;26.2;100.00;25.0;0;routine;none_specified
Synbranchus_marmoratus;40;26.7;104.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;43;28.7;153.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;44;28.9;84.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;48;31.6;190.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;51;33.7;98.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;54;35.7;145.00;25.0;0;routine;none_specified
Synbranchus_marmoratus;54;35.7;99.00;25.0;0;routine;none_specified
Synbranchus_marmoratus;54;36.0;109.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;61;40.2;97.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;62;41.1;76.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;63;41.7;104.00;25.0;0;routine;none_specified
Synbranchus_marmoratus;66;43.7;176.00;25.0;0;routine;hypoxia
Synbranchus_marmoratus;68;45.0;97.00;25.0;0;routine;none_specified
Synbranchus_marmoratus;74;49.2;71.00;25.0;0;routine;none_specified
Taeniamia_fucata;225;99.7;5.80;30.0;;standard;
Tautogolabrus_adspersus;142;142.0;50.00;20.0;;routine;none_specified
Tautogolabrus_adspersus;172;158.0;43.00;21.0;;routine;none_specified
Thorichthys_meeki;82;53.9;15.00;25.0;;routine;none_specified
Thorichthys_meeki;193;127.7;2.00;25.0;;routine;none_specified
Thymallus_arcticus;68;;283.00;4.0;0;standard;none_specified
Thymallus_arcticus;75;259.4;283.00;8.0;0;standard;none_specified
Thymallus_arcticus;91;245.4;283.00;10.0;0;standard;none_specified
Thymallus_arcticus;110;;283.00;4.0;0;active;none_specified
Thymallus_arcticus;115;247.2;283.00;12.0;0;standard;none_specified
Thymallus_arcticus;133;460.0;283.00;8.0;0;active;none_specified
Thymallus_arcticus;157;423.3;283.00;10.0;0;active;none_specified
Thymallus_arcticus;164;352.5;283.00;12.0;0;active;none_specified
Thymallus_arcticus;203;;283.00;4.0;0;active;none_specified
Thymallus_arcticus;225;778.3;283.00;8.0;0;active;none_specified
Thymallus_arcticus;263;565.3;283.00;12.0;0;active;none_specified
Thymallus_arcticus;265;714.5;283.00;10.0;0;active;none_specified
Thymallus_arcticus;406;;283.00;4.0;0;active;none_specified
Thymallus_arcticus;468;1,005.9;283.00;12.0;0;active;none_specified
Thymallus_arcticus;471;1,270.0;283.00;10.0;0;active;none_specified
Thymallus_arcticus;500;1,729.5;283.00;8.0;0;active;none_specified
Torpedo_marmorata;22;31.5;448.00;16.0;35;standard;none_specified
Torpedo_marmorata;28;40.4;3300.00;16.0;35;standard;none_specified
Torpedo_marmorata;29;41.1;803.00;16.0;35;standard;none_specified
Trematomus_bernacchii;13;;55.20;0.1;;standard;
Trematomus_bernacchii;50;;178.00;-0.9;;routine;
Atrosalarias_fuscus;208;92.2;7.30;30.0;;standard;
Atrosalarias_fuscus;552;244.7;0.29;30.0;;standard;
Abramis_brama;135;160.9;102.90;18.0;0;routine;none_specified
Abramis_brama;196;233.6;69.50;18.0;0;routine;none_specified
Abramis_brama;210;250.3;38.70;18.0;0;routine;none_specified
Abramis_brama;339;339.0;135.50;20.0;0;routine;none_specified
Abramis_brama;351;351.0;155.35;20.0;0;routine;none_specified
Abramis_brama;437;437.0;312.96;20.0;0;routine;none_specified
Abramis_brama;437;437.0;254.96;20.0;0;routine;none_specified
Abramis_brama;487;487.0;155.35;20.0;0;routine;none_specified
Abramis_brama;494;494.0;84.00;20.0;0;routine;none_specified
Abramis_brama;510;510.0;250.64;20.0;0;routine;none_specified
Abramis_brama;510;510.0;234.08;20.0;0;routine;none_specified
Abramis_brama;511;511.0;114.22;20.0;0;routine;none_specified
Abramis_brama;519;519.0;287.34;20.0;0;routine;none_specified
Abramis_brama;528;528.0;297.33;20.0;0;routine;none_specified
Abramis_brama;547;547.0;93.05;20.0;0;routine;none_specified
Abramis_brama;565;565.0;218.62;20.0;0;routine;none_specified
Abramis_brama;575;575.0;242.22;20.0;0;routine;none_specified
Abramis_brama;576;576.0;73.26;20.0;0;routine;none_specified
Abramis_brama;582;582.0;190.69;20.0;0;routine;none_specified
Abramis_brama;585;585.0;166.33;20.0;0;routine;none_specified
Abramis_brama;585;585.0;250.64;20.0;0;routine;none_specified
Abramis_brama;606;606.0;75.80;20.0;0;routine;none_specified
Abramis_brama;615;615.0;226.22;20.0;0;routine;none_specified
Abramis_brama;616;616.0;181.17;20.0;0;routine;none_specified
Abramis_brama;627;627.0;59.68;20.0;0;routine;none_specified
Abramis_brama;648;648.0;122.30;20.0;0;routine;none_specified
Abramis_brama;648;648.0;204.18;20.0;0;routine;none_specified
Abramis_brama;649;649.0;84.00;20.0;0;routine;none_specified
Abramis_brama;671;671.0;114.22;20.0;0;routine;none_specified
Abramis_brama;682;682.0;126.55;20.0;0;routine;none_specified
Abramis_brama;694;694.0;130.95;20.0;0;routine;none_specified
Abramis_brama;694;694.0;99.63;20.0;0;routine;none_specified
Abramis_brama;694;694.0;106.68;20.0;0;routine;none_specified
Abramis_brama;694;694.0;160.75;20.0;0;routine;none_specified
Abramis_brama;731;731.0;81.16;20.0;0;routine;none_specified
Abramis_brama;743;743.0;103.10;20.0;0;routine;none_specified
Abramis_brama;743;743.0;135.50;20.0;0;routine;none_specified
Abramis_brama;769;769.0;145.09;20.0;0;routine;none_specified
Abramis_brama;813;813.0;69.60;20.0;0;routine;none_specified
Abramis_brama;913;913.0;61.75;20.0;0;routine;none_specified
Trematomus_loennbergii;35;;158.00;-0.9;;active;
Trematomus_pennellii;43;;183.00;-0.9;;routine;
Trichopodus_trichopterus;154;86.6;7.97;27.0;0;routine;hypoxia
Trichopodus_trichopterus;166;93.8;7.97;27.0;0;routine;none_specified
Trichopodus_trichopterus;227;128.1;7.97;27.0;0;routine;hypercapnia
Tropheus_moorii;160;105.7;9.10;25.0;0;routine;hypoxia
Tropheus_moorii;184;121.7;6.70;25.0;0;routine;hypoxia
Tropheus_moorii;324;214.0;6.60;25.0;0;routine;hypoxia
Tropheus_moorii;354;234.1;10.90;25.0;0;routine;hypoxia
Xanthichthys_auromarginatus;105;55.1;123.00;27.9;;standard;
Zoarces_viviparus;72;384.1;0.29;5.0;7;routine;none_specified
Zoarces_viviparus;82;437.4;0.29;5.0;7;routine;none_specified
Zoarces_viviparus;86;458.8;0.25;5.0;7;routine;none_specified
Zoarces_viviparus;90;480.1;0.24;5.0;7;routine;none_specified
Zoarces_viviparus;94;501.5;0.23;5.0;7;routine;none_specified
Zoarces_viviparus;104;554.8;0.25;5.0;7;routine;none_specified
Zoarces_viviparus;144;768.2;0.24;5.0;7;routine;none_specified
Zoarces_viviparus;156;832.2;0.23;5.0;7;routine;none_specified
Zoramia_leptacantha;239;106.0;1.50;30.0;;standard;
Balistes_capriscus;84;104.5;320.00;17.5;35;standard;none_specified
Balistes_capriscus;94;112.7;395.00;17.9;35;standard;none_specified
Balistes_capriscus;107;128.7;700.00;17.9;35;standard;none_specified
Bathylagus_antarcticus;20;;47.00;0.5;;standard;none_specified
Bathylagus_antarcticus;26;;27.15;0.3;;routine;
Boreogadus_saida;17;;110.00;1.0;;standard;
Boreogadus_saida;34;;13.45;0.0;;routine;
Boreogadus_saida;47;;47.00;-1.5;;standard;none_specified
Boreogadus_saida;50;;6.53;0.2;;routine;
Boreogadus_saida;51;;14.40;0.0;;routine;
Boreogadus_saida;68;;20.20;0.6;;routine;
Boreogadus_saida;75;;8.09;1.4;;routine;
Boreogadus_saida;89;;7.31;0.1;;routine;
Brevoortia_tyrannus;102;275.0;78.40;10.0;32;routine;none_specified
Brevoortia_tyrannus;118;318.2;22.50;10.0;32;routine;none_specified
Brevoortia_tyrannus;120;365.3;27.00;9.0;30;routine;none_specified
Brevoortia_tyrannus;140;426.2;27.00;9.0;5;routine;none_specified
Brevoortia_tyrannus;175;276.2;79.30;15.0;31;routine;none_specified
Brevoortia_tyrannus;177;477.2;6.20;10.0;33;routine;none_specified
Brevoortia_tyrannus;198;312.5;21.70;15.0;30;routine;none_specified
Brevoortia_tyrannus;220;287.2;27.00;17.0;29;routine;none_specified
Brevoortia_tyrannus;230;230.0;74.30;20.0;36;routine;none_specified
Brevoortia_tyrannus;280;365.6;27.00;17.0;5;routine;none_specified
Brevoortia_tyrannus;284;284.0;22.20;20.0;36;routine;none_specified
Brevoortia_tyrannus;290;191.9;27.00;25.0;29;routine;none_specified
Brevoortia_tyrannus;294;464.1;6.17;15.0;29;routine;none_specified
Brevoortia_tyrannus;304;201.1;80.90;25.0;29;routine;none_specified
Brevoortia_tyrannus;343;226.9;24.60;25.0;30;routine;none_specified
Brevoortia_tyrannus;380;251.4;27.00;25.0;5;routine;none_specified
Brevoortia_tyrannus;471;471.0;5.44;20.0;36;routine;none_specified
Brevoortia_tyrannus;476;314.9;6.98;25.0;30;routine;none_specified
Brevoortia_tyrannus;780;1,359.8;51.00;14.0;33;active;none_specified
Brevoortia_tyrannus;1,000;1,090.7;51.00;19.0;33;active;none_specified
Brevoortia_tyrannus;1,520;1,090.0;51.00;24.0;33;active;none_specified
Callionymus_lyra;21;47.2;105.00;11.5;35;standard;none_specified
Callionymus_lyra;27;61.1;105.00;11.5;35;standard;none_specified
Callionymus_lyra;33;74.9;105.00;11.5;35;standard;none_specified
Callionymus_lyra;36;80.6;105.00;11.5;35;standard;none_specified
Callionymus_lyra;38;86.1;105.00;11.5;35;standard;none_specified
Callionymus_lyra;42;94.5;105.00;11.5;35;standard;none_specified
Callionymus_lyra;51;116.7;105.00;11.5;35;standard;none_specified
Callionymus_lyra;53;128.0;48.70;11.0;35;standard;none_specified
Callionymus_lyra;54;129.0;85.70;11.0;35;standard;none_specified
Callionymus_lyra;55;125.1;105.00;11.5;35;standard;none_specified
Callionymus_lyra;56;133.8;86.00;11.0;;routine;none_specified
Callionymus_lyra;56;133.8;49.00;11.0;;routine;none_specified
Callionymus_lyra;59;133.3;105.00;11.5;35;standard;none_specified
Callionymus_lyra;67;152.8;105.00;11.5;35;standard;none_specified
Callionymus_lyra;71;161.2;105.00;11.5;35;standard;none_specified
Callionymus_lyra;75;169.6;105.00;11.5;35;standard;none_specified
Callionymus_lyra;76;172.3;105.00;11.5;35;standard;none_specified
Callionymus_lyra;81;183.5;105.00;11.5;35;standard;none_specified
Callionymus_lyra;87;197.3;105.00;11.5;35;standard;none_specified
Callionymus_lyra;88;200.0;105.00;11.5;35;standard;none_specified
Callionymus_lyra;89;202.8;105.00;11.5;35;standard;none_specified
Callionymus_lyra;91;205.7;105.00;11.5;35;standard;none_specified
Callionymus_lyra;93;211.2;105.00;11.5;35;standard;none_specified
Callionymus_lyra;94;213.9;105.00;11.5;35;standard;none_specified
Callionymus_lyra;96;216.8;105.00;11.5;35;standard;none_specified
Callionymus_lyra;100;227.1;150.00;11.5;;routine;none_specified
Callionymus_lyra;300;342.0;15.50;18.5;;routine;none_specified
Callionymus_lyra;329;375.1;13.30;18.5;;routine;none_specified
Caranx_caballus;583;323.3;190.00;27.2;;active;otherstress
Caranx_sexfasciatus;192;109.1;56.40;26.9;;standard;
Carassius_carassius;10;52.4;12.50;5.0;0;routine;none_specified
Carassius_carassius;33;89.2;12.50;10.0;0;routine;none_specified
Carassius_carassius;34;53.7;16.10;15.0;0;routine;hypoxia
Carassius_carassius;57;90.0;16.10;15.0;0;routine;hypoxia
Carassius_carassius;68;106.9;12.50;15.0;0;routine;none_specified
Carassius_carassius;69;108.9;16.10;15.0;0;routine;hypoxia
Carassius_carassius;69;108.9;15.70;15.0;0;routine;hypoxia
Carassius_carassius;75;117.6;12.50;15.0;0;routine;hypoxia
Carassius_carassius;79;123.9;12.50;15.0;0;routine;none_specified
Carassius_carassius;81;128.3;12.50;15.0;0;routine;none_specified
Carassius_carassius;85;134.6;12.50;15.0;0;routine;hypoxia
Carassius_carassius;86;135.7;16.10;15.0;0;routine;hypoxia
Carassius_carassius;88;138.9;12.50;15.0;0;routine;hypoxia
Carassius_carassius;98;153.9;12.50;15.0;0;routine;hypoxia
Carassius_carassius;103;162.6;16.10;15.0;0;routine;hypoxia
Carassius_carassius;107;168.9;12.00;15.0;0;routine;none_specified
Carassius_carassius;118;186.3;15.70;15.0;0;routine;hypoxia
Carassius_carassius;132;208.4;15.70;15.0;0;routine;hypoxia
Carassius_carassius;133;158.5;5.00;18.0;0;routine;none_specified
Carassius_carassius;133;158.5;5.20;18.0;0;routine;none_specified
Carassius_carassius;138;217.8;12.50;15.0;0;routine;hypoxia
Carassius_carassius;147;232.0;15.70;15.0;0;routine;hypoxia
Carassius_carassius;149;162.5;60.00;19.0;0;routine;none_specified
Carassius_carassius;149;155.6;60.00;19.5;0;routine;none_specified
Carassius_carassius;155;244.7;16.10;15.0;0;routine;none_specified
Carassius_carassius;162;162.0;12.50;20.0;0;routine;none_specified
Carassius_carassius;162;232.2;4.45;16.0;0;routine;none_specified
Carassius_carassius;163;257.3;15.70;15.0;0;routine;hypoxia
Carassius_carassius;170;232.5;8.70;16.5;0;routine;none_specified
Carassius_carassius;180;284.1;15.70;15.0;0;routine;hypoxia
Carassius_carassius;190;272.4;4.45;16.0;0;routine;none_specified
Carassius_carassius;236;156.1;12.50;25.0;0;routine;none_specified
Catostomus_commersonii;20;53.9;47.00;10.0;;standard;none_specified
Catostomus_commersonii;34;92.5;100.00;10.0;0;standard;none_specified
Catostomus_commersonii;35;93.6;72.00;10.0;0;standard;none_specified
Catostomus_commersonii;40;107.9;100.00;10.0;0;standard;none_specified
Catostomus_commersonii;48;129.4;100.00;10.0;0;routine;starvation
Catostomus_commersonii;53;142.9;100.00;10.0;0;routine;starvation
Catostomus_commersonii;54;145.6;100.00;10.0;0;routine;starvation
Catostomus_commersonii;62;167.2;100.00;10.0;0;routine;feeding
Catostomus_commersonii;63;63.4;190.00;20.0;0;standard;hypoxia
Catostomus_commersonii;69;68.9;250.00;20.0;0;standard;hypoxia
Catostomus_commersonii;71;71.1;47.00;20.0;;standard;none_specified
Catostomus_commersonii;74;73.7;250.00;20.0;0;standard;hypoxia
Catostomus_commersonii;74;74.3;100.00;20.0;0;standard;none_specified
Catostomus_commersonii;75;75.0;193.00;20.0;0;standard;hypoxia
Catostomus_commersonii;77;77.0;193.00;20.0;0;standard;hypoxia
Catostomus_commersonii;78;78.4;237.00;20.0;0;standard;hypoxia
Catostomus_commersonii;79;123.9;70.00;15.0;0;standard;none_specified
Catostomus_commersonii;80;126.3;100.00;15.0;0;standard;none_specified
Catostomus_commersonii;82;129.4;17.00;15.0;0;routine;none_specified
Catostomus_commersonii;82;82.0;100.00;20.0;0;routine;starvation
Catostomus_commersonii;84;84.3;250.00;20.0;0;standard;hypoxia
Catostomus_commersonii;85;85.0;250.00;20.0;0;standard;hypoxia
Catostomus_commersonii;88;237.3;100.00;10.0;0;routine;feeding
Catostomus_commersonii;90;90.0;215.00;20.0;0;routine;none_specified
Catostomus_commersonii;92;248.1;100.00;10.0;0;routine;feeding
Catostomus_commersonii;93;93.0;226.00;20.0;0;standard;hypoxia
Catostomus_commersonii;99;99.2;218.00;20.0;0;standard;hypoxia
Catostomus_commersonii;100;100.0;126.00;20.0;0;standard;hypoxia
Catostomus_commersonii;101;101.0;232.00;20.0;0;standard;hypoxia
Catostomus_commersonii;102;102.0;193.00;20.0;0;standard;hypoxia
Catostomus_commersonii;102;102.0;223.00;20.0;0;standard;hypoxia
Catostomus_commersonii;103;103.0;193.00;20.0;0;standard;hypoxia
Catostomus_commersonii;110;110.0;100.00;20.0;0;standard;none_specified
Catostomus_commersonii;110;110.4;95.00;20.0;0;standard;none_specified
Catostomus_commersonii;117;51.9;47.00;30.0;;standard;none_specified
Catostomus_commersonii;140;140.0;100.00;20.0;0;routine;feeding
Catostomus_commersonii;210;210.0;282.00;20.0;0;active;none_specified
Catostomus_commersonii;306;306.0;33.00;20.0;0;active;none_specified
Catostomus_commersonii;346;346.0;282.00;20.0;0;active;none_specified
Catostomus_commersonii;377;377.0;282.00;20.0;0;active;none_specified
Catostomus_commersonii;397;397.0;250.00;20.0;0;active;none_specified
Catostomus_commersonii;399;399.0;282.00;20.0;0;active;none_specified
Catostomus_commersonii;428;428.0;201.00;20.0;0;active;none_specified
Catostomus_commersonii;443;443.0;201.00;20.0;0;active;none_specified
Catostomus_commersonii;470;470.0;171.00;20.0;0;active;none_specified
Catostomus_commersonii;487;487.0;201.00;20.0;0;active;none_specified
Catostomus_commersonii;547;547.0;201.00;20.0;0;active;none_specified
Catostomus_commersonii;557;557.0;171.00;20.0;0;active;none_specified
Catostomus_commersonii;562;562.0;201.00;20.0;0;active;none_specified
Catostomus_commersonii;610;610.0;190.00;20.0;0;active;none_specified
Catostomus_commersonii;658;658.0;190.00;20.0;0;active;none_specified
Centropristis_striata;100;66.2;84.00;25.0;30;routine;starvation
Centropristis_striata;100;66.2;101.00;25.0;30;routine;starvation
Centropristis_striata;180;119.1;108.00;25.0;30;routine;feeding
Centropristis_striata;230;152.2;86.00;25.0;30;routine;feeding
Centropristis_striata;615;615.0;41.00;20.0;;routine;none_specified
Acanthopagrus_schlegelii;30;19.8;254.00;25.0;30;routine;none_specified
Acanthopagrus_schlegelii;41;27.1;254.00;25.0;30;routine;none_specified
Acanthopagrus_schlegelii;43;28.1;254.00;25.0;30;routine;none_specified
Acanthopagrus_schlegelii;50;33.1;254.00;25.0;30;routine;none_specified
Acanthopagrus_schlegelii;65;43.0;254.00;25.0;30;routine;none_specified
