"Species" "A_T" "A_G" "A_C" "T_A" "T_G" "T_C" "G_A" "G_T" "G_C" "C_A" "C_T" "C_G" "Class"
"Spinibarbus_caldwelli" 0 0.0473865413917995 0.0118466353479499 0.0426636302896268 0.0213318151448134 0.0639954454344402 0.667771141293239 0.0513670108687107 0 0.0401304772411802 0.0535073029882403 0 "Actinopterygii"
"Parabotia_fasciata" 0.00380532410946339 0 0 0.0107112826784895 0.0107112826784895 0.0642676960709372 0.723011580798043 0.0482007720532029 0.0964015441064058 0.00612721678642409 0.0306360839321205 0.00612721678642409 "Actinopterygii"
"Esox_lucius" 0.0177784823622598 0.0325388283191474 0.0248898753071637 0.0606072304062347 0.0202024101354116 0.0646383451598691 0.529674362345396 0.0278202918225178 0.128137284716218 0.0349295515363008 0.0550484547280034 0.00373488316147857 "Actinopterygii"
"Monopterus_albus" 0.0344076642090892 0.0343368060330342 0.0143308168358311 0.0407423856310977 0.00384488498707111 0.0669557431068511 0.345193188736932 0 0.371536034791673 0.00847773505643484 0.0407332328832596 0.0394415077287259 "Actinopterygii"
"Platichthys_stellatus" 0.0673084198914417 0.0576398930152686 0.0128294911279358 0.0230436038992125 0.0212822607571527 0.0673694685555777 0.483622650263018 0.0568891201008504 0.0426776949766028 0.0475274330421258 0.103967486690105 0.0158424776807086 "Actinopterygii"
"Gobio_gobio" 0.017696992059442 0.102642553944764 0.0106181952356652 0.0135613509043323 0.00678067545216613 0.0678067545216613 0.537180177488272 0.0116778299453972 0.0934226395631778 0.0410704684104065 0.082140936820813 0.0154014256539024 "Actinopterygii"
"Percocypris_pingi" 0.00592078659534945 0.0473662927627956 0.00592078659534945 0.113229641458508 0 0.0679377848751046 0.523797380357408 0.0402921061813391 0 0.0130356814116097 0.169463858350926 0.0130356814116097 "Actinopterygii"
"Cleisthenes_herzensteini" 0.0310082292289679 0.0620164584579359 0.0544641282208479 0.0360872457966807 0 0.0683194840741605 0.422185797073466 0 0.204137509090706 0.0304452870143088 0.0608905740286176 0.0304452870143088 "Actinopterygii"
"Helicolenus_dactylopterus" 0.0132729215746293 0.0265458431492586 0.0132729215746293 0 0 0.0692570775441962 0.771093539097513 0 0 0 0.106557697059774 0 "Actinopterygii"
"Cryodraco_antarcticus" 0 0.135422709330139 0.0112852257775116 0 0.0173709758041277 0.069483903216511 0.758711258987547 0 0 0 0.00772592688416445 0 "Actinopterygii"
"Barbatula_vardarensis" 0 0.210350110990022 0.024747071881179 0 0.035214978868893 0.0704299577377859 0.453858307718119 0 0.100857401715138 0.0522710855444319 0.0348473903629546 0.0174236951814773 "Actinopterygii"
"Mogurnda_adspersa" 0 0.164835312003832 0.0104956239532159 0.0261414610909139 0 0.0704873331624794 0.621793729384965 0 0 0.0156445901562918 0.0593127699357185 0.0312891803125836 "Actinopterygii"
"Rhodeus_amarus" 0 0.131774975032701 0.0109812479193917 0 0.0235025489006494 0.0705076467019481 0.532518279038398 0.0380370199313141 0.0760740398626283 0.0291510606532424 0.0728776516331061 0.0145755303266212 "Actinopterygii"
"Perccottus_glenii" 0.0068353501678727 0.0712173012366712 0.0205060505036181 0.0139156693918661 0.00770550050613602 0.0705547169347291 0.562809276382631 0.0202807473794235 0.0202807473794235 0.064877920780463 0.13380806147267 0.00720865786449589 "Actinopterygii"
"Boops_boops" 0 0.115189327901319 0.0143986659876649 0 0.0236654245459177 0.0709962736377531 0.478459200966583 0 0.136702628847595 0.0229412111590239 0.126176661374631 0.0114706055795119 "Actinopterygii"
"Pseudogobio_vaillanti" 0.00963842048950751 0.0489335194082689 0.00518991872511943 0.0254200100822176 0.00508400201644352 0.0711760282302093 0.626235770927332 0.0370354488182831 0.0572366027191648 0.0136179437114571 0.0902188770884034 0.0102134577835928 "Actinopterygii"
"Lutjanus_vitta" 0.0101792397616433 0.0101792397616433 0.0101792397616433 0.0730249808987457 0.0146049961797491 0.0730249808987457 0.472380345188761 0 0.188952138075504 0.0368687098683911 0.0983165596490429 0.0122895699561304 "Actinopterygii"
"Mugilogobius_chulae" 0.00721283172817693 0.00721283172817693 0.0144256634563539 0 0 0.0731981631361878 0.801345605000456 0 0.072849600454587 0.0158368696640406 0.00791843483202032 0 "Actinopterygii"
"Gymnocypris_eckloni" 0 0.101002605699354 0.00833709486721495 0.0206466442250988 0.00248367030288087 0.0745950031722803 0.571468203047221 0 0.0354061348531456 0.0325943456004038 0.144678564245589 0.0087877339868118 "Actinopterygii"
"Macquaria_australasica" 0.0147244458978102 0.017460244955249 0 0.0268060425319108 0 0.0750061553661192 0.786130068865129 0 0 0 0.079873042383782 0 "Actinopterygii"
"Pampus_argenteus" 0.00656794041345579 0.0149175984992145 0.00468452369749237 0.0111550855854421 0.00106773336812212 0.0752778074721365 0.621193021186356 0.14673101215341 0.0609531178373063 0.0187124055935729 0.0330208370749115 0.00571891711857948 "Actinopterygii"
"Poecilia_reticulata" 0.00300799387961944 0.0241263881458752 0.00758167708034167 0.0088456857403551 0.00312173978673031 0.0755574750562475 0.687116479218012 0.0625452997978533 0.0312726498989266 0.04936519926466 0.0474594121313794 0 "Actinopterygii"
"Etheostoma_nigripinne" 0.0123858810544643 0.0668837576941073 0.00990870484357146 0.00765589394567998 0.01020785859424 0.0765589394567998 0.539750915786654 0.0224896214911106 0.104951566958516 0.0179767301415489 0.122241764962533 0.00898836507077446 "Actinopterygii"
"Gnathopogon_elongatus" 0 0.0850065484206496 0 0 0 0.0770073367012907 0.702938765786141 0 0 0.0450157830306396 0.0900315660612791 0 "Actinopterygii"
"Hippocampus_trimaculatus" 0 0.0905273510056731 0 0 0 0.0771402760690766 0.644463065893551 0 0 0 0.187869307031699 0 "Actinopterygii"
"Anguilla_anguilla" 0.00398904225776802 0.0506120787501872 0.00378146382430185 0.0374902688856292 0 0.0777334042769625 0.644988191316066 0.054737056676128 0.041313903274462 0.0446388490730011 0.0407157416654942 0 "Actinopterygii"
"Algansea_tincella" 0 0.153302739348438 0 0.0777432695271279 0 0.0777432695271279 0.537692366581712 0 0 0.0383795887538986 0.0767591775077972 0.0383795887538986 "Actinopterygii"
"Coregonus_oxyrinchus" 0.00949042556789801 0.196785903990484 0 0 0.0162877390005164 0.0790591312650727 0.628796175889193 0.0289138932644827 0 0.0259587973458244 0.0147079336765296 0 "Actinopterygii"
"Aphanius_anatoliae" 0.0137786862846318 0.0734863268513694 0.0252609248551582 0.029196360125625 0.02502545153625 0.0792472631981249 0.543252226186363 0.0594182122391335 0.0339532641366477 0.0498870459493459 0.0440179817200111 0.0234762569173393 "Actinopterygii"
"Pseudoxiphophorus_jonesii" 0.0202889994328677 0.0230294384734417 0.0109617561622958 0.0146147975789038 0.00937701511299759 0.0795787215388736 0.659033652619627 0.0406771442633275 0.0406771442633275 0.00991107400049475 0.08923995852625 0.00261029802759321 "Actinopterygii"
"Cyprichromis_leptosoma" 0.0116104554073832 0.0174156831110749 0.0116104554073832 0.0213165504040317 0.00532913760100792 0.0799370640151188 0.755405254942872 0.0503603503295248 0 0.00723308442793893 0.0325488799257252 0.00723308442793893 "Actinopterygii"
"Pseudopleuronectes_yokohamae" 0 0.114075777820428 0.00816518520796822 0.0283534183597796 0 0.0802696647200766 0.449264216683764 0.0261908695018303 0.187355521665462 0.0295757182198115 0.05756222086566 0.01918740695522 "Actinopterygii"
"Barbatula_barbatula" 0.00472083145921157 0.110724956043326 0.00944166291842313 0.0150247466989519 0.00250412444982531 0.0813840446193227 0.563310045660889 0.0233323687551848 0.0783300951066917 0.0440150117504002 0.0588849481525625 0.00832716438521086 "Actinopterygii"
"Tanichthys_albonubes" 0.00693387055721521 0.034669352786076 0.00138677411144304 0.021032510252514 0 0.0815009772284918 0.624782808912224 0.0367519299360132 0.0551278949040197 0.0168065708917077 0.110923367885271 0.0100839425350246 "Actinopterygii"
"Cyprinodon_variegatus" 0.00944240752336905 0.0681931298363012 0.00944240752336905 0.00719051927756969 0.0101602868982308 0.0825332792220941 0.597793741170421 0.0766839832037743 0.0511226554691829 0.0269827053808517 0.0563867455651079 0.00406813892972778 "Actinopterygii"
"Thymallus_grubii" 0.0176068302707707 0.0441734671381825 0.0143971517687733 0.0373456492186677 0.0108916696851919 0.0826179903818701 0.541720995799506 0.0400528007416331 0.0483941693265284 0.0561464643599357 0.103263948474211 0.00338886283472959 "Actinopterygii"
"Catostomus_plebeius" 0.0109464874782965 0.222143801853292 0.0138440868224006 0.00908421005181464 0.0173347586073582 0.0827018553819432 0.456513357595102 0.0292332074344109 0.0516622481502316 0.0145168741311935 0.0727758952813045 0.0192432172126521 "Actinopterygii"
"Rastrelliger_faughni" 0 0.0214032498770781 0.00713441662569271 0.0140965043473832 0 0.0845790260842991 0.843752212021683 0 0 0 0.0290345910438639 0 "Actinopterygii"
"Tribolodon_hakonensis" 0 0.156431792460813 0.00823325223477964 0 0 0.0848471117002907 0.615141559827108 0 0.0384463474891942 0.0484499681439072 0.0363374761079304 0.0121124920359768 "Actinopterygii"
"Anguilla_marmorata" 0.00390142321062529 0.0286104368779188 0 0.0170278795263453 0.00567595984211509 0.0851393976317263 0.738293008094907 0.0546883709699931 0.0273441854849966 0.00786386767227449 0.031455470689098 0 "Actinopterygii"
"Lepisosteus_platyrhincus" 0.0162449700050083 0.0406124250125207 0.00812248500250414 0.0640710705092634 0 0.0854280940123512 0.424174216797438 0.0848348433594877 0.0848348433594877 0.0255569402589252 0.140563171424088 0.0255569402589252 "Actinopterygii"
"Neogobius_pallasi" 0.0328904436355156 0.106893941815426 0.07400349817991 0.0142513666450294 0 0.0855081998701765 0.532643264336174 0.0295912924631208 0 0.074530795832789 0.0496871972218593 0 "Actinopterygii"
"Squalius_cephalus" 0 0.0863736344410279 0.0136379422801623 0.0123066193432893 0 0.0861463354030252 0.71164364028586 0 0.0374549284360979 0.0149819713744392 0.0374549284360979 0 "Actinopterygii"
"Labeobarbus_intermedius" 0.0082064801079527 0.0530774629648872 0.0111258216352458 0 0 0.0866214427145002 0.755718792095864 0 0 0.0168017886308669 0.0516464232198163 0.0168017886308669 "Actinopterygii"
"Pimephales_promelas" 0.00946911658345245 0.0271706483932088 0.00946911658345245 0 0 0.0868100377464336 0.649538231529199 0 0.104252373745269 0.0486678312727486 0.0646226441462369 0 "Actinopterygii"
"Sebastiscus_marmoratus" 0 0.0564738975551909 0.0112947795110382 0.0435849599750272 0 0.0869834790397496 0.747405509192369 0 0 0.0274103714290539 0.0268470032975715 0 "Actinopterygii"
"Capoeta_damascina" 0 0.0714156432730199 0 0 0 0.0872857862225798 0.788765458425996 0 0 0 0.0525331120784045 0 "Actinopterygii"
"Perca_fluviatilis" 0.0251621534907392 0.0754864604722175 0 0.0292309272466885 0 0.0876927817400655 0.358396586242007 0 0.238931057494671 0.020566670368179 0.123400022209074 0.0411333407363581 "Actinopterygii"
"Schizothorax_prenanti" 0 0.0768802571284878 0 0 0 0.0878260342258401 0.522839388902498 0 0.0279869313159768 0.0574411996860717 0.167371333832509 0.0596548549086157 "Actinopterygii"
"Engraulis_encrasicolus" 0.0237896994432747 0.166527896102923 0 0.0146910811421928 0 0.0881464868531566 0.483944163674763 0 0.0744529482576559 0 0.111335793394525 0.0371119311315085 "Actinopterygii"
"Coregonus_lavaretus" 0.00685971723107744 0.0759427980440352 0.0105664954077876 0.0397333372289221 0.00649855017055868 0.0888430554836456 0.556152787727362 0.046547714446984 0.057803820517145 0.030272072082534 0.0657297563751689 0.0150498952847792 "Actinopterygii"
"Pungitius_kaibarae" 0.00721869055288767 0.0122004070602087 0.0142678670991252 0.0202071692654962 0.0047634593308247 0.088872788933318 0.618640335319814 0.0425732193458865 0.061554174249609 0.0399164658149202 0.0773564481589108 0.0124289748689986 "Actinopterygii"
"Gadus_chalcogrammus" 0.0140439334910903 0.0846559533950596 0.00957256037176968 0.00538276555118963 0 0.0890792795816896 0.664157640636703 0.0185496954861485 0 0.017044603574663 0.0865100064608243 0.0110035614508629 "Actinopterygii"
"Channa_striata" 0 0.0569228497489239 0.0189742832496413 0 0.0298453842235373 0.0895361526706118 0.622802944311756 0 0 0.054575515738659 0.109151031477318 0.018191838579553 "Actinopterygii"
"Reinhardtius_hippoglossoides" 0.00688648912483827 0.111825046907333 0 0.0205429458695919 0.0217405721188443 0.0896536183080835 0.594982243444722 0 0.0841868686700276 0.0166821221704003 0.0388438302128815 0.0146562631732773 "Actinopterygii"
"Hypseleotris_klunzingeri" 0.00892558067076045 0.120495339055266 0.0223139516769011 0.0336601872102029 0.011220062403401 0.0897604992272078 0.510245695011806 0 0.123162753968367 0.0253313465608698 0.042218910934783 0.0126656732804349 "Actinopterygii"
"Aphanius_iberus" 0.0165936736885031 0.116155715819521 0 0.0179589759540128 0 0.089794879770064 0.61909488016015 0 0.116080290030028 0.0243215845777202 0 0 "Actinopterygii"
"Acanthopagrus_berda" 0 0.0122153938158805 0.00305384845397012 0.0476989172736935 0.00867253041339881 0.0910615693406875 0.633015155678908 0.0243467367568811 0.0973869470275243 0.0122294668502306 0.0672620676762682 0.00305736671255765 "Actinopterygii"
"Pseudoxiphophorus_bimaculatus" 0.0102905475461804 0.0270816489868809 0.00902721632896031 0.011614819389274 0.00230803833031543 0.091729932849329 0.65381879670115 0.0303571152612321 0.0303571152612321 0.0108647491171976 0.119454110456565 0.00309590977168372 "Actinopterygii"
"Diptychus_maculatus" 0 0.132851065661969 0.0323151240799384 0 0 0.0918716256656 0.58812728905042 0.0245053037104342 0.0245053037104342 0.0476209296545418 0.0476209296545418 0.0105824288121204 "Actinopterygii"
"Phoxinus_phoxinus" 0.00904013013014488 0.0987689015442357 0.0203524488906046 0.0141194044893882 0.00987907192789751 0.092095484693981 0.508108299026981 0.0399429311989692 0.069913159409631 0.0319904755672908 0.0910718480740422 0.0147178450468342 "Actinopterygii"
"Beryx_splendens" 0.00806062124783404 0.0403031062391702 0 0.023054212066344 0 0.0922168482653759 0.585455648526893 0 0.234182259410757 0.00836365212181276 0.00836365212181276 0 "Actinopterygii"
"Ptychobarbus_dipogon" 0.0327654754031557 0.163827377015778 0 0.0922389433618248 0 0.0922389433618248 0.442598155647466 0.0885196311294932 0 0 0.0878114740804572 0 "Actinopterygii"
"Pseudopungtungia_nigra" 0 0.159484909161711 0 0 0 0.0925729879303704 0.634472573404199 0 0 0 0.0756463530024798 0.0378231765012399 "Actinopterygii"
"Hatcheria_macraei" 0 0.0498316544182213 0.0166105514727404 0 0 0.0926006266095844 0.69142903590235 0 0.0901863959872631 0.0319532422514526 0.0228237444653233 0.00456474889306465 "Actinopterygii"
"Thymallus_arcticus" 0.0199322607144985 0.0432636942718185 0.0246160519880441 0.0245523284133135 0.0161396681025989 0.0926642693173042 0.50757564590568 0.0782027364943739 0.026650875275213 0.0476796839360088 0.115811597628786 0.00291118795235998 "Actinopterygii"
"Etheostoma_olmstedi" 0.00686214142009308 0.144104969821955 0.00686214142009308 0 0.0102994618035641 0.092695156232077 0.541379157142662 0 0.0601532396825181 0.0275287464954075 0.0935977380843855 0.0165172478972445 "Actinopterygii"
"Cyprinella_venusta" 0.0050404317838188 0.118332275516216 0.00636883073903371 0.0129962455832613 0.00649812279163063 0.0935020679737402 0.598866983238079 0.013059969565219 0.0531612681810907 0.0251911531541017 0.0479407149317013 0.0190419365421077 "Actinopterygii"
"Tor_tor" 0.00326094046326294 0.0234181277283548 0 0.0606379643287705 0 0.093582110116117 0.679797533575873 0.0335104539711626 0.0308524539913246 0.0273023663281554 0.0476380494969795 0 "Actinopterygii"
"Poecilia_butleri" 0.0221267173046518 0.0273442288751676 0.00551797485110895 0.0211923104742602 0 0.0938235192187928 0.722319963287182 0 0 0.0213727581248678 0.0863025278639692 0 "Actinopterygii"
"Scartelaos_histophorus" 0.0332642681611772 0.0102351594342084 0 0.0521644205254824 0.00347762803503216 0.0938959569458683 0.437187524404043 0 0.284171890862628 0.0428015758157804 0.0347762803503216 0.00802529546545883 "Actinopterygii"
"Schizothorax_oconnori" 0.0149314872080002 0.0995432480533345 0 0 0.0269376218201473 0.0942816763705154 0.474168881385948 0.0163506510822741 0.0163506510822741 0.0551648106423228 0.19307683724813 0.00919413510705381 "Actinopterygii"
"Salvelinus_leucomaenis" 0.0130410271698784 0.0130410271698784 0.0260820543397568 0.0236437886366067 0 0.0945751545464269 0.690291964480781 0 0.0627538149527983 0.0437549535450704 0.0328162151588028 0 "Actinopterygii"
"Anguilla_luzonensis" 0 0.0232052339373574 0.00928209357494297 0 0 0.0946958602123641 0.793363998086884 0 0 0.0264842713961506 0.0529685427923011 0 "Actinopterygii"
"Scomber_colias" 0 0.0772986963710532 0.00858463319337342 0.00886562005861928 0.0177312401172386 0.09550913516722 0.636416355774512 0.0681866990812208 0 0.0137444258476582 0.059918768541446 0.0137444258476582 "Actinopterygii"
"Etheostoma_caeruleum" 0.00927741602142303 0.162354780374903 0 0.00355073306083079 0.0177536653041539 0.0958697926424313 0.512161414744415 0.0276844007969954 0.0830532023909863 0.00882945946638609 0.0735788288865507 0.00588630631092406 "Actinopterygii"
