Species-ID,Order,Species name,IUCN name,Tree name,HWI,Sample size,Body mass (log),Range Size,Island,Migration-1,Migration-2,Migration-3,Territoriality,Diet,Habitat,Latitude,AnnualTemp,TempRange,AnnualPrecip,PrecipRange,Synonym,Notes
16240,Passeriformes,Oriolus kundoo,Oriolus kundoo,NA,"32,63653545",4,NA,NA,NA,NA,1,directional migratory,weak,NA,2,NA,NA,NA,NA,NA,,
16241,Passeriformes,Oriolus auratus,Oriolus auratus,Oriolus_auratus,"29,65350263",4,"1,820857989",512,0,Full Migrant,1,dispersive migratory,weak,fruit,2,"-2,83","23,74529462","21,43996646","1113,052165","238,9139629",,
16242,Passeriformes,Oriolus tenuirostris,Oriolus tenuirostris,Oriolus_tenuirostris,"32,46386605",4,"1,910517686",139,0,Full Migrant,1,directional migratory,weak,omnivore,2,"21,08","21,97796316","20,94248381","1985,102129","428,1959529",,
16243,Passeriformes,Oriolus chinensis,Oriolus chinensis,Oriolus_chinensis,"22,50822626",4,"1,916980047",760,"0,194736842",Full Migrant,2,directional migratory,weak,fruit,2,"21,06","17,40689762","25,57982499","1629,101532","215,6927174",,
16244,Passeriformes,Oriolus chlorocephalus,Oriolus chlorocephalus,Oriolus_chlorocephalus,"26,00452667",4,"1,850707485",21,0,Not a Migrant,2,resident,weak,omnivore,1,"-8,36","23,43860476","16,00244762","1023,162619","206,7396833",,
16245,Passeriformes,Oriolus crassirostris,Oriolus crassirostris,Oriolus_crassirostris,"22,17239669",4,"1,698970004",1,1,Not a Migrant,1,resident,weak,omnivore,1,0,"24,425","9,7375","2848,625","432,9375",,
16246,Passeriformes,Oriolus brachyrhynchus, NA,Oriolus_brachyrhynchus,"22,8507315",4,"1,690373307",281,"0,003558719",Not a Migrant,1,NA,strong,invertebrates,1,"2,05","24,73633025","13,06016714","1812,441843","250,7438697",,
16247,Passeriformes,Oriolus monacha,Oriolus monacha,Oriolus_monacha,"23,36455505",4,"1,850707485",60,0,Not a Migrant,1,resident,weak,fruit,1,"9,87","20,90778553","19,48265526","953,9636842","201,0451062",,
16248,Passeriformes,Oriolus percivali,Oriolus percivali,Oriolus_percivali,"22,72469389",4,"1,785329835",32,0,Not a Migrant,1,resident,strong,fruit,1,"-1,35","20,68593846","15,41084615","1099,538154","155,8345872",,
16249,Passeriformes,Oriolus larvatus,Oriolus larvatus,Oriolus_larvatus,"28,54130543",4,"1,820201459",617,"0,006482982",Not a Migrant,1,resident,strong,omnivore,2,"-11,41","21,99986921","20,20116524","899,1565269","175,2459537",,
16250,Passeriformes,Oriolus nigripennis,Oriolus nigripennis,Oriolus_nigripennis,"24,62708344",5,"1,753583059",238,"0,004201681",Not a Migrant,1,resident,strong,fruit,1,"2,65","24,85046817","13,52754087","1758,105466","252,7933419",,
16251,Passeriformes,Oriolus xanthornus,Oriolus xanthornus,Oriolus_xanthornus,"26,9861565",8,"1,750508395",434,"0,025345622",Not a Migrant,1,dispersive migratory,strong,fruit,2,"18,05","24,87583645","20,78497148","1701,689376","372,6066582",,
16252,Passeriformes,Oriolus hosii,Oriolus hosii,Oriolus_hosii,"23,85954847",4,"1,850707485",6,0,Not a Migrant,1,resident,weak,fruit,1,"2,07","24,31097333","8,420445","3410,857667","163,4327",,
16253,Passeriformes,Oriolus cruentus,Oriolus cruentus,Oriolus_cruentus,"22,08285753",4,"1,806179974",76,"0,052631579",Not a Migrant,1,resident,weak,fruit,1,"-0,45","25,40989926","10,07118162","2796,339485","210,4120897",,
16254,Passeriformes,Oriolus traillii,Oriolus traillii,Oriolus_traillii,"26,13313045",4,"1,867231715",263,"0,022813688",Full Migrant,1,directional migratory,weak,omnivore,1,"21,84","20,59683921","21,59214952","1736,151521","370,0636242",,
16255,Passeriformes,Oriolus mellianus,Oriolus mellianus,Oriolus_mellianus,"27,08912416",4,"1,968482949",31,0,Full Migrant,3,directional migratory,weak,invertebrates,1,"26,52","16,125113","26,9566575","1309,397138","210,559722",,
16256,Passeriformes,Chaetorhynchus papuensis,Chaetorhynchus papuensis,Chaetorhynchus_papuensis,"22,60211438",4,"1,570776369",66,"0,045454545",Not a Migrant,1,resident,strong,invertebrates,1,"-6,51","23,50509783","10,95761239","2952,581739","192,3086609",,
16257,Passeriformes,Dicrurus ludwigii,Dicrurus ludwigii,Dicrurus_ludwigii,"21,72185799",4,"1,46834733",528,"0,007575758",Not a Migrant,1,resident,strong,invertebrates,2,"-2,1","24,09113766","17,61967604","1325,421093","243,2658941",,
16258,Passeriformes,Dicrurus atripennis,Dicrurus atripennis,Dicrurus_atripennis,"18,61886801",4,"1,589949601",208,"0,004807692",Not a Migrant,1,resident,strong,invertebrates,1,"2,58","24,84902894","12,56164974","1928,936813","257,0150723",,
16259,Passeriformes,Dicrurus adsimilis,Dicrurus adsimilis,Dicrurus_adsimilis,"23,81568448",4,"1,605305046",1332,"0,003003003",Not a Migrant,1,resident,strong,invertebrates,3,"-2,89","23,70460056","21,06598596","856,9813853","177,9853377",,
16260,Passeriformes,Dicrurus modestus,Dicrurus modestus,Dicrurus_modestus,"26,72417575",4,"1,658964843",331,"0,009063444",NA,1,resident,strong,invertebrates,2,"1,45","24,60402197","13,27334791","1759,473926","245,5634904",,
16261,Passeriformes,Dicrurus fuscipennis,Dicrurus fuscipennis,Dicrurus_fuscipennis,"22,74234809",3,"1,703119346",1,1,Not a Migrant,1,resident,strong,invertebrates,2,"-11,42","23,1143","10,71785","2245,25","279,28595",,
16262,Passeriformes,Dicrurus aldabranus,Dicrurus aldabranus,Dicrurus_aldabranus,"21,9305274",4,"1,685114469",1,1,Not a Migrant,1,resident,strong,invertebrates,2,"-9,5","26,02","8,4","1077,6","184,2",,
16263,Passeriformes,Dicrurus forficatus,Dicrurus forficatus,Dicrurus_forficatus,"26,03172969",4,"1,673020907",56,"0,017857143",Not a Migrant,1,resident,weak,invertebrates,2,"-18,92","23,70196977","17,37029651","1445,622895","296,0763489",,
16264,Passeriformes,Dicrurus waldenii,Dicrurus waldenii,Dicrurus_waldenii,"24,75792032",4,"1,703119346",1,1,Not a Migrant,1,resident,strong,invertebrates,1,"-12,97","25,42","10,04","1275,4","287,2",,
16265,Passeriformes,Dicrurus macrocercus,Dicrurus macrocercus,Dicrurus_macrocercus,"27,11140206",8,"1,683947131",939,"0,021299255",Full Migrant,1,directional migratory,strong,invertebrates,2,"23,93","20,16642139","26,45193481","1281,356065","274,9368322",,
16266,Passeriformes,Dicrurus leucophaeus,Dicrurus leucophaeus,Dicrurus_leucophaeus,"30,10929264",8,"1,575187845",701,"0,082738944",Full Migrant,1,directional migratory,strong,invertebrates,1,"18,58","19,70811264","21,77444589","1716,675353","248,936238",,
16267,Passeriformes,Dicrurus caerulescens,Dicrurus caerulescens,Dicrurus_caerulescens,"27,21987565",4,"1,602059991",212,0,Not a Migrant,1,resident,weak,invertebrates,1,"20,04","25,79405327","24,59278748","1244,483379","350,5273653",,
16268,Passeriformes,Dicrurus annectans,Dicrurus annectens,Dicrurus_annectans,"27,96161241",7,"1,643452676",161,"0,00621118",Full Migrant,3,directional migratory,weak,invertebrates,2,"22,85","23,24136052","22,26756289","2161,725701","499,9495379",,
16269,Passeriformes,Dicrurus aeneus,Dicrurus aeneus,Dicrurus_aeneus,"27,86537116",5,"1,414973348",525,"0,091428571",Not a Migrant,1,resident,strong,invertebrates,1,"13,9","24,07132254","16,98345594","2073,070411","334,9184254",,
16270,Passeriformes,Dicrurus remifer,Dicrurus remifer,Dicrurus_remifer,"26,01492442",4,"1,63447727",315,"0,034920635",Not a Migrant,1,resident,weak,invertebrates,1,"14,41","23,45536248","17,75431556","2017,658423","345,9775422",,
16271,Passeriformes,Dicrurus balicassius,Dicrurus balicassius,Dicrurus_balicassius,"19,34378122",4,"1,859078225",33,"0,666666667",Not a Migrant,1,resident,strong,invertebrates,1,"13,85","26,26477692","11,34142154","2630,223846","417,1092108",,
16272,Passeriformes,Dicrurus hottentottus,Dicrurus hottentottus,Dicrurus_hottentottus,"24,4694317",8,"1,898670343",804,"0,093283582",Full Migrant,1,directional migratory,strong,invertebrates,1,"9,87","21,96453626","19,95806799","1739,658294","272,2593633",,
16273,Passeriformes,Dicrurus montanus,Dicrurus montanus,Dicrurus_montanus,"27,30478118",4,"1,785329835",25,"0,08",Not a Migrant,1,resident,strong,invertebrates,1,"-1,7","25,13856383","10,23437681","2099,18617","182,9971021",,
16274,Passeriformes,Dicrurus bracteatus,Dicrurus bracteatus,Dicrurus_bracteatus,"21,99179161",4,"1,932118472",298,"0,33557047",Full Migrant,1,directional migratory,strong,invertebrates,1,"-1,9","25,4892888","9,770025062","2703,815768","210,9089296",,
16275,Passeriformes,Dicrurus megarhynchus,Dicrurus megarhynchus,Dicrurus_megarhynchus,"23,10655332",4,"2,113943352",10,1,Not a Migrant,1,resident,strong,invertebrates,1,"-3,78","26,0402125","7,79863625","2844,33","171,964125",,
16276,Passeriformes,Dicrurus andamanensis,Dicrurus andamanensis,Dicrurus_andamanensis,"23,38634875",4,"1,703119346",7,1,Not a Migrant,1,resident,strong,invertebrates,1,"12,06","26,6307","8,995695","2832,555","479,3834617",,
16277,Passeriformes,Dicrurus paradiseus,Dicrurus paradiseus,Dicrurus_paradiseus,"22,20132932",5,"1,93358851",571,"0,113835377",Not a Migrant,1,directional migratory,strong,invertebrates,1,"13,01","25,08648721","17,62659814","1996,696886","331,8605431",,
16278,Passeriformes,Dicrurus lophorinus,Dicrurus lophorinus,NA,"19,58772748",4,NA,NA,NA,NA,1,resident,strong,NA,1,NA,NA,NA,NA,NA,,
16279,Passeriformes,Dicrurus menagei,Dicrurus menagei,NA,"23,3546735",2,NA,NA,NA,Not a Migrant,1,resident,strong,NA,1,NA,NA,NA,NA,NA,,
16280,Passeriformes,Dicrurus sumatranus,Dicrurus sumatranus,Dicrurus_sumatranus,"23,09464628",4,"1,703119346",28,"0,321428571",Not a Migrant,1,resident,strong,invertebrates,1,"-0,44","26,05328646","10,14319313","2777,537083","201,7980708",,
16281,Passeriformes,Dicrurus densus,Dicrurus densus,Dicrurus_densus,"22,95426296",4,"1,703119346",43,1,Not a Migrant,1,resident,strong,invertebrates,1,"-8,46","25,58442083","11,87155167","1576,601667","277,951049",,
16282,Passeriformes,Rhipidura hypoxantha, NA,Chelidorhynx_hypoxantha,"15,57092907",4,"1,167317335",205,0,Altitudinal Migrant,1,dispersive migratory,weak,invertebrates,1,"25,08","16,05333857","24,54430787","1442,374423","314,1476819",,
16283,Passeriformes,Rhipidura superciliaris,Rhipidura superciliaris,Rhipidura_superciliaris,"19,58160127",4,"1,117271296",26,"0,615384615",Not a Migrant,1,resident,weak,invertebrates,1,"8,59","25,96572632","10,54239632","2644,408158","259,9800684",,
16284,Passeriformes,Rhipidura cyaniceps,Rhipidura cyaniceps,Rhipidura_cyaniceps,"17,73402025",4,"1,133538908",32,"0,65625",Not a Migrant,1,resident,weak,invertebrates,2,"13,99","26,21696458","11,42783208","2636,793333","422,9499721",,
16285,Passeriformes,Rhipidura albicollis,Rhipidura albicollis,Rhipidura_albicollis,"17,32114512",8,"1,11058971",451,"0,022172949",Altitudinal Migrant,1,dispersive migratory,weak,invertebrates,2,"18,64","21,89330397","21,24354624","1701,686779","312,6703978",,
16286,Passeriformes,Rhipidura albogularis,Rhipidura albogularis,NA,"16,32386199",4,NA,NA,NA,NA,1,resident,weak,NA,2,NA,NA,NA,NA,NA,,
16287,Passeriformes,Rhipidura euryura,Rhipidura euryura,Rhipidura_euryura,"19,39880102",4,"1,1752218",17,"0,117647059",Not a Migrant,1,resident,weak,invertebrates,1,"-7,31","25,71826667","12,12978567","2424,911333","299,2075267",,
16288,Passeriformes,Rhipidura aureola,Rhipidura aureola,Rhipidura_aureola,"21,05084499",4,"1,049218023",405,"0,002469136",Not a Migrant,1,resident,weak,invertebrates,2,"20,51","25,00534372","24,05694718","1364,185591","333,9779437",,
16289,Passeriformes,Rhipidura javanica,Rhipidura javanica,Rhipidura_javanica,"16,30138388",4,"1,096910013",358,"0,276536313",Not a Migrant,1,resident,weak,invertebrates,2,"6,02","26,06892206","11,91166646","2505,147409","298,8640066",,
16290,Passeriformes,Rhipidura perlata,Rhipidura perlata,Rhipidura_perlata,"19,70838238",6,"1,127104798",160,"0,175",Not a Migrant,1,resident,weak,invertebrates,1,"1,16","25,95729349","9,660269907","2757,882326","206,6176586",,
16291,Passeriformes,Rhipidura leucophrys,Rhipidura leucophrys,Rhipidura_leucophrys,"21,05473099",4,"1,438384107",792,"0,077020202",Not a Migrant,1,resident,strong,invertebrates,3,"-21,68","22,35463895","23,8138035","965,1954881","109,7555005",,
16292,Passeriformes,Rhipidura diluta,Rhipidura diluta,Rhipidura_diluta,"17,03427151",4,"1,1752218",18,1,Not a Migrant,1,resident,strong,invertebrates,1,"-8,4","24,5539","12,71265","1588,185","303,98597",,
16293,Passeriformes,Rhipidura fuscorufa,Rhipidura fuscorufa,Rhipidura_fuscorufa,"22,66070453",3,"1,1752218",5,1,Not a Migrant,1,resident,strong,invertebrates,1,"-7,42","26,97571667","10,03063","1915,201667","305,7388883",,
16294,Passeriformes,Rhipidura rufiventris,Rhipidura rufiventris,Rhipidura_rufiventris,"21,44493983",7,"1,079181246",251,"0,326693227",Not a Migrant,1,resident,weak,invertebrates,2,"-9,59","25,83381703","14,31414582","2014,417681","223,2946729",,
16295,Passeriformes,Rhipidura cockerelli,Rhipidura cockerelli,Rhipidura_cockerelli,"21,47505949",4,"1,243038049",20,1,Not a Migrant,1,resident,strong,invertebrates,1,"-7,63","26,192368","8,0991944","3191,2056","196,368",,
16296,Passeriformes,Rhipidura threnothorax,Rhipidura threnothorax,Rhipidura_threnothorax,"13,70708145",4,"1,245512668",86,"0,162790698",Not a Migrant,1,resident,strong,invertebrates,1,"-6,83","24,44342097","10,77728581","2896,587903","201,8538565",,
16297,Passeriformes,Rhipidura verreauxi,Rhipidura verreauxi,Rhipidura_verreauxi,"20,61818169",4,"1,11058971",45,1,Not a Migrant,NA,resident,NA,invertebrates,NA,NA,NA,NA,NA,NA,,
16298,Passeriformes,Rhipidura maculipectus,Rhipidura maculipectus,Rhipidura_maculipectus,"15,31444906",4,"1,255272505",49,"0,183673469",Not a Migrant,1,resident,weak,invertebrates,1,"-8,19","25,73880714","10,94667357","2544,097143","231,9702429",,
16299,Passeriformes,Rhipidura leucothorax,Rhipidura leucothorax,Rhipidura_leucothorax,"14,55866589",4,"1,245512668",76,"0,078947368",Not a Migrant,1,resident,strong,invertebrates,2,"-6,69","24,00887679","10,79916821","2917,297857","196,0475786",,
16300,Passeriformes,Rhipidura atra,Rhipidura atra,Rhipidura_atra,"18,10687316",4,"1,086359831",60,"0,1",Not a Migrant,1,resident,weak,invertebrates,1,"-6,87","22,83107222","11,20407611","3033,2975","195,6973083",,
16301,Passeriformes,Rhipidura hyperythra,Rhipidura hyperythra,Rhipidura_hyperythra,"19,04535865",4,"1,049218023",83,"0,120481928",Not a Migrant,1,resident,weak,invertebrates,1,"-6,74","23,94104074","10,89926056","2917,724444","199,4687796",,
16302,Passeriformes,Rhipidura albolimbata,Rhipidura albolimbata,Rhipidura_albolimbata,"21,96638831",4,"1,037426498",55,"0,072727273",Not a Migrant,1,resident,weak,invertebrates,1,"-5,43","23,05395932","10,5977478","3175,714068","173,145239",,
16303,Passeriformes,Rhipidura albiscapa,Rhipidura albiscapa,NA,"20,41433632",2,NA,NA,NA,NA,3,directional migratory,strong,NA,2,NA,NA,NA,NA,NA,,
16304,Passeriformes,Rhipidura fuliginosa,Rhipidura fuliginosa,Rhipidura_fuliginosa,"19,11672332",4,"0,876794976",31,"0,129032258",Full Migrant,1,resident,strong,invertebrates,2,"-26,91","20,44072677","25,02484559","742,230024","99,486476",,
16305,Passeriformes,Rhipidura phasiana,Rhipidura phasiana,Rhipidura_phasiana,"17,16346652",4,"0,838849091",74,"0,040540541",Not a Migrant,1,resident,strong,invertebrates,2,"-17,06","26,36986111","21,04389778","839,8117111","201,3954908",,
16306,Passeriformes,Rhipidura drownei,Rhipidura drownei,Rhipidura_drownei,"19,33333333",4,"1,045714059",5,1,Not a Migrant,1,resident,weak,invertebrates,1,"-7,59","25,696225","8,33502875","3074,8375","191,226125",,
16307,Passeriformes,Rhipidura tenebrosa,Rhipidura tenebrosa,Rhipidura_tenebrosa,"18,20157967",4,"1,238798563",3,1,Not a Migrant,1,resident,strong,invertebrates,1,"-10,65","25,58015","8,69755","3562,705","169,5615",,
16308,Passeriformes,Rhipidura rennelliana,Rhipidura rennelliana,Rhipidura_rennelliana,"19,14311472",3,"1,1752218",3,1,Not a Migrant,1,resident,strong,invertebrates,1,"-11,8","25,9357","8,87143","2703,715",184,,
16309,Passeriformes,Rhipidura spilodera,Rhipidura spilodera,NA,"21,24265733",4,"1,11058971",NA,NA,NA,1,NA,strong,NA,1,"-18,35","23,68689268","11,16107","2256,355366","213,300722",,
16310,Passeriformes,Rhipidura personata,Rhipidura personata,Rhipidura_personata,"20,53564798",4,"1,553154548",2,1,Not a Migrant,1,resident,strong,invertebrates,1,"-18,86","24,025","10,55","2293,5","204,6875",,
16311,Passeriformes,Rhipidura nebulosa,Rhipidura nebulosa,Rhipidura_nebulosa,"20,1971916",4,"1,585347911",2,1,Not a Migrant,1,resident,weak,invertebrates,1,"-13,87","25,5577","6,70074","3390,726667","390,1186667",,
16312,Passeriformes,Rhipidura phoenicura,Rhipidura phoenicura,Rhipidura_phoenicura,"16,39148412",4,"1,1752218",16,"0,125",Not a Migrant,1,resident,weak,invertebrates,1,"-7,52","25,38521667","12,17359875","2485,4975","289,7293",,
16313,Passeriformes,Rhipidura nigrocinnamomea,Rhipidura nigrocinnamomea,Rhipidura_nigrocinnamomea,"18,66830017",4,"1,113943352",17,"0,411764706",Not a Migrant,1,resident,weak,invertebrates,1,"7,62","25,6448875","10,85086125","2633,947083","255,5730958",,
16314,Passeriformes,Rhipidura brachyrhyncha,Rhipidura brachyrhyncha,Rhipidura_brachyrhyncha,"19,14978449",4,"1,004321374",48,"0,083333333",Not a Migrant,1,resident,weak,invertebrates,1,"-5,28","22,93665536","10,57875339","3212,072857","170,5428589",,
16315,Passeriformes,Rhipidura lepida,Rhipidura lepida,Rhipidura_lepida,"17,4002259",4,"1,1752218",1,1,Not a Migrant,1,resident,weak,invertebrates,1,"7,58","27,46","7,84","3441,5","237,6",,
16316,Passeriformes,Rhipidura dedemi,Rhipidura dedemi,Rhipidura_dedemi,"17,50055481",4,"1,039414119",11,1,Not a Migrant,1,resident,weak,invertebrates,1,"-3,41","25,97943333","7,887167778","2369,668889","214,3899",,
16317,Passeriformes,Rhipidura superflua,Rhipidura superflua,Rhipidura_superflua,"18,46460008",3,"1,1752218",5,1,Not a Migrant,1,resident,weak,invertebrates,1,"-3,59","25,48893333","8,71309","2085,03","294,4870667",,
16318,Passeriformes,Rhipidura teysmanni,Rhipidura teysmanni,Rhipidura_teysmanni,"20,41466242",4,"1,029383778",30,"0,233333333",Not a Migrant,1,resident,weak,invertebrates,1,"-1,71","25,193504","10,1971854","2098,7132","183,301874",,
16319,Passeriformes,Rhipidura opistherythra,Rhipidura opistherythra,Rhipidura_opistherythra,"15,84615385",1,"1,1752218",5,1,Not a Migrant,1,resident,strong,invertebrates,1,"-7,58","27,05315","10,06262","1911,9275","303,60825",,
16320,Passeriformes,Rhipidura rufidorsa,Rhipidura rufidorsa,Rhipidura_rufidorsa,"15,68343083",4,"0,991226076",79,"0,101265823",Not a Migrant,1,resident,strong,invertebrates,1,"-6,76","24,37539667","10,78858367","2925,327167","200,8831567",,
16321,Passeriformes,Rhipidura dahli,Rhipidura dahli,Rhipidura_dahli,"18,51402244",4,"0,995635195",14,"0,714285714",Not a Migrant,1,resident,strong,invertebrates,1,"-4,81","25,603625","8,436367","3329,9385","288,76435",,
16322,Passeriformes,Rhipidura matthiae,Rhipidura matthiae,Rhipidura_matthiae,"19,82977734",4,"1,1752218",1,1,Not a Migrant,1,resident,strong,invertebrates,1,"-1,51","26,775","7,775","3412,375","110,125",,
16323,Passeriformes,Rhipidura malaitae,Rhipidura malaitae,Rhipidura_malaitae,"17,57352941",2,"1,079181246",3,1,Not a Migrant,1,resident,strong,invertebrates,1,"-8,88","25,90074","8,590834","3120,01","236,6736",,
16324,Passeriformes,Rhipidura semirubra,Rhipidura semirubra,Rhipidura_semirubra,"16,95070294",4,"1,1752218",3,1,Not a Migrant,1,resident,strong,invertebrates,1,"-2,08","26,842875","8,2761725","3525,6925","100,961",,
16325,Passeriformes,Rhipidura rufifrons,Rhipidura rufifrons,Rhipidura_rufifrons,"20,02200789",4,"1,003460532",241,"0,531120332",Full Migrant,1,directional migratory,weak,invertebrates,2,"-17,15","22,91913363","17,71617241","1474,213293","187,6896591",,
16326,Passeriformes,Rhipidura kubaryi,Rhipidura kubaryi,Rhipidura_kubaryi,"18,9408378",2,"1,1752218",3,1,Not a Migrant,1,resident,weak,invertebrates,2,"6,55","27,25","7,95","4746,2","216,7",,
16327,Passeriformes,Rhipidura dryas,Rhipidura dryas,NA,"17,88019946",4,NA,NA,NA,NA,1,resident,weak,NA,2,NA,NA,NA,NA,NA,,
16328,Passeriformes,Hypothymis azurea,Hypothymis azurea,Hypothymis_azurea,"15,98878522",6,"1,045322979",874,"0,21624714",Full Migrant,1,resident,weak,invertebrates,1,"13,11","24,53063015","17,4607651","1944,405126","310,540916",,
16329,Passeriformes,Hypothymis helenae,Hypothymis helenae,Hypothymis_helenae,"18,39972921",5,"0,995635195",32,"0,5",Not a Migrant,1,resident,weak,invertebrates,1,"14,02","25,97809583","11,51972417","2920,752083","433,3388554",,
16330,Passeriformes,Hypothymis coelestis,Hypothymis coelestis,Hypothymis_coelestis,"19,36623348",5,"1,133538908",51,"0,588235294",Not a Migrant,1,resident,weak,invertebrates,1,"11,63","26,01478333","11,17510577","2639,067051","344,9309905",,
16331,Passeriformes,Eutrichomyias rowleyi,Eutrichomyias rowleyi,Eutrichomyias_rowleyi,"19,17277487",1,"1,278753601",4,1,Not a Migrant,1,resident,weak,invertebrates,1,"3,41","26,3083","9,84167","3565,08","203,333",,
16332,Passeriformes,Trochocercus cyanomelas,Trochocercus cyanomelas,Trochocercus_cyanomelas,"14,84096895",4,"1,008600172",207,"0,019323671",Not a Migrant,1,resident,weak,invertebrates,1,"-14,31","22,04569725","18,43358902","966,3506706","176,2218565",,
16333,Passeriformes,Trochocercus nitens,Trochocercus nitens,Trochocercus_nitens,"13,42128844",4,"1,071882007",291,"0,003436426",Not a Migrant,1,resident,weak,invertebrates,1,"0,58","24,42885366","13,14829062","1771,029163","245,2330838",,
16334,Passeriformes,Terpsiphone bedfordi,Terpsiphone bedfordi,Terpsiphone_bedfordi,"16,40099626",2,"1,188365926",9,0,Not a Migrant,1,resident,weak,invertebrates,1,"1,01","22,18034167","13,75","1601,45","157,5846",,
16335,Passeriformes,Terpsiphone rufocinerea,Terpsiphone rufocinerea,Terpsiphone_rufocinerea,"17,29010654",4,"1,187520721",74,"0,013513514",Not a Migrant,1,resident,weak,invertebrates,1,"-1,19","24,29595627","13,04189434","1696,527154","213,4537432",,
16336,Passeriformes,Terpsiphone rufiventer,Terpsiphone rufiventer,Terpsiphone_rufiventer,"17,6409027",4,"1,178976947",418,"0,007177033",Not a Migrant,1,resident,weak,invertebrates,1,"1,38","24,58296429","14,62293987","1666,242004","252,991752",,
16337,Passeriformes,Terpsiphone smithii, NA,Terpsiphone_smithii,"15,87876956",4,"1,188365926",1,1,NA,1,resident,weak,invertebrates,1,NA,NA,NA,NA,NA,,
16338,Passeriformes,Terpsiphone batesi,Terpsiphone batesi,NA,"14,41931465",4,"1,181843588",NA,NA,NA,1,resident,weak,NA,2,NA,NA,NA,NA,NA,,
16339,Passeriformes,Terpsiphone viridis,Terpsiphone viridis,Terpsiphone_viridis,"18,28626293",4,"1,121559844",1501,"0,003997335",Full Migrant,1,directional migratory,weak,invertebrates,2,"-1,9","23,81322998","19,18521926","1095,589881","201,6083897",,
16340,Passeriformes,Terpsiphone paradisi,Terpsiphone paradisi,Terpsiphone_paradisi,"20,57106189",8,"1,283979284",1173,"0,0571185",Full Migrant,2,directional migratory,weak,invertebrates,2,"22,98","19,13401098","26,37935617","1391,578657","262,7274268",,
16341,Passeriformes,Terpsiphone atrocaudata,Terpsiphone atrocaudata,Terpsiphone_atrocaudata,"24,09363711",4,"1,271841607",80,"0,475",Full Migrant,3,directional migratory,weak,invertebrates,2,"27,97","18,68948532","22,33102626","2213,237871","274,3239565",,
16342,Passeriformes,Terpsiphone cyanescens,Terpsiphone cyanescens,Terpsiphone_cyanescens,"17,67130145",4,"1,391640703",11,1,Not a Migrant,1,resident,strong,invertebrates,1,"10,39","26,89355385","9,956038462","2153,730769","360,5332715",,
16343,Passeriformes,Terpsiphone cinnamomea,Terpsiphone cinnamomea,Terpsiphone_cinnamomea,"18,11861047",4,"1,309630167",67,"0,686567164",Not a Migrant,1,resident,strong,invertebrates,1,"11,3","26,13206364","10,9666742","2644,409432","345,206545",,
16344,Passeriformes,Terpsiphone atrochalybeia,Terpsiphone atrochalybeia,Terpsiphone_atrochalybeia,"22,44841823",4,"1,086359831",1,1,Not a Migrant,1,resident,strong,invertebrates,2,0,"24,425","9,7375","2848,625","432,9375",,
16345,Passeriformes,Terpsiphone mutata,Terpsiphone mutata,Terpsiphone_mutata,"20,4316565",4,"1,120244796",58,"0,051724138",Not a Migrant,1,resident,strong,invertebrates,2,"-18,55","23,5043625","17,12744375","1464,553844","297,2090753",,
16346,Passeriformes,Terpsiphone corvina,Terpsiphone corvina,Terpsiphone_corvina,"19,41397266",4,"1,255272505",1,1,Not a Migrant,1,resident,strong,invertebrates,2,"-4,16","26,08","6,22","2162,8","298,8",,
16347,Passeriformes,Terpsiphone bourbonnensis,Terpsiphone bourbonnensis,Terpsiphone_bourbonnensis,"19,40298507",1,"1,033021445",2,1,Not a Migrant,1,resident,strong,invertebrates,2,"-20,46","21,76175","12,5069","1615,93","209,40655",,
16348,Passeriformes,Chasiempis sandwichensis,Chasiempis sandwichensis,Chasiempis_sandwichensis,"17,51426941",4,"1,136403448",11,1,Not a Migrant,1,resident,strong,invertebrates,1,"20,71","21,92006","12,28794","1525,82","123,13213",,
16349,Passeriformes,Pomarea dimidiata,Pomarea dimidiata,Pomarea_dimidiata,"16,29904232",2,"1,361727836",1,1,Not a Migrant,1,resident,strong,invertebrates,1,"-21,27","23,7","9,6",2334,156,,
16350,Passeriformes,Pomarea nigra,Pomarea nigra,Pomarea_nigra,"21,65997667",3,"1,404833717",2,1,Not a Migrant,1,resident,strong,invertebrates,1,"-17,67","24,61835","9,218335","1923,615","258,08335",,
16351,Passeriformes,Pomarea mendozae,Pomarea mendozae,Pomarea_mendozae,"18,91798209",3,"1,471291711",5,1,Not a Migrant,1,resident,strong,invertebrates,1,"-9,69",NA,NA,"1373,775","101,0951",,
16352,Passeriformes,Pomarea iphis,Pomarea iphis,Pomarea_iphis,"19,44791423",4,"1,378397901",2,1,Not a Migrant,1,resident,weak,invertebrates,2,"-8,35",NA,NA,"1129,21","106,58335",,
16353,Passeriformes,Pomarea whitneyi,Pomarea whitneyi,Pomarea_whitneyi,"20,81635472",4,"1,62838893",1,1,Not a Migrant,1,resident,weak,invertebrates,1,"-10,26",NA,NA,"1426,43","95,7141",,
16354,Passeriformes,Mayrornis schistaceus,Mayrornis schistaceus,Mayrornis_schistaceus,"19,56521739",1,"1,303196057",1,1,Not a Migrant,1,resident,weak,invertebrates,1,"-11,8","26,3","7,475","5321,25",196,,
16355,Passeriformes,Mayrornis versicolor,Mayrornis versicolor,Mayrornis_versicolor,"16,67895159",4,"1,462397998",2,1,Not a Migrant,1,resident,weak,invertebrates,2,"-19,26","24,72085","10,275","1839,96","200,87485",,
