Species A_T A_G A_C T_A T_G T_C G_A G_T G_C C_A C_T C_G
829 Procyon_lotor 0.00486034879094348 0.0278567747645864 0.00375197833028984 0.0132638144780032 0.00357818001391376 0.169254966564299 0.615170927451563 0.0205882130881866 0.0110278355393804 0.00816916589372494 0.117874789024516 0.00460300606059317
830 Proechimys_cuvieri 0 0.0161961183117827 0.00809805915589135 0 0 0.101383850960175 0.552917483477248 0.069114685434656 0.069114685434656 0.0203527908028435 0.162822326422748 0
831 Propithecus_diadema 0.00480269759152135 0.0197375916433612 0.00219514884245448 0.0043535449713735 0 0.202903536959948 0.637887419775753 0 0 0.00736531498692241 0.120754745228667 0
832 Propithecus_verreauxi 0.00425956930311128 0.0129338007453065 0.00292488503751857 0.0122062721883082 0.00714963061616883 0.130676090732387 0.715643721049176 0 0.0165252034956854 0.0197128534435757 0.0779679733887629 0
833 Proterorhinus_marmoratus 0.0246130740036047 0.0196904592028838 0.0196904592028838 0.0440967674798023 0 0.105832241951526 0.612581233254072 0.072068380382832 0 0.035797900419669 0.059663167366115 0.0059663167366115
834 Protobothrops_flavoviridis 0.00135885559633378 0.0180963431848983 0.00294067532049221 0.0241255893877716 0 0.23094535368273 0.607288749493051 0.0122654252669473 0.0194901830400465 0.0267124694191958 0.051606892667076 0.00516946294145673
835 Protobothrops_jerdonii 0.0078221338542067 0.0262944039134948 0.00278542893268493 0.0212729049013208 0.00243043820060337 0.182048052053611 0.657805756654134 0.0146112225942156 0.0292224451884311 0.0127283221208872 0.0421487084844656 0.000830183101944067
836 Prunella_modularis 0 0.0168272685018262 0.0168272685018262 0 0 0.254205533061396 0.628958847209768 0 0 0.0207952706812961 0.0623858120438884 0
837 Psammodromus_algirus 0.00270828597867402 0.0216662878293921 0.0108331439146961 0.0100689246038821 0 0.100689246038821 0.805893927729583 0 0 0.0180525689643567 0.0300876149405945 0
838 Psenopsis_anomala 0.0540993993149346 0.0688537809462804 0.0836081625776262 0.11422747069429 0.057113735347145 0.137072964833148 0.143945186647276 0.0863671119883656 0.0863671119883656 0.0232200104362163 0.12771005739919 0.0174150078271623
839 Pseudobagrus_ondon 0 0.0474782035634228 0.0067826005090604 0 0.0273533044003891 0 0.70195829364854 0.140391658729708 0 0.00950449239360993 0.0570269543616596 0.00950449239360993
840 Pseudobagrus_ussuriensis 0.00690079255343048 0.013801585106861 0.0224275757986491 0.0132015161891713 0.00660075809458567 0.118813645702542 0.59642564211792 0.039761709474528 0.079523418949056 0.0292981017180733 0.0732452542951832 0
841 Pseudogobio_esocinus 0.00463008760359469 0.107649536783577 0.00463008760359469 0.0463416913356965 0.0185366765342786 0.125122566606381 0.608352124854433 0 0.0262220743471738 0.0175545462993814 0.0380348503153263 0.00292575771656356
842 Pseudogobio_vaillanti 0.00963842048950751 0.0489335194082689 0.00518991872511943 0.0254200100822176 0.00508400201644352 0.0711760282302093 0.626235770927332 0.0370354488182831 0.0572366027191648 0.0136179437114571 0.0902188770884034 0.0102134577835928
843 Pseudois_nayaur 0.00367877266066502 0.0277982621339041 0.00123190380894924 0.016024482185572 0 0.19959025875218 0.631754024729982 0.00576566879290188 0.0201951706535935 0.0163342656350099 0.0745159056464772 0.00311128500076492
844 Pseudopleuronectes_yokohamae 0 0.114075777820428 0.00816518520796822 0.0283534183597796 0 0.0802696647200766 0.449264216683764 0.0261908695018303 0.187355521665462 0.0295757182198115 0.05756222086566 0.01918740695522
845 Pseudopungtungia_tenuicorpus 0 0.100908323320731 0.0100908323320731 0.0266292913683509 0 0.0266292913683509 0.689467087384911 0 0.04055688749323 0.0302052247806723 0.0604104495613446 0.0151026123903361
846 Pseudorasbora_parva 0.00680962123707694 0.0435815759172924 0.0122573182267385 0.024896218805957 0.00622405470148925 0.108920957276062 0.515378214622465 0.0266574938597827 0.106629975439131 0.0257269447928087 0.117200526278351 0.00571709884284639
847 Pseudoxiphophorus_bimaculatus 0.0102905475461804 0.0270816489868809 0.00902721632896031 0.011614819389274 0.00230803833031543 0.091729932849329 0.65381879670115 0.0303571152612321 0.0303571152612321 0.0108647491171976 0.119454110456565 0.00309590977168372
848 Pseudoxiphophorus_jonesii 0.0202889994328677 0.0230294384734417 0.0109617561622958 0.0146147975789038 0.00937701511299759 0.0795787215388736 0.659033652619627 0.0406771442633275 0.0406771442633275 0.00991107400049475 0.08923995852625 0.00261029802759321
849 Pteromys_volans 0.00820411512867428 0.0328164605146971 0.00820411512867428 0.0101937198717935 0.00509685993589676 0.0764528990384515 0.692593213658919 0.04947094383278 0.04947094383278 0.0202490187171999 0.0371232009815332 0.0101245093586
850 Pteronotropis_hypselopterus 0.0100290423301189 0.0501452116505947 0.0133720564401586 0.0284642668228521 0.0189761778819014 0.113857067291408 0.5581553469998 0 0.0720200447741677 0.022496797634833 0.10605633170707 0.00642765646709515
851 Pteronotropis_signipinnis 0.030726305721087 0.0716947133492029 0.0358473566746015 0.0285195983102089 0.00950653277006963 0.218650253711602 0.357074645509933 0 0.12752665911069 0.0490738253062468 0.0624575958443141 0.00892251369204488
852 Pteronotus_davyi 0.0091589635656051 0.0320563724796179 0.0183179271312102 0.0225468806787859 0 0.293109448824217 0.478315968685672 0 0 0.0406928996208034 0.105801539014089 0
853 Pteronotus_gymnonotus 0.00703766749140759 0.0246318362199266 0.0263912530927785 0.0819393341773931 0.00910437046415479 0.154774297890631 0.448802109737764 0.0748003516229606 0.0374001758114803 0.0482566441041083 0.0707764113526921 0.0160855480347028
854 Pteronotus_parnellii 0.000633736358975107 0.0228145089231039 0.00760483630770129 0.0166820794107718 0.00417051985269295 0.208525992634648 0.554615224395094 0.0454602642946799 0.0545523171536158 0.0235945890746437 0.0554472843254127 0.00589864726866092
855 Pteronotus_personatus 0.00207498066178836 0.0300872195959313 0.00518745165447091 0.0735247864686518 0.00459529915429074 0.275717949257444 0.44167253529582 0 0.0378576458824988 0.056300283302997 0.0688114573703296 0.00417039135577755
856 Pteronotus_rubiginosus 0.00359617800690144 0.0143847120276058 0.00179808900345072 0.0262440397131185 0.0262440397131185 0.249318377274626 0.575763309325494 0 0.0371460199564835 0.0196515704937603 0.0425784027364807 0.00327526174896005
857 Pteronotus_sp 0.00656152344151774 0.0393691406491064 0.00328076172075887 0 0 0.211487119189415 0.593799745701992 0 0.0424142675501423 0.0181919014847767 0.0788315731006989 0.00606396716159222
858 Ptychobarbus_kaznakovi 0.0233046936956716 0.115605355560748 0.0301426434619416 0.025859787773576 0.00725310479882989 0.162796796164346 0.365579117574199 0.028766808975888 0.0352992352197823 0.0379892866658114 0.157398018310068 0.0100051517991381
859 Pucrasia_macrolopha 0.0246432561278286 0.0246432561278286 0.0492865122556572 0.0820595023638003 0 0.150442421000301 0.568555123520616 0 0 0.0349112795144238 0.0654586490895446 0
860 Pungitius_kaibarae 0.00721869055288767 0.0122004070602087 0.0142678670991252 0.0202071692654962 0.0047634593308247 0.088872788933318 0.618640335319814 0.0425732193458865 0.061554174249609 0.0399164658149202 0.0773564481589108 0.0124289748689986
861 Pungitius_laevis 0.0196753757768463 0.108214566772654 0.0196753757768463 0.0509611015795284 0.0084935169299214 0.195350889388192 0.303854744088029 0.0276231585534572 0.0552463171069144 0.0342008033558287 0.148203481208591 0.0285006694631906
862 Pungitius_pungitius 0.0170878286627948 0.0751864461162972 0.0273405258604717 0.0511138758146845 0.00638923447683556 0.17250933087456 0.372499662365465 0.0588157361629682 0.0392104907753122 0.0513848196830315 0.117451016418358 0.011011032789221
863 Pungitius_sinensis 0.00413734693871523 0.0827469387743045 0.0124120408161457 0.00758855987667033 0.00758855987667033 0.212479676546769 0.509445319720468 0 0.0203778127888187 0.0231006039776512 0.115503019888256 0.00462012079553024
864 Pungitius_tymensis 0 0.0495554556254534 0.0309721597659084 0.0225059958384255 0 0.12378297711134 0.497170495024929 0.0764877684653737 0.0764877684653737 0.0259026062533045 0.0906591218865656 0.00647565156332611
865 Puntius_semifasciolatus 0.00279085620057526 0.022437309588928 0.00279085620057526 0.0119431318561203 0.0238862637122406 0.184884233447575 0.689573311246706 0 0 0.00513964930067772 0.0565543884466016 0
866 Pycnonotus_goiavier 0.00122961273429622 0.0258218674202207 0.0049184509371849 0.0119760215484967 0.0119760215484967 0.257484463292679 0.612119239319284 0.0124922293738629 0 0.00854925432075575 0.0534328395047235 0
867 Pycnonotus_sinensis 0 0.0228656505878858 0.0114328252939429 0.0274590606616384 0 0.329508727939661 0.443695570165567 0.0492995077961741 0 0 0.11573865755513 0
868 Pycnonotus_urostictus 0 0.0560893687352333 0.00862913365157435 0.0433009926636001 0 0.2381554596498 0.603374487935411 0 0 0.00720722248062585 0.0432433348837551 0
869 Pygathrix_nemaeus 0 0.0687799861772336 0.0215552118269341 0 0 0.0839793234343006 0.692185865243151 0 0 0 0.106799690654705 0.0266999226636762
870 Pyrocephalus_rubinus 0.00378748755913602 0.0227249253548161 0.00378748755913602 0.0270780766403166 0 0.117338332108039 0.741337564908224 0 0 0.00559640839135549 0.0727533090876214 0.00559640839135549
871 Rafetus_swinhoei 0 0.037761729939081 0.00944043248477024 0.0551902206801953 0 0.0551902206801953 0.772663089522734 0 0 0.0348771533465123 0.0348771533465123 0
872 Rana_catesbeiana 0.0441127753119805 0.0478378490322648 0.0475764489506182 0.0314468723551647 0 0.114266350129583 0.214867351935338 0.0920944118972681 0.255811274439649 0.0542643841145519 0.0814275031234199 0.0162947787101616
873 Rana_dybowskii 0.0691133827057112 0.0691133827057112 0.0907113148012459 0.0389150184573357 0.0166778650531439 0.172337938882487 0.204189390964373 0.0437548694923657 0.160434521472008 0.0479119343877756 0.0748623974808994 0.0119779835969439
874 Rana_sp 0.0509438729095947 0.0339625819397298 0.110378391304122 0.0373685715325394 0.0373685715325394 0.140132143247023 0.120755846896817 0.0905668851726128 0.21132273206943 0.0487667843237146 0.0975335686474291 0.0209000504244491
875 Rangifer_tarandus 0.0031426298144872 0.0125705192579488 0.00628525962897441 0.0123545598686445 0 0.135900158555089 0.635013042789731 0 0 0.0343647935444339 0.160369036540692 0
876 Rastrelliger_faughni 0 0.0214032498770781 0.00713441662569271 0.0140965043473832 0 0.0845790260842991 0.843752212021683 0 0 0 0.0290345910438639 0
877 Rastrelliger_kanagurta 0.0124255548101537 0.037839724724806 0.00511681606830713 0.0189911443931919 0.00539864091611221 0.122752738347336 0.632348979809088 0.0246164864493278 0.0529781119288029 0.00652690128511726 0.073728276111334 0.00727662515642328
878 Rattus_baluensis 0 0.0144767264093301 0.00447014440225413 0 0 0.0725153577413624 0.863266203331455 0 0 0.00804527449679874 0.0372262936187993 0
879 Rattus_losea 0 0.0327900897734764 0.0109300299244921 0 0 0.352189853122524 0.564468668703224 0 0 0 0.039621358476284 0
880 Rattus_rattus 0.00554989309430679 0.0116308128162756 0.0082050262326167 0.0171481055038721 0.00287349610295933 0.1695362700746 0.671259645161388 0.0151096417599318 0.0453289252797955 0.0125958948392716 0.0407622891349824 0
881 Rattus_tanezumi 0.00409799375724205 0.0186519295533755 0.00533344984233888 0.0213933726632758 0.00534834316581895 0.165798638140387 0.639945632269316 0.0290884378304235 0.0290884378304235 0.0202174957970319 0.0565434923065816 0.00449277684378487
882 Rattus_tiomanicus 0.00786093149031587 0.00786093149031587 0.00786093149031587 0.0476162155878369 0 0.126976574900898 0.736247697081629 0 0 0.0298075990721307 0.0298075990721307 0.00596151981442615
883 Regulus_regulus 0.00258380416796921 0.0245483877742025 0.0132425584054659 0.0535035264524569 0 0.184067496716846 0.540846729531236 0.0776565051623768 0.026190924676948 0.0457417374274135 0.0316183296850856 0
884 Reithrodontomys_fulvescens 0.0141315145199791 0.0098920601639854 0.00706575725998957 0.0289358511484732 0.0124010790636314 0.099208632509051 0.499222926407725 0.0998445852815449 0.0499222926407725 0.0348785307509428 0.134531475753636 0.00996529450026936
885 Reithrodontomys_mexicanus 0.0101193388028863 0.0113098492502846 0.0107145940265854 0.0538846220825079 0.00414497092942369 0.188596177288778 0.55711479640291 0.0293218313896268 0.0195478875930846 0.0338221757643006 0.0801710832931569 0.00125267317645558
886 Reithrodontomys_sumichrasti 0.0082727472943938 0.00601654348683185 0.00977688316610176 0.0460576154617707 0.00200250502007699 0.0780976957830026 0.622420403628407 0.0746904484354089 0.0248968161451363 0.0402233667933479 0.0851788943859131 0.0023660803996087
887 Relictus_solitarius 0.00776951053058238 0.108372508817696 0.00985204625615414 0.0175511051758372 0.0175511051758372 0.108637289868537 0.543563459356006 0.040156866293548 0.0800647805272205 0.0368754622839522 0.0238921423296111 0.00571372338501891
888 Rhabdophis_tigrinus 0.00720825146620408 0.0360412573310204 0.0108123771993061 0.0135066614140073 0.0135066614140073 0.175586598382095 0.626793506243776 0 0.0189937426134478 0.0172148724593182 0.0745977806570455 0.00573829081977273
889 Rhabdosargus_sarba 0 0.0352234579295531 0.0176117289647766 0 0.00584858914435776 0.0292429457217888 0.512755412447127 0.151495917313924 0.0699211926064264 0.00790670026097986 0.162087355350087 0.00790670026097986
890 Rhadinocentrus_ornatus 0.0242982695241984 0.0429378624450638 0.0261043253637253 0.0273331218273974 0.00475361964981966 0.130347795128234 0.594992928523401 0 0.0404193511196901 0.0183464658846899 0.0859253135057379 0.00454094702804224
891 Rhamdia_quelen 0.00728388430417298 0.0473452479771244 0.00364194215208649 0.0096598179938675 0 0.135237451914145 0.660992040254529 0 0.0227928289742941 0.0188411310716301 0.0879252783342738 0.0062803770238767
892 Rhinichthys_osculus 0.00314573428866486 0.0849348257939513 0.00943720286599459 0 0 0.149647074017914 0.528363359732642 0.0215658514176589 0.129395108505953 0.00408393574317895 0.0530911646613263 0.0163357429727158
893 Rhinogobius_flumineus 0 0.0548802105986252 0.0274401052993126 0 0 0.203960935941251 0.394324476153085 0 0.157729790461234 0.0230949259352132 0.0923797037408529 0.0461898518704264
894 Rhinogobius_giurinus 0.00581002995030376 0.0235367961412134 0.0251621282431186 0.0607492246492572 0.0063502354374487 0.160596006160374 0.439382102436087 0.0284898768027185 0.18518419921767 0.0226381055504757 0.0360362559728979 0.00606503943843463
895 Rhinogobius_nagoyae 0 0.0925056571077377 0.0513920317265209 0 0 0.097989056335833 0.567236114885236 0 0 0.0908938761641296 0.0727151009313036 0.0272681628492389
896 Rhinogobius_rubromaculatus 0.00829872548223399 0.0788378920812229 0.020746813705585 0.0473347181664137 0.0118336795416034 0.153837834040845 0.527542916160523 0.0155159681223683 0.046547904367105 0.0325467448480362 0.0488201172720543 0.00813668621200906
897 Rhinolophus_affinis 0 0.0492385895931864 0.00492385895931864 0.020967557452904 0 0.167740459623232 0.641704781581899 0 0 0.013579382681113 0.101845370108348 0
898 Rhinolophus_clivosus 0.00368326802754463 0.0368326802754463 0.00368326802754463 0.0236218033983707 0 0.26574528823167 0.558252850833749 0 0.0452637446621959 0.0170046206874265 0.0442120137873088 0.00170046206874265
899 Rhinolophus_darlingi 0.00236643185671115 0.0236643185671115 0.00236643185671115 0.0217874933014441 0 0.228768679665163 0.571250166835123 0.0519318333486475 0.0259659166743238 0.0130724959808664 0.058826231913899 0
900 Rhinolophus_fumigatus 0.00256760752895684 0.0231084677606116 0.00770282258687052 0.0227735624307476 0 0.330216655245841 0.513521505791368 0 0.0513521505791368 0.0139306365932765 0.0313439323348721 0.00348265914831912
901 Rhinolophus_macrotis 0.00499526784479661 0.0399621427583729 0.00166508928159887 0.0176867181855681 0 0.203397259134033 0.685317121095847 0 0 0.00213529098635379 0.0448411107134296 0
902 Rhinolophus_monoceros 0.00437938451188184 0.0131381535356455 0.0218969225594092 0.0614896139313642 0 0.204965379771214 0.654198779146061 0 0 0.00570453807777489 0.0342272284666493 0
903 Rhinolophus_pearsonii 0.00210318889742294 0.0483733446407277 0.0073611611409803 0.0123298773279512 0 0.226047751012439 0.630867615282578 0 0 0.0121528436163168 0.0607642180815839 0
904 Rhinolophus_rouxii 0.00995343815078212 0.00331781271692737 0.00331781271692737 0.0416569818903104 0 0.222170570081655 0.709512465744641 0 0 0.00503545934937818 0.00503545934937818 0
905 Rhinophylla_pumilio 0 0.0203140748979287 0.0406281497958575 0.0206575495942705 0 0.185917946348435 0.534514095751749 0 0 0.118780910167055 0.0791872734447036 0
906 Rhodeus_amarus 0 0.131774975032701 0.0109812479193917 0 0.0235025489006494 0.0705076467019481 0.532518279038398 0.0380370199313141 0.0760740398626283 0.0291510606532424 0.0728776516331061 0.0145755303266212
907 Rhodeus_notatus 0 0.0637598761994483 0.00910855374277833 0.0487444853104252 0 0.132232933444881 0.622854584430167 0 0.0240905542093482 0.0313754223984026 0.0587190482980133 0.0091145419665369
908 Rhodeus_ocellatus 0.0130550559845125 0.0687492360688883 0.0290197140495909 0.0379065377929367 0.0148754101890904 0.132845140764783 0.488651200967664 0.0363232389954025 0.0548604045252982 0.0321596405105388 0.0825251606859695 0.00902925946532463
909 Rhodeus_sinensis 0 0.0247853909786171 0.00247853909786171 0 0.0123926954893086 0.136319650382394 0.436222881223662 0.109055720305915 0.257768066177618 0.00524426408615577 0.00524426408615577 0.0104885281723115
910 Rhopocichla_atriceps 0 0.0264686232144788 0.00661715580361971 0.0268401126631031 0 0.268401126631031 0.377749733777007 0.0944374334442517 0.0944374334442517 0 0.105048381022257 0
911 Rhynchocypris_lagowskii 0.0175389269730683 0.0802146554869587 0.0143047098831892 0.0224640165929757 0.00895867560813562 0.165875079709644 0.492726890958115 0.010063520588031 0.0314206986513868 0.0215710695506768 0.125655001523776 0.00920675447404284
912 Rhynchonycteris_naso 0.00603272458425939 0.0120654491685188 0.00603272458425939 0.0162390322142328 0 0.0974341932853969 0.803290793530716 0 0 0.00981751377210273 0.0490875688605136 0
913 Rodentia_sp 0.0381072212938611 0.00346429284489646 0.0184762285061145 0.0403047204865193 0.00223915113813996 0.053739627315359 0.532735183029299 0.110221072350889 0.0367403574502965 0.0614895545942343 0.102482590990391 0
914 Rousettus_aegyptiacus 0.0158909523243902 0.0365491903460974 0.0143018570919512 0.0396328076663793 0.0198164038331897 0.317062461331034 0.45614645603251 0 0 0.0287428203926994 0.0670665809162986 0.0047904700654499
915 Rupicapra_rupicapra 0 0.0452344406278725 0.00753907343797875 0 0 0.196459384295564 0.667961906604917 0 0 0 0.0828051950336674 0
916 Sacalia_quadriocellata 0.00352032217848263 0.00704064435696526 0.0105609665354479 0.0196652480315237 0 0.294978720472855 0.540589474533239 0 0.0831676114666521 0.00505962655310431 0.0354173858717302 0
917 Salamandra_salamandra 0.0114307092712 0.0152097682362334 0.0138146659524586 0.0335459991221804 0.00273863206541035 0.100346820473813 0.57560691636485 0.0460666880649159 0.0195693402216078 0.0405454051681206 0.138830004243831 0.0022950508153791
918 Salamandrella_keyserlingii 0.00919795031547117 0.0485560943981402 0.00843174434850618 0.0196656866076939 0.0068408553592852 0.0704064647700154 0.619942982945889 0.0279956990615008 0.0408580176666741 0.0283224003690524 0.116908429588625 0.00287367456914684
919 Salanx_ariakensis 0.0106678497483029 0.134524151256211 0.00962837588037135 0 0 0.0501332929186794 0.541464951885444 0.0452231770060945 0.0675921310716037 0.033642648800419 0.0998441827810913 0.00727923865178313
920 Salanx_cuvieri 0 0.0932270001501382 0.0466135000750691 0 0 0.107569615557852 0.499430357947169 0 0 0.0361656466099674 0.14466258643987 0.0723312932199348
921 Salmo_salar 0.0181688862877021 0.0424504122498897 0.0386974285474482 0.0333358136221993 0.00916828806639475 0.151382450513975 0.429378074450931 0.0436017788133351 0.0895520575885069 0.0414010629348149 0.0952541570780118 0.00760958984679197
922 Salmo_trutta 0 0.0816401449640177 0.00782769497313612 0.012017887406881 0 0.0976172392378985 0.696964712903817 0 0.0287393391462866 0.0107252847676934 0.0608165733876949 0.00365112321257515
923 Saltator_coerulescens 0 0.0237599193859878 0.00593997984649695 0 0 0.32687889094662 0.577875182209203 0 0 0.0280911546907252 0.0374548729209669 0
924 Saltator_maximus 0 0.0402204407664898 0.00874350306589147 0 0 0.195595049139803 0.675208173026631 0 0.0424011032272474 0.00257538284907965 0.0352563479248571 0
925 Salvelinus_leucomaenis 0.0130410271698784 0.0130410271698784 0.0260820543397568 0.0236437886366067 0 0.0945751545464269 0.690291964480781 0 0.0627538149527983 0.0437549535450704 0.0328162151588028 0
926 Sander_vitreus 0.00529703136825876 0.0560926711894233 0.0105940627365175 0.0373071010357775 0 0.123835679522754 0.603598625769237 0.0473880575483457 0 0.0142724194660985 0.0853351624978906 0.0162791888656981
927 Sapajus_apella 0.00714732534108095 0.0142946506821619 0.00714732534108095 0.017410771657151 0 0.208929259885811 0.699807766582261 0 0 0 0.0452629005104525 0
928 Sarcocheilichthys_nigripinnis 0.0100287977466528 0.0802303819732227 0.00601727864799171 0.0281307478495047 0.0140653739247524 0.168784487097028 0.464433623647493 0.00844424770268169 0.0591097339187718 0.0192906392990281 0.131819368543358 0.00964531964951404
929 Sarda_sarda 0 0.0216210513898375 0.0324315770847563 0 0 0.129333198313755 0.710345999060293 0 0 0.0132835217689198 0.0664176088445989 0.0265670435378396
930 Sardina_pilchardus 0 0.113100467107262 0.0565502335536311 0 0 0.156857369135646 0.441808025203962 0.0631154321719946 0.126230864343989 0 0.042337608483515 0
931 Saurogobio_dabryi 0.0132038172476663 0.00344045226814899 0.00165047715595829 0.0392159184957525 0 0.177865154377036 0.401482432509503 0.0425992138319014 0.122348258671704 0.127952006371208 0.0628932017261827 0.00734906734493851
932 Saxicola_torquata 0.00452877461871293 0.0347206054101325 0.00754795769785489 0.00548869140639579 0 0.282667607429383 0.541895914832942 0 0.0221182006054262 0.00466302683073011 0.0948148788915123 0.00155434227691004
933 Sceloporus_aeneus 0.00455093211901161 0.0242716379680619 0.012135818984031 0.0103311390058022 0.00688742600386814 0.0792053990444836 0.728764129868751 0.0242921376622917 0 0.0365204597812331 0.0689830906978847 0.00405782886458146
934 Sceloporus_bicanthalis 0.00488187853079874 0.0292912711847925 0.0146456355923962 0.0232459543125417 0.0464919086250834 0.0464919086250834 0.631699583858276 0.157924895964569 0 0.0113317408266149 0.0339952224798446 0
935 Sceloporus_cowlesi 0.00499812063020855 0.036236374569012 0.00874671110286496 0.0318752161666228 0.0182144092380702 0.100179250809386 0.630357876648398 0.0475741793696904 0.0237870896848452 0.0405644572886491 0.0574663144922528 0
936 Sceloporus_graciosus 0.00736065705738678 0.0231965995113087 0.0107250921698709 0.0196642862018923 0.000736235527752505 0.124200841817983 0.672769936495351 0.0122283924449873 0.0231332313373938 0.0412765467837216 0.0630357653247098 0.00167241532764225
937 Sceloporus_occidentalis 0.005392006382683 0.0345088408491712 0.0043136051061464 0.0230114241624041 0.011505712081202 0.143821401015025 0.639090007419495 0.0135976597323297 0.0271953194646594 0.0344343613365471 0.0631296624503364 0
938 Sceloporus_scalaris 0.0220094594659149 0.0357653716321117 0.0247606418991543 0.0405903937110756 0 0.0879458530406637 0.445141317698129 0.0370951098081774 0 0.0788636192772275 0.227828233467546 0
939 Sceloporus_slevini 0.00420735421979975 0.016829416879199 0.00210367710989987 0.0233248614620392 0.00932994458481568 0.0606446398013019 0.689669503709575 0.0862086879636969 0.0287362293212323 0.00526304566322936 0.073682639285211 0
940 Sceloporus_tristichus 0.0057352587226757 0.0379960890377265 0.00645216606301017 0.0309958464813516 0.0129149360338965 0.157562219613537 0.571317127170461 0.0533941240346225 0.042715299227698 0.0281450203878334 0.051012849452948 0.00175906377423959
941 Sceloporus_undulatus 0.0104057010749857 0.0448245584768616 0.00840460471441155 0.0347409045465625 0.0221078483478125 0.151596674385 0.560193917410381 0.0368548629875251 0.0294838903900201 0.0368680136968873 0.0614466894948121 0.00307233447474061
942 Schedophilus_velaini 0 0.0111866107926699 0.0335598323780096 0.0571534115043679 0 0.228613646017472 0.460015263327839 0 0.15333842110928 0.0518149060341797 0.00431790883618164 0
943 Schismatogobius_ampluvinculus 0.00411981752450569 0.101509780165045 0.0109860646642974 0.00675727079953971 0 0.125721641563286 0.605481287120296 0.0258594509177632 0.0363439431676993 0 0.0634107784331111 0.0198099656444571
944 Schizopygopsis_malacanthus 0.00296743267422807 0.0977966741957701 0.00924553463148042 0.0153005101646516 0.0111120623546148 0.112969989254029 0.569133177812685 0.0180468849459577 0.0267641158042386 0.0270952855527927 0.104623964554729 0.00494436805482261
945 Schizopygopsis_thermalis 0.0103510211748958 0.196669402323019 0.0207020423497915 0 0 0.0267780076248116 0.52090065927097 0 0.0801385629647647 0 0.144460304291747 0
946 Schizopygopsis_younghusbandi 0.0287434389838466 0.118759510353142 0.0202933231275671 0.0246780608820049 0 0.131029003349616 0.507311549226404 0 0.00905878564242132 0.0123874752538882 0.143907342637487 0.00383151054362231
947 Schizothorax_esocinus 0.032912267576765 0.0164845906447385 0.0164276769320265 0.0154339038830521 0 0.0617356155322083 0.788378193279646 0 0 0.0329092888793572 0.0357184632722062 0
948 Schizothorax_plagiostomus 0.00813602599286488 0.0743887349592411 0.0196818315492218 0.0167378903788595 0.00792706017148409 0.159235717545965 0.571766148968495 0.00701509835308622 0.0148164802441032 0.0296735125122895 0.0734844446193426 0.0171370547050472
949 Schizothorax_richardsonii 0 0.156732943967694 0.0161521175696853 0 0.128324558371312 0.0183885208996189 0.475388476237269 0.0382858435140783 0.0765716870281566 0 0.0176478033012365 0.0725080491109495
950 Schizothorax_waltoni 0.0150086808405789 0.0617192597073377 0.0257291671552781 0.0727880857562864 0.010918212863443 0.129808297360243 0.442392740598681 0.0460422552869843 0.026309860163991 0.0293691462295714 0.123131924763564 0.0167823692740408
951 Schizothorax_wangchiachii 0 0.2013967299478 0.0191806409474095 0 0 0.170380230074306 0.457046140591888 0.024055060031152 0 0 0.127941198407446 0
952 Scincella_lateralis 0.00418793325770024 0.0418793325770024 0.0052349165721253 0.00773796052158758 0.0019344901303969 0.106396957171829 0.664519510441681 0.0184588752900467 0.0553766258701401 0.00505036061611554 0.0858561304739641 0.00336690707741036
953 Scleropages_formosus 0.00497597053931446 0.0660352411930355 0.00653450542586532 0.00806871401527799 0.0183208635104367 0.144647311916514 0.667857547012164 0.0244935237774174 0.0112987978309689 0.00974770911202094 0.027307433107265 0.0107123825597197
954 Scomber_australasicus 0 0.0232292013201789 0.0117901834004917 0 0 0.195591324142714 0.640099692505766 0 0 0.0525344169128666 0.0767551817179831 0
955 Scomber_colias 0 0.0772986963710532 0.00858463319337342 0.00886562005861928 0.0177312401172386 0.09550913516722 0.636416355774512 0.0681866990812208 0 0.0137444258476582 0.059918768541446 0.0137444258476582
956 Scomber_japonicus 0.00524915856700653 0.0524915856700653 0.0213841312592762 0 0.00805629306619113 0.215211196894199 0.643470222162004 0 0 0.0108274824762514 0.0433099299050055 0
957 Scomberomorus_commerson 0.0135266427018975 0.0495976899069573 0.0541065708075898 0.0514919534805958 0.0102983906961192 0.308951720883575 0.370303835668966 0.0370303835668966 0.0370303835668966 0.0263131667246414 0.0413492619958651 0
958 Scomberomorus_munroi 0.0415628881909112 0.0286837315897764 0.0579968468577521 0.0656606445959016 0.00904420813803473 0.196415462657941 0.316012061955654 0.085385813910814 0.0408095597285794 0.0423376608557935 0.108969376493626 0.00712174502521561
959 Scomberomorus_munroi_x_Scomberomorus_semifasciatus 0 0.015151603621196 0.015151603621196 0.0924999799860813 0.00691324910869552 0.224471354271112 0.354130652833856 0.0908532876863475 0.0196844658824092 0.0751608608145779 0.0973505581219613 0.00863238405256684
960 Scomberomorus_semifasciatus 0.00129900875159708 0.014777572028057 0.0160765807796541 0.0837849502268947 0 0.230652550685159 0.345287392573891 0.107070788050094 0.0175109068051522 0.0700522254074016 0.10418153868554 0.00930648600655956
961 Scombrops_boops 0.00403967755897916 0.0888729062975416 0.00807935511795833 0.0136060909690044 0 0.156470046143551 0.628869691885703 0.0196521778714282 0.0196521778714282 0.0151894690711017 0.0394926195848644 0.00607578762844068
