Binomial,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche
Ficedula_westermanni,"-2,544841601","0,1563502051","-0,05180909037","0,1189966538","0,05410311771","0,09634948913","0,1751316141","-0,01184983064","0,03254393445","-1,318682884","-0,118811622","0,1767997483","-0,009016846174",Indo_Malay,Carnivore,Invertivore,Invertivore glean arboreal
Ficedula_zanthopygia,"-1,924241405","0,1325113549","-0,1342778459","0,0276764632","-0,05470166144","0,07990568123","0,06084495026","0,004530881596","0,03341510348","-1,021468035","-0,1099518112","0,0714688906","-0,0008954923128",Palearctic,Carnivore,Invertivore,Generalist
Florisuga_fusca,"-2,540865314","-1,129793029","0,58006751","-0,5564651788","-1,113505151","0,05765187789","-0,2654177145","0,01814008322","0,04539897869","-0,6457997914","1,139782479","-0,1552747304","0,1364388988",Neotropic,Herbivore,Nectarivore,Nectarivore aerial
Florisuga_mellivora,"-2,691010575","-1,102854192","0,651416232","-0,4048325265","-0,9635858121","-0,003694065597","-0,147492557","-0,09967990162","0,042263619","-0,6935366581","1,060506392","-0,05188619358","0,1104840854",Neotropic,Herbivore,Nectarivore,Nectarivore aerial
Fluvicola_albiventer,"-1,677461982","-0,1683650996","-0,02533376543","-0,1697106856","0,2955415241","0,1582531506","0,3418943118","-0,01143378156","-0,02925565917","-0,6640131991","0,1834094903","0,3365665435","0,05203549383",Neotropic,Carnivore,Invertivore,Invertivore ground
Fluvicola_nengeta,"-1,071574602","-0,05865274574","0,002474248029","-0,1131569581","0,1938140785","-0,06439845997","0,3265212009","-0,005940055549","-0,08481326147","-0,4742401418","0,1216552573","0,3128332081","0,05871829131",Neotropic,Carnivore,Invertivore,Invertivore ground
Fluvicola_pica,"-1,671305901","-0,1270370498","0,006746611797","-0,03685545196","0,30892508","0,1090053233","0,2920558788","-0,02148527693","0,002458284217","-0,6676995336","0,09599864701","0,2785070293","0,0152323749",Neotropic,Carnivore,Invertivore,Generalist
Formicarius_analis,"0,1605244477","0,08578827485","0,2882270437","0,1998164384","0,2530371115","-0,01142542207","0,09253905459","0,0006038172848","-0,05948378663","0,03676184184","0,01722950998","0,06746331914","0,01170420975",Neotropic,Carnivore,Invertivore,Invertivore ground
Formicarius_colma,"-0,2003114622","0,1147453354","0,2775147068","0,1697455709","0,248940681","0,03164954342","0,0898420915","-0,01398701484","-0,00796229568","-0,1605677356","0,02587314692","0,06523425938","-0,0309612364",Neotropic,Carnivore,Invertivore,Invertivore ground
Formicarius_moniliger,"0,1075527825","0,0387037357","0,3700867406","0,2378641589","0,2615719454","-0,06583974385","0,04603969643","0,04305697895","-0,05317270832","0,04553734894","0,06227814232","0,01352870685","0,005811568339",Neotropic,Carnivore,Invertivore,Invertivore ground
Formicarius_nigricapillus,"0,1423161523","-0,1669363763","0,3241000559","0,2961861396","0,3046749211","0,05016888342","0,01636114391","0,04451537343","-0,000672786909","0,2606575284","0,05001146248","-0,01025573033","0,0007491880914",Neotropic,Carnivore,Invertivore,Invertivore ground
Formicarius_rufifrons,"0,05017923524","0,1258151022","0,1500153571","0,1959607831","0,2926509814","-0,0916276477","0,06895158902","0,003234165093","-0,04233673089","-0,02429436164","-0,07801139305","0,03507877401","-0,006421861825",Neotropic,Carnivore,Invertivore,Invertivore ground
Formicarius_rufipectus,"0,3989536511","0,1030117414","0,3762923152","0,2141878769","0,3215167714","-0,005911311565","0,03807610832","0,03049978098","0,1131995777","0,1551939926","0,0516136865","-0,00980410709","-0,163735229",Neotropic,Carnivore,Invertivore,Invertivore ground
Formicivora_erythronotos,"-2,190764407","0,04740022062","0,1111928219","0,1146253631","0,2114065692","-0,1055820026","0,1214727697","-0,02416870398","0,02139489588","-1,059437902","0,01297857727","0,09511231514","-0,02790497547",Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Formicivora_grisea,"-1,949224035","-0,1298380624","-0,03789994583","0,05187625989","0,3280462212","-0,04527552707","-0,01771446839","0,018509445","-0,003890285447","-0,7772750287","0,01442556922","-0,04140358017","0,04364733826",Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Formicivora_iheringi,"-2,358340499","0,07986184068","-0,01116241827","-0,2549431565","0,2285746171","-0,07200034923","0,06145921301","0,0458382035","-0,03172068394","-1,229824872","0,196955543","0,04100654409","0,03349808846",Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Formicivora_intermedia,"-1,994515332","-0,1305721112","0,07218341807","-0,0349524093","0,4037541063","-0,07128454989","0,09825650701","0,01311139063","0,07305317935","-0,8114107725","0,1442942881","0,05713665384","-0,05812394852",Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Formicivora_littoralis,"-1,541030932","0,001412471159","0,02120509414","-0,1465287679","0,2929849505","-0,1166125104","-0,06131563878","0,0780627668","-0,05449383695","-0,7478529076","0,1537920826","-0,08957233838","0,05840115028",Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Formicivora_melanogaster,"-2,041438014","0,02330206732","-0,007796209746","-0,04937204673","0,2489488637","-0,09129871986","-0,1268111268","-0,006480792224","-0,04557295863","-0,9861816382","0,05879576296","-0,1448151946","0,06793839229",Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Formicivora_rufa,"-1,912472778","-0,06050530898","0,07758023468","-0,174983996","0,4058567204","-0,1290577487","-0,006421111723","0,02059903298","0,03109418713","-0,8621333851","0,2253792054","-0,04912345508","-0,02837337164",Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Formicivora_serrana,"-1,975155492","0,05435309136","0,05584595853","-0,1011595509","0,2843345996","-0,155054343","-0,06926863638","0,01883169854","-0,0780470116","-0,9981601268","0,129923048","-0,09593965678","0,07471992088",Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Forpus_coelestis,"-0,6631815225","-0,871002794","-0,4398244895","1,120977959","-0,3919546609","0,1340357145","-0,189773529","0,01069190749","0,04853632322","0,6226187515","-0,798177429","-0,1266447239","0,1806462053",Neotropic,Herbivore,Omnivore,NA
Forpus_conspicillatus,"-0,8586193251","-0,6014896837","-0,335042929","1,154844327","-0,4692868576","0,2220843225","-0,225516344","0,008605199326","-0,07932742275","0,2746845461","-0,8283117695","-0,1446100158","0,2851254348",Neotropic,Herbivore,Omnivore,NA
Forpus_cyanopygius,"-0,5027976458","-0,6679363925","-0,377314364","1,137452261","-0,4761686337","0,1298125655","-0,2057273579","-0,03784511347","-0,07158570782","0,5061479297","-0,8349148713","-0,1288875326","0,2677072767",Neotropic,Herbivore,Frugivore,Fugivore glean
Forpus_modestus,"-0,6616799953","-0,7756665258","-0,3785817181","1,121716636","-0,3729280597","0,1663762149","-0,2344437215","-0,02166200474","0,04669364157","0,5410147552","-0,7922520527","-0,1711142235","0,1729995749",Neotropic,Herbivore,Frugivore,Fugivore glean
Forpus_passerinus,"-0,826379315","-0,8310905474","-0,3469612286","1,064274414","-0,3365716581","0,2350287571","-0,2455342894","-0,03008684111","0,04591460241","0,4967644538","-0,7139693679","-0,1783261205","0,1876565013",Neotropic,Herbivore,Granivore,Granivore ground
Forpus_xanthops,"-0,4962271053","-0,8262593687","-0,5576743061","0,9762648092","-0,275447761","0,1873788941","-0,1595483631","-0,08153318551","-0,07390972374","0,6630582852","-0,7954767915","-0,08633828979","0,2945427372",Neotropic,Herbivore,Omnivore,NA
Forpus_xanthopterygius,"-0,6446318251","-0,599495085","-0,3506903346","1,014641656","-0,4973997032","0,1430052118","-0,124889571","0,08457983443","-0,07788711153","0,3435975794","-0,7341630442","-0,05243907227","0,2607453002",Neotropic,Herbivore,Omnivore,NA
Foudia_eminentissima,"-0,6879126627","-0,3232153569","-0,2151609015","0,4421221087","0,2330744828","0,09985843898","-0,1731491887","-0,01263252906","0,0155700396","0,0834415321","-0,3434122988","-0,1727143457","0,08731384286",Madagascar,Carnivore,Invertivore,Invertivore glean arboreal
Foudia_flavicans,"-1,326685666","-0,261001894","-0,1738130164","0,283671476","0,2936789096","0,0251335586","-0,04907953733","-0,05456079427","0,0135988659","-0,303144245","-0,2167261253","-0,05908106765","0,05985745048",Madagascar,Carnivore,Invertivore,Invertivore glean arboreal
Foudia_madagascariensis,"-1,327615333","-0,1516322828","-0,2724849776","0,4941745301","0,1795846949","0,007101389682","-0,1228808867","-0,03569400935","0,05973052623","-0,3511036734","-0,4588689592","-0,1296107037","0,02352488562",Madagascar,Herbivore,Granivore,Granivore arboreal
Foudia_omissa,"-1,095108155","-0,2771279375","-0,2666399638","0,4953118559","0,1894492747","0,01854903071","-0,09509566902","-0,03903148984","-0,005626422375","-0,1412579644","-0,4212773265","-0,09461312613","0,09676379323",Madagascar,Herbivore,Omnivore,NA
Foudia_rubra,"-1,197864372","-0,2972548045","-0,03537149466","0,4405922271","0,2960582464","0,1229152597","-0,09762075075","-0,03278942627","-0,007291271282","-0,2020715541","-0,2278218495","-0,1012665407","0,09417111468",Madagascar,Carnivore,Invertivore,Invertivore glean arboreal
Foudia_sechellarum,"-1,204001043","-0,3215601627","-0,1159580935","0,3395882132","0,2482301023","0,08953706269","-0,1234065404","0,03182033676","0,0152877402","-0,2017267041","-0,1939206099","-0,1281599826","0,08018847169",Madagascar,Carnivore,Invertivore,Invertivore glean arboreal
Foulehaio_carunculatus,"-0,2487100423","0,1020926087","0,1680686076","-0,5236277944","0,3074254482","0,01126954032","-0,01244491065","0,02194582859","0,1700610139","-0,2695042112","0,4451373439","-0,0550867919","-0,2064782585",Oceania,Herbivore,Omnivore,NA
Francolinus_adspersus,"2,327990777","0,5993661566","0,3877051214","0,4347561808","-0,02085572396","0,07423008391","0,1472501126","0,1012357866","-0,06602839892","0,6528968384","-0,2619929164","0,1303719605","-0,06449237001",Afrotropic,Omnivore,Omnivore,NA
Francolinus_afer,"2,436515129","0,5318973377","0,449316961","0,4762443778","0,02217898798","0,1198670918","0,1030970388","0,09755425765","-0,05027413424","0,7685414731","-0,2354095344","0,08547287423","-0,06809396184",Afrotropic,Herbivore,Herbivore terrestrial,Herbivore ground
Francolinus_africanus,"2,267756753","0,228663831","0,422058301","0,5346863303","-0,1461892793","0,01234888543","0,1344177729","0,01959159805","-0,07877625528","0,9280443362","-0,2084152794","0,1340329843","-0,01182040606",Afrotropic,Herbivore,Herbivore terrestrial,Herbivore ground
Francolinus_ahantensis,"2,497572962","0,6788519118","0,4981086989","0,4066900008","-0,1438793019","0,07478643877","0,1072584644","0,1853217373","-0,1300720403","0,6205393488","-0,1866467462","0,09870673473","-0,01376019287",Afrotropic,Herbivore,Herbivore terrestrial,Herbivore ground
Francolinus_albogularis,"1,367835439","0,832247452","0,6271973618","0,5945702228","-0,2240924701","0,01916117539","0,06111001241","0,09396201173","-0,0004758719196","-0,02661551707","-0,2761266945","0,04509552106","-0,1486886818",Afrotropic,Omnivore,Omnivore,NA
Francolinus_bicalcaratus,"2,438540742","0,4302363659","0,5523075873","0,521090075","0,1112136399","0,1558035098","0,04182671641","0,03497445852","-0,01026582284","0,8677938692","-0,1807615816","0,01986706599","-0,09524848935",Afrotropic,Herbivore,Omnivore,NA
Francolinus_camerunensis,"2,465865911","0,8003502752","0,5885090426","0,5602976609","0,007439861617","0,1391602002","0,1038468256","0,1817795647","-0,04541717182","0,5538143929","-0,2758008688","0,07693005987","-0,1086945752",Afrotropic,Herbivore,Omnivore,NA
Francolinus_capensis,"2,954555955","0,6235845088","0,354143015","0,3284049528","0,1058435926","0,1144366487","0,1678056291","0,04424444209","-0,1117463509","0,9365018863","-0,2328378455","0,1491032157","-0,03549462021",Afrotropic,Herbivore,Omnivore,NA
Francolinus_castaneicollis,"2,964896607","0,7589453979","0,5617602087","0,6908946702","-0,01699676937","0,1840383327","0,08104313935","0,1781376217","-0,05125217934","0,8549517875","-0,38167731","0,06054070118","-0,09187642348",Afrotropic,Omnivore,Omnivore,NA
Francolinus_clappertoni,"2,442667077","0,5542765232","0,5472132119","0,4605142751","0,07002614984","0,09260967483","0,127534409","0,02490638354","-0,08185046315","0,7439281026","-0,1762735491","0,1073859135","-0,05753351938",Afrotropic,Omnivore,Omnivore,NA
Francolinus_coqui,"1,434424299","0,8111994537","0,4739360969","0,3985839108","-0,2189042105","0,009247028275","0,07663828856","0,09735730599","0,0180454925","0,007992488647","-0,2312235407","0,06098427029","-0,1618849329",Afrotropic,Herbivore,Omnivore,NA
Francolinus_erckelii,"3,474828522","0,8876314265","0,3847184004","0,4019620283","-0,1588309258","-0,06560205998","0,09336892824","0,195354075","-0,1567102808","0,9314025978","-0,3321273598","0,07326838974","-0,03611024781",Afrotropic,Herbivore,Herbivore terrestrial,Herbivore ground
Francolinus_finschi,"2,605478734","0,3531750186","0,538212545","0,6556729132","-0,1959015304","0,01279045438","0,2306290112","0,07254250351","-0,09107568334","0,9862616008","-0,254646521","0,2265321726","-0,03213445365",Afrotropic,Omnivore,Invertivore,Invertivore ground
Francolinus_francolinus,"2,350679284","0,7860089636","0,3303520628","0,314186157","-0,02350869085","-0,07474983732","0,1269642401","0,02206276015","0,03627456909","0,5091414322","-0,2815306658","0,09162807571","-0,2058283587",Indo_Malay,Herbivore,Omnivore,NA
Francolinus_griseostriatus,"1,880777071","0,5251038106","0,2822844094","0,3718011164","-0,04506512208","0,08149373313","0,06839966033","0,1378854945","-0,07563668585","0,4928396569","-0,2509317141","0,05840154398","-0,02215757156",Afrotropic,Omnivore,Omnivore,NA
Francolinus_gularis,"2,379094324","0,9655685273","0,4056860432","0,4065176708","0,02851152912","-0,07640966649","0,2018216929","0,031520556","-0,04163000352","0,382024497","-0,347965058","0,1624352438","-0,1638239435",Indo_Malay,Herbivore,Omnivore,NA
Francolinus_hartlaubi,"1,849091435","0,1277527216","0,1604852167","0,4501645812","-0,05551383773","0,04573340181","0,1079580347","0,1087304388","-0,1068676854","0,8325261","-0,2674167178","0,1090571739","0,05967312622",Afrotropic,Herbivore,Omnivore,NA
Francolinus_harwoodi,"2,510941035","0,593241962","0,4653898257","0,4386549499","5,25E-05","0,1802462233","0,03968077466","0,2056631633","-0,07614354686","0,733143559","-0,2053323672","0,02506981229","-0,03585276631",Afrotropic,Herbivore,Omnivore,NA
Francolinus_hildebrandti,"2,543647897","0,6832493502","0,3654835931","0,3883370756","-0,1402637839","0,07994431706","0,1317363956","0,1705567946","-0,1040568563","0,6578512301","-0,2627229794","0,1237595051","-0,03310755578",Afrotropic,Herbivore,Herbivore terrestrial,Herbivore ground
Francolinus_icterorhynchus,"2,590190486","0,5840842114","0,5646045024","0,5170545425","-0,05360510042","0,04941605157","0,1330463099","0,09700468761","-0,118529336","0,7743934267","-0,2060967976","0,118065686","-0,02790613008",Afrotropic,Omnivore,Omnivore,NA
Francolinus_jacksoni,"3,298416955","1,059872108","0,4416009704","0,5040926722","-0,06856904896","0,003520472952","0,1026299542","0,1216901916","-0,09448621057","0,7400740264","-0,4264130589","0,07445285318","-0,1133305695",Afrotropic,Herbivore,Omnivore,NA
Francolinus_lathami,"1,39157041","0,9305576194","0,6095071959","0,351299922","-0,132267355","0,01794204036","0,1871531129","0,06255869775","-0,07166300908","-0,1337596036","-0,1470954395","0,1684973596","-0,1129782097",Afrotropic,Carnivore,Invertivore,Invertivore ground
Francolinus_leucoscepus,"3,015008222","0,4352919393","0,3582099451","0,4588587274","0,07296257149","0,1035335756","0,1364823377","0,04167452674","-0,09827526784","1,142239166","-0,2679746471","0,1220024738","-0,02086024551",Afrotropic,Herbivore,Omnivore,NA
Francolinus_levaillantii,"2,465376969","0,04755088528","0,535388906","0,5771917277","-0,09899875434","0,1077190957","0,2003529147","0,07668372321","-0,07141194159","1,170060352","-0,1095174968","0,2004965941","-0,001245879373",Afrotropic,Omnivore,Herbivore terrestrial,Herbivore ground
Francolinus_levaillantoides,"2,226850846","0,2239049798","0,4441168776","0,4965872049","-0,1495833952","0,01035267143","0,2017516465","-0,03677450228","-0,08769886596","0,9032744063","-0,1714361906","0,2038703304","-0,01324409245",Afrotropic,Herbivore,Omnivore,NA
Francolinus_nahani,"1,449555937","1,094698524","0,4601004717","0,3621178375","-0,2979141416","-0,09184735574","-0,001752357377","0,1491458548","-0,1697050274","-0,2567068073","-0,2866538202","-0,009543676321","-0,01492656383",Afrotropic,Herbivore,Omnivore,NA
Francolinus_natalensis,"2,508983723","0,6125602149","0,3998972865","0,3935159194","-0,0740477873","0,01724660807","0,1011970703","0,1358360021","-0,1077683789","0,7060892093","-0,2270323017","0,08593042805","-0,03061398335",Afrotropic,Herbivore,Herbivore terrestrial,Herbivore ground
Francolinus_nobilis,"2,847118746","1,028994885","0,5846128525","0,5998573206","-0,1914560409","-0,03762700017","-0,01649144334","0,05772829699","-0,1787817756","0,5228154506","-0,3908630825","-0,0278907366","-0,02091128885",Afrotropic,Herbivore,Granivore,Granivore ground
Francolinus_ochropectus,"3,070996622","0,6257347741","0,3088295899","0,2421810132","0,02755195714","0,02941471908","0,1203299072","0,1958945533","-0,03248067257","0,9695789719","-0,1880620671","0,08911063075","-0,1129538029",Afrotropic,Herbivore,Omnivore,NA
Francolinus_pictus,"1,583477897","0,803255727","0,4836533174","0,5023931685","-0,1082949919","0,01751690994","0,1268501943","0,05193860124","0,00200552175","0,1221836815","-0,3029665986","0,1051500649","-0,1536710856",Indo_Malay,Herbivore,Omnivore,NA
Francolinus_pintadeanus,"1,974764648","0,3967742657","0,2829840053","0,5129831289","-0,1063020385","0,01326095028","0,0684874506","0,06139080952","0,0009064258731","0,6746022779","-0,3242195776","0,05707288147","-0,08836148007",Indo_Malay,Herbivore,Omnivore,NA
Francolinus_pondicerianus,"1,68492652","0,475232545","0,3151727553","0,3706529019","0,001564691422","-0,05457105876","0,219396429","-0,007934996044","-0,1092894227","0,4448904233","-0,2256227348","0,2034247829","-0,02059302296",Indo_Malay,Herbivore,Omnivore,NA
Francolinus_psilolaemus,"2,52100915","0,3176658568","0,4631143465","0,450109885","-0,09944561135","0,05860394358","0,2270600239","0,1004966625","-0,142546347","0,951336979","-0,1418420661","0,2244186654","0,02825912702",Afrotropic,Herbivore,Herbivore terrestrial,Herbivore ground
Francolinus_rufopictus,"3,09290631","0,4506851199","0,4555087129","0,4748994231","0,05858970376","0,1682508843","0,1950035121","0,09875600901","-0,1069209679","1,151428522","-0,2159860073","0,1819949493","-0,01777468633",Afrotropic,Herbivore,Herbivore terrestrial,Herbivore ground
Francolinus_schlegelii,"1,328091731","0,726732509","0,4821603875","0,5412829181","-0,1617209403","0,04258079479","0,07160127124","0,106561903","0,01838338858","0,06038145907","-0,2984111827","0,05485726993","-0,1432491274",Afrotropic,Herbivore,Omnivore,NA
Francolinus_sephaena,"1,861688257","0,8107875534","0,3902658712","0,2607875627","-0,1670082631","-0,03746048461","0,1547460644","0,08661664273","-0,09490981963","0,1957959702","-0,1925265864","0,1413046866","-0,07126350347",Afrotropic,Omnivore,Invertivore,Invertivore ground
Francolinus_shelleyi,"2,58112891","0,100366093","0,4581198246","0,5710702006","-0,1972117757","0,02655128283","0,2013754344","0,07501719421","-0,08115126263","1,177140246","-0,1714122487","0,2042478176","-0,002205893897",Afrotropic,Herbivore,Omnivore,NA
Francolinus_squamatus,"2,463130124","0,5993369822","0,3096010147","0,3728662562","0,01116274758","0,1091443764","0,05981290028","0,1457044923","-0,1042086998","0,7150503778","-0,2651571265","0,04652573866","-0,01164225778",Afrotropic,Herbivore,Herbivore terrestrial,Herbivore ground
Francolinus_streptophorus,"2,031864222","0,4885651838","0,50608823","0,5738276397","-0,2311617777","-0,006552984711","0,09417947462","0,09353093401","-0,03072036045","0,5856053363","-0,247680881","0,08629437567","-0,08567107643",Afrotropic,Omnivore,Omnivore,NA
Francolinus_swainsonii,"2,829117549","0,4542748401","0,4403600332","0,5123192753","0,01061128664","0,1264255016","0,1635786321","0,08202156181","-0,1113609251","1,023589475","-0,2500235058","0,1533355573","-0,008966356371",Afrotropic,Herbivore,Omnivore,NA
Francolinus_swierstrai,"2,548513413","0,5639604553","0,2271486483","0,3964132395","0,02988455524","0,03408461514","-0,008157089224","0,07752505592","-0,04646786257","0,8134434415","-0,3353075643","-0,02789238661","-0,0636913961",Afrotropic,Herbivore,Omnivore,NA
Fraseria_cinerascens,"-1,085848028","0,1370231685","-0,04513319161","-0,1385353621","-0,01801665041","-0,01689581649","0,06494814148","0,1214628702","-0,01241874561","-0,6696621072","0,06277206238","0,06057747849","0,008551726998",Afrotropic,Carnivore,Invertivore,Generalist
Fraseria_ocreata,"-0,4239220859","0,1046626711","-0,09795975345","-0,130823933","0,02848590187","0,003290214102","0,001997205819","0,08575785272","0,03892656303","-0,2998812153","0,01499447861","-0,006319625748","-0,03772588948",Afrotropic,Carnivore,Invertivore,Invertivore glean arboreal
Fratercula_arctica,"2,703114207","-0,2917058779","0,6836105696","1,179938265","-0,4519514449","-0,09346640348","-0,7009341753","-0,07877852197","0,3995851915","1,667813582","-0,379760614","-0,7082414581","-0,3513151321",Nearctic,Carnivore,Aquatic predator,Aquatic dive
Fratercula_cirrhata,"3,300289605","-0,4426494206","0,5204843662","1,084368214","-0,3089337398","-0,07449107166","-0,6233351517","-0,1156639785","0,294684876","2,095905206","-0,3836473156","-0,626366881","-0,2405503567",Palearctic,Carnivore,Aquatic predator,Aquatic dive
Fratercula_corniculata,"2,740029843","-0,1186505666","0,4433011579","0,935958481","-0,3235384879","-0,1106522908","-0,8019142835","-0,1402716426","0,5117408952","1,561715073","-0,4251539704","-0,8249737454","-0,4686268511",Palearctic,Carnivore,Aquatic predator,Aquatic dive
Frederickena_unduligera,"0,8904685309","-0,219038229","-0,1776562691","0,1703924412","0,2271584685","-0,1524542501","-0,05461670759","0,04825110678","0,07126387842","0,7057969681","-0,1803283952","-0,08730631817","-0,05692674911",Neotropic,Carnivore,Invertivore,Invertivore ground
Frederickena_viridis,"0,7064890346","-0,198807177","-0,0267615318","0,2425030523","0,2972437648","-0,1297798952","-0,0356371528","0,05701394735","0,0926949191","0,6053642359","-0,1372427922","-0,07756544455","-0,0872950727",Neotropic,Carnivore,Invertivore,Generalist
Fregata_andrewsi,"5,203570417","-1,194880197","-0,3452980808","-0,8258232625","-0,8452832125","0,02096930441","0,2483992532","-0,05822037293","0,03354263732","3,274486216","0,6152133191","0,3359067068","0,03005937535",Indo_Malay,Carnivore,Aquatic predator,Aquatic aerial
Fregata_aquila,"5,041657814","-0,9712441759","-0,3142611887","-0,6836219472","-1,061875818","-0,06054953689","0,3204232036","-0,03498034648","-0,06001545547","2,994217887","0,4790034338","0,4204533591","0,08736722243",Afrotropic,Carnivore,Aquatic predator,Aquatic aerial
Fregata_ariel,"4,196066319","-1,23367702","-0,3687111509","-0,6214206763","-1,272806075","0,1290537521","0,2092522453","0,06259247734","0,06258619133","2,797760557","0,50005375","0,3351779636","0,06276692241",Australian,Carnivore,Aquatic predator,Aquatic aerial
Fregata_magnificens,"5,246983645","-1,125261605","-0,4132421315","-0,8587572601","-0,812889976","-0,002314723071","0,2836839497","-0,1158027697","0,06191577355","3,251795153","0,566282577","0,3664658379","-0,0116621593",Neotropic,Carnivore,Aquatic predator,Aquatic aerial
Fregata_minor,"4,931110604","-1,32874881","-0,4331935723","-0,7344869011","-1,148030471","-0,04882273894","0,276952785","-0,002745364481","0,03977651373","3,237099569","0,5472524851","0,3847089001","0,05201998663",Oceania,Carnivore,Aquatic predator,Aquatic aerial
Fregetta_grallaria,"-0,0958148521","0,7088471299","0,1841779042","-0,4150680148","0,1354771325","0,234472353","-0,1508381261","-0,4017880734","0,1224363557","-0,6817144719","0,146344096","-0,1495603956","-0,2027173847",Australian,Carnivore,Aquatic predator,Aquatic aerial
Fregetta_tropica,"-0,1147108653","0,7992074595","0,2520375049","-0,4456222119","0,1816280418","0,2053421028","-0,1763492172","-0,3851109008","0,1456630229","-0,7722880974","0,185721807","-0,186332182","-0,2439477427",Antarctic,Carnivore,Aquatic predator,Aquatic aerial
Fringilla_coelebs,"-0,8766648934","-0,05383306662","-0,3221064723","0,2413222182","-0,01395764648","0,03596711034","-0,07012279138","-0,03848973685","-0,02180370775","-0,2914901151","-0,3473061519","-0,05377231073","0,08385788021",Palearctic,Omnivore,Invertivore,Generalist
Fringilla_montifringilla,"-0,8708161318","-0,06596138947","-0,3804359921","0,3560368139","0,01057756413","0,08770970083","-0,0857446341","-0,1142629677","-0,02419175422","-0,2410051149","-0,4707736575","-0,0625195991","0,1001661531",Palearctic,Herbivore,Omnivore,NA
Fringilla_teydea,"-0,221492141","-0,3793110018","-0,4907807734","0,2471241542","0,1729890862","0,04216053988","-0,03766771738","-0,05559616017","0,04264286581","0,3516100851","-0,3783927941","-0,03319066735","0,05540255095",Palearctic,Herbivore,Granivore,Granivore ground
Fulica_alai,"2,102290325","0,7090766856","0,90006594","0,5384427843","0,05362459466","0,1957363596","-0,268846384","-0,07895433686","0,05376843493","0,435961789","-0,06592360274","-0,2906270327","-0,1794343719",Oceania,Herbivore,Herbivore aquatic,Generalist
Fulica_americana,"2,466332805","0,7616827192","1,140953518","0,3812929622","-0,1001594867","0,09230111833","-0,2954007131","0,01552227187","0,2975148762","0,5041794625","0,1800551525","-0,342945003","-0,4556715859",Nearctic,Herbivore,Herbivore aquatic,Generalist
Fulica_ardesiaca,"3,166803639","0,8484596707","0,9400993569","0,5254317222","0,09252825366","0,1623706444","-0,1841269386","4,56E-05","0,1109186176","0,8366613789","-0,08314251685","-0,2263902406","-0,283549361",Neotropic,Herbivore,Herbivore aquatic,Generalist
Fulica_armillata,"3,09720419","0,8642086245","0,9989910895","0,6942406516","-0,00661763822","0,1070754088","-0,1892289243","-0,0181496859","0,0965631105","0,8003270219","-0,1687542145","-0,2272348155","-0,2746163998",Neotropic,Herbivore,Herbivore aquatic,Herbivore aquatic dive
Fulica_atra,"2,681457345","0,7221514132","1,045535719","0,4361454939","-0,04027024719","0,09374971104","-0,2832738117","-0,02610198575","0,07075972933","0,6514108706","0,0905528577","-0,3128263121","-0,2282651428",Palearctic,Herbivore,Herbivore aquatic,Generalist
Fulica_caribaea,"2,962902879","0,8646243889","1,158359237","0,6763663513","-0,07945823934","-0,03586628729","-0,232783397","-0,03914137394","0,04038146024","0,6942055712","-0,05280293823","-0,2724453097","-0,2430572874",Neotropic,Herbivore,Herbivore aquatic,Generalist
Fulica_cornuta,"4,224112044","0,6803792113","0,9911020939","0,4739016179","-0,04227549032","0,2365737657","-0,06698444108","0,08183465856","0,1437003369","1,450162006","0,02584879286","-0,1000107279","-0,3132826722",Neotropic,Herbivore,Herbivore aquatic,Generalist
Fulica_cristata,"2,987352492","0,7153704645","0,9837155976","0,4394541893","0,1043497113","0,1371196456","-0,244584349","-0,03004523269","0,1073860571","0,8389591752","0,04362754413","-0,2852071217","-0,26539552",Afrotropic,Herbivore,Herbivore aquatic,Generalist
Fulica_gigantea,"4,196315537","1,010473815","1,192081238","0,5066417269","0,101998079","0,1573997185","-0,1188025388","0,06236319613","0,1153889259","1,162878192","0,03194259807","-0,1757142623","-0,3491803344",Neotropic,Herbivore,Herbivore aquatic,Herbivore aquatic surface
Fulica_leucoptera,"2,49083485","0,8729363173","1,006151906","0,5547313627","-0,02492039902","0,1278316397","-0,2303564308","-0,005516514675","0,05696315418","0,4636396142","-0,05577277573","-0,260849861","-0,2242684806",Neotropic,Herbivore,Herbivore aquatic,Herbivore aquatic surface
Fulica_rufifrons,"2,566662107","0,6693647586","1,027027084","0,3984472678","0,01912422724","-0,03320603104","-0,2740343226","-0,01632064678","0,09819579061","0,6449137992","0,1237363537","-0,3195470729","-0,2645208787",Neotropic,Herbivore,Herbivore aquatic,Herbivore aquatic surface
